claim,page_citation,page_is_first_citation
Thụy Sĩ (nơi mà chính phủ) cấp cho mỗi hộ gia đình một khẩu súng. . . có tỷ lệ tội phạm liên quan đến súng thấp nhất của bất kỳ quốc gia văn minh nào trên thế giới !!!,"CSGV2.Blogspot.com, ""Sự thật về súng ở Thụy Sĩ,"" Liên minh để ngăn chặn blog bạo lực súng, ngày 28 tháng 3 năm 2011, được truy cập vào ngày 2 tháng 1 năm 2013",0
Thụy Sĩ (nơi mà chính phủ) cấp cho mỗi hộ gia đình một khẩu súng. . . có tỷ lệ tội phạm liên quan đến súng thấp nhất của bất kỳ quốc gia văn minh nào trên thế giới !!!,"E-mail, Martin Killias, giáo sư tội phạm hình sự và luật hình sự, Trường Luật Zurich, Zurich, Thụy Sĩ, ngày 4 tháng 1 năm 2013",0
"Năm ngoái, khẩu súng lục đã giết chết 48 người ở Nhật Bản, 8 ở Anh, 34 ở Thụy Sĩ, 52 ở Canada, 58 ở Israel, 21 ở Thụy Điển, 42 ở Tây Đức và 10.728 ở Hoa Kỳ.","Facebook.com, ""Năm ngoái, khẩu súng lục đã bị giết ..."" bị lỗi thời, truy cập vào ngày 18 tháng 12 năm 2012",1
"Năm ngoái, khẩu súng lục đã giết chết 48 người ở Nhật Bản, 8 ở Anh, 34 ở Thụy Sĩ, 52 ở Canada, 58 ở Israel, 21 ở Thụy Điển, 42 ở Tây Đức và 10.728 ở Hoa Kỳ.","E-mail và phỏng vấn, Becca Knox, phó giám đốc phụ trách truyền thông, Brady Campaign và Brady Center để ngăn chặn bạo lực súng, 18-20 / 12/2012",0
"Năm ngoái, khẩu súng lục đã giết chết 48 người ở Nhật Bản, 8 ở Anh, 34 ở Thụy Sĩ, 52 ở Canada, 58 ở Israel, 21 ở Thụy Điển, 42 ở Tây Đức và 10.728 ở Hoa Kỳ.","BradyCampaign.org, ""Trong một năm, súng bị sát hại ..."" (chưa được) và ""God Bless America"" ​​(tờ thông tin và dữ liệu tham khảo), ngày 13 tháng 10 năm 2010, cả hai đều được truy cập vào ngày 18 tháng 12 năm 2012",0
"Năm ngoái, khẩu súng lục đã giết chết 48 người ở Nhật Bản, 8 ở Anh, 34 ở Thụy Sĩ, 52 ở Canada, 58 ở Israel, 21 ở Thụy Điển, 42 ở Tây Đức và 10.728 ở Hoa Kỳ.","UNODC.org, ""Tỷ lệ vụ giết người bằng vũ khí, số vụ giết người bằng vũ khí và giết người theo tỷ lệ súng trên 100.000 dân"", và ""Thống kê giết người UNODC"", Văn phòng Liên Hiệp Quốc về ma túy và tội phạm, truy cập ngày 19 tháng 12 năm 2012",0
"Năm ngoái, khẩu súng lục đã giết chết 48 người ở Nhật Bản, 8 ở Anh, 34 ở Thụy Sĩ, 52 ở Canada, 58 ở Israel, 21 ở Thụy Điển, 42 ở Tây Đức và 10.728 ở Hoa Kỳ.","NationsOnline.org, ""Số liệu dân số theo quốc gia"", dữ liệu gần đây nhất là năm 2012, được truy cập vào ngày 19 tháng 12 năm 2012",0
"Năm ngoái, khẩu súng lục đã giết chết 48 người ở Nhật Bản, 8 ở Anh, 34 ở Thụy Sĩ, 52 ở Canada, 58 ở Israel, 21 ở Thụy Điển, 42 ở Tây Đức và 10.728 ở Hoa Kỳ.","Data.UN.org, ""giết người cố ý, số lượng và tỷ lệ trên 100.000 dân"", truy cập ngày 19 tháng 12 năm 2012",0
"Năm ngoái, khẩu súng lục đã giết chết 48 người ở Nhật Bản, 8 ở Anh, 34 ở Thụy Sĩ, 52 ở Canada, 58 ở Israel, 21 ở Thụy Điển, 42 ở Tây Đức và 10.728 ở Hoa Kỳ.","GunPolicy.org, ""So sánh quốc gia của bạn với phần còn lại của thế giới"", truy cập ngày 19 tháng 12 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","PolitiFact, ""Allen West và Patrick Murphy ra mắt quảng cáo tấn công đấu tranh trong một cuộc đua của Quốc hội Florida,"" ngày 16 tháng 10 năm 2012",1
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","PolitiFact, tập tin Allen West, ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Palm Beach Post, ""St. Lucie County sẽ kể lại các phiếu bầu đầu tiên trong cuộc đua Murphy-West vào sáng thứ Bảy lúc 9 giờ sáng,"" ngày 16 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Blog Báo cáo thiểu số, ""Allen West kể lại cập nhật: 7 cử tri đã đăng ký và 900 lá phiếu bầu cảnh báo lừa đảo cử tri,"" ngày 18 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","TC Palm, ""Giám sát bầu cử St. Lucie thừa nhận lỗi"", ngày 14 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Huffington Post, ""Patrick Murphy: Allen West không bao giờ bắt tay tôi trước đây, vì vậy có lẽ anh ấy sẽ không phải bây giờ,"" ngày 13 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","CBS News, ""Allen West thách thức tuyên bố chiến thắng - một lần nữa - sau khi bỏ lỡ chứng nhận,"" ngày 18 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Giám sát bầu cử quận Lucie, kết quả không chính thức, 11/11/2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","St. Lucie County Giám sát bầu cử, Báo cáo tóm tắt khu vực, tháng 9 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Associated Press, ""Đại diện Allen West thừa nhận sau khi kể lại,"" ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Blog về bài đăng trên blog về chính trị của Palm Beach, ""Đại diện Allen West thừa nhận cuộc đua giành ngôi nhà cho Patrick Murphy,"" ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Phỏng vấn, Jeffrey Scott Shapiro, luật sư tình nguyện cho chiến dịch của Đại diện Hoa Kỳ Allen West, ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Phỏng vấn, Tim Edson, quản lý chiến dịch cho Đại diện Hoa Kỳ Allen West, ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Interview, Tod Mowery, thành viên hội đồng quản trị của Quận St. Lucie và ủy viên quận, ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Phỏng vấn, Eric Johnson, cố vấn chiến dịch cho Patrick Murphy, ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Trang Facebook của Allen West Republic, truy cập ngày 20 tháng 11 năm 2012",0
"Một khu vực bầu cử trong Allen West-Patrick Murphy kể lại có ""7 cử tri đã đăng ký trong cộng đồng Guatemala và số phiếu cho thấy 900 bình chọn !!!!!""","Palm Beach Post, ""Murphy tuyên bố chiến thắng khi Ban Thánh Lucie bỏ lỡ thời hạn,"" ngày 18 tháng 11 năm 2012",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","CNSNews.com, ""Nhiệm vụ Obamacare: Khử trùng cô gái 15 tuổi miễn phí - Không có sự đồng ý của cha mẹ"", ngày 10 tháng 8 năm 2012",1
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Email từ Liz Delapoer, phát ngôn viên của Planned Parenthood - Columbia Willamette, ngày 19, 24 và 27 tháng 8 năm 2012",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Quản lý tài nguyên và dịch vụ sức khỏe, ""Dịch vụ phòng ngừa của phụ nữ"", ngày 27 tháng 8 năm 2012",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Healthcare.gov, ""Đạo luật Chăm sóc Giá cả phải chăng mở rộng phạm vi bảo vệ cho Sức khỏe và Sức khỏe của Phụ nữ"", ngày 27 tháng 8 năm 2012",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Các Điều Lệ của Tiểu Bang Oregon, Chương 109 - Các Quyền và Mối Quan Hệ của Phụ Huynh và Trẻ Em",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Luật sửa đổi Oregon, Chương 436 - Khử trùng",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Email từ và phỏng vấn với Alissa Robbins, phát ngôn viên của Cơ quan Y tế Oregon, ngày 27 và 31 tháng 8 và ngày 4 tháng 9 năm 2012",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Email từ Tamara Hargens-Bradley, phát ngôn viên của Đại học Y khoa và Khoa học Oregon, ngày 31 tháng 8 năm 2012",0
"Nói ""theo luật pháp Oregon, các bé gái từ 15 tuổi trở lên được kiểm soát hoàn toàn về việc liệu có được tiệt trùng hay không.""","Cuộc phỏng vấn với Michael Chapman, một biên tập viên quản lý và CNSNews.com, ngày 4 tháng 9 năm 2012",0
"Nói rằng Thống đốc bang Tennessee Bill Haslam ""đã làm rõ bằng những hành động lặp đi lặp lại của mình rằng ông sẽ theo đuổi một chính sách khuyến khích lợi ích của Hồi giáo (sic) và hệ tư tưởng cấp tiến của họ miễn là ông thống đốc.""",billhislam.com,1
"Nói rằng Thống đốc bang Tennessee Bill Haslam ""đã làm rõ bằng những hành động lặp đi lặp lại của mình rằng ông sẽ theo đuổi một chính sách khuyến khích lợi ích của Hồi giáo (sic) và hệ tư tưởng cấp tiến của họ miễn là ông thống đốc.""",Phản hồi email từ billhaslam.com.,0
"Nói rằng Thống đốc bang Tennessee Bill Haslam ""đã làm rõ bằng những hành động lặp đi lặp lại của mình rằng ông sẽ theo đuổi một chính sách khuyến khích lợi ích của Hồi giáo (sic) và hệ tư tưởng cấp tiến của họ miễn là ông thống đốc.""",tn Blog công lý chính trị của Hội đồng 4,1
"Nói rằng Thống đốc bang Tennessee Bill Haslam ""đã làm rõ bằng những hành động lặp đi lặp lại của mình rằng ông sẽ theo đuổi một chính sách khuyến khích lợi ích của Hồi giáo (sic) và hệ tư tưởng cấp tiến của họ miễn là ông thống đốc.""","Knoxville News Sentinel, knoxnews.com, ""Nhóm GOP nổ Haslam để giữ lại đảng Dân chủ, đồng tính luyến ái và một người Hồi giáo,"" ngày 17 tháng 7 năm 2012",0
"Nói rằng Thống đốc bang Tennessee Bill Haslam ""đã làm rõ bằng những hành động lặp đi lặp lại của mình rằng ông sẽ theo đuổi một chính sách khuyến khích lợi ích của Hồi giáo (sic) và hệ tư tưởng cấp tiến của họ miễn là ông thống đốc.""","Phản hồi qua email của Bộ Phát triển Kinh tế và Cộng đồng Tennessee, ngày 9 tháng 7 năm 2012",0
"Nói rằng Thống đốc bang Tennessee Bill Haslam ""đã làm rõ bằng những hành động lặp đi lặp lại của mình rằng ông sẽ theo đuổi một chính sách khuyến khích lợi ích của Hồi giáo (sic) và hệ tư tưởng cấp tiến của họ miễn là ông thống đốc.""","Bài viết của Trường Luật Đại học Vanderbilt, ""Samar Ali, Lớp 2006, Bổ nhiệm Nhà Trắng,"" ngày 23 tháng 6 năm 2010",0
"Nói rằng Thống đốc bang Tennessee Bill Haslam ""đã làm rõ bằng những hành động lặp đi lặp lại của mình rằng ông sẽ theo đuổi một chính sách khuyến khích lợi ích của Hồi giáo (sic) và hệ tư tưởng cấp tiến của họ miễn là ông thống đốc.""","Nashville Scene, ""Phó Thống đốc bang GOP: Không, Tennessee không chấp nhận Luật Shariah,"" ngày 18 tháng 8 năm 2012",0
