claim,page_citation,page_is_first_citation
"Năm nhà tài trợ hàng đầu của Mitt Romney là các công ty của Phố Wall, trong khi năm công ty hàng đầu của Barack Obama là các công ty công nghệ và đại học.","Bài đăng trên Facebook, ""5 người đóng góp chiến dịch hàng đầu"", được truy cập vào ngày 27 tháng 4 năm 2012",1
"Năm nhà tài trợ hàng đầu của Mitt Romney là các công ty của Phố Wall, trong khi năm công ty hàng đầu của Barack Obama là các công ty công nghệ và đại học.","OpenSecrets.org, những người đóng góp hàng đầu của Barack Obama, đã truy cập vào ngày 27 tháng 4 năm 2012",0
"Năm nhà tài trợ hàng đầu của Mitt Romney là các công ty của Phố Wall, trong khi năm công ty hàng đầu của Barack Obama là các công ty công nghệ và đại học.","OpenSecrets.org, cộng tác viên hàng đầu của Mitt Romney, đã truy cập vào ngày 27 tháng 4 năm 2012",0
"Năm nhà tài trợ hàng đầu của Mitt Romney là các công ty của Phố Wall, trong khi năm công ty hàng đầu của Barack Obama là các công ty công nghệ và đại học.",CHO TRANG CHỦ Piper,0
"Năm nhà tài trợ hàng đầu của Mitt Romney là các công ty của Phố Wall, trong khi năm công ty hàng đầu của Barack Obama là các công ty công nghệ và đại học.","Văn phòng Thư ký của Hoa Kỳ, trang tìm kiếm chính để tiết lộ vận động hành lang, được truy cập ngày 27 tháng 4 năm 2012",0
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","Bài đăng trên Facebook trên Bank of America và tạo việc làm, truy cập ngày 24 tháng 4 năm 2012",1
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","SEIU, ""Big Banks, Bonus Bonanza""",0
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","Bank of America, báo cáo thường niên, 2011",0
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","Bloomberg, ""Ngân hàng Mỹ trả tiền thưởng trung bình $ 400.000,"" ngày 3 tháng 2 năm 2010",0
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","Reuters, ""Ngân hàng trả tiền và tiền thưởng cho năm 2010,"" ngày 8 tháng 2 năm 2011",0
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","Cuộc phỏng vấn qua email với Satya Thallam, nhà kinh tế học tại Trung tâm Mercatus tại Đại học George Mason, ngày 24 tháng 4 năm 2012",0
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","Cuộc phỏng vấn qua email với Lawrence J. White, nhà kinh tế học tại Trường Kinh doanh Leonard N. Stern tại Đại học New York, ngày 24 tháng 4 năm 2012",0
"Ngân hàng Mỹ có thể tạo ra 878,300 việc làm với lợi ích nếu họ chi tiêu tiền thưởng năm 2010 của họ vào việc tạo việc làm.","Cuộc phỏng vấn qua email với Jerry Dubrowski, phát ngôn viên của Bank of America, ngày 24 tháng 4 năm 2012",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Người Mỹ chống lại Tiệc trà, bài đăng trên Facebook, được truy cập ngày 19 tháng 4 năm 2012",1
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","THOMAS, Đạo luật Y tế và Cải cách Truy cập Hôm nay Đạo luật năm 1993, được truy cập ngày 19 tháng 4 năm 2012",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","New York Times, ""Kế hoạch mới nổi vẫn còn tốn kém, vẫn phức tạp"", ngày 24 tháng 6 năm 1994 (truy cập qua Nexis)",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","New York Times, ""Ban điều hành của Hiệp hội nói một thỏa hiệp là gần về sức khỏe,"" ngày 23 tháng 6 năm 1994 (truy cập qua Nexis)",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","New York Times, ""Hillary Clinton tấn công kế hoạch y tế được cung cấp bởi đảng Dân chủ bảo thủ,"" ngày 09 tháng 11 năm 1993 (truy cập thông qua Nexis)",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Gail Wilensky ""Cải cách y tế: những gì nó sẽ mất để vượt qua?"" (bài viết về Y tế), 1994",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Kaiser Family Foundation, Tóm tắt Luật Cải cách Y tế Mới, được truy cập ngày 19 tháng 4 năm 2012",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Associated Press, ""Ủy nhiệm bảo hiểm y tế bắt đầu như một ý tưởng của đảng Cộng hòa,"" ngày 28 tháng 3 năm 2010",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","PolitiFact, ""Hatch từng hỗ trợ một nhiệm vụ cá nhân, Cenk Uygur nói,"" ngày 14 tháng 2 năm 2011",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Cuộc phỏng vấn qua email với Henry Aaron, đồng chí cao cấp tại Học viện Brookings, ngày 19 tháng 4 năm 2012",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Cuộc phỏng vấn qua email với John Rother, chủ tịch và CEO của Liên minh quốc gia về chăm sóc sức khỏe và cựu phó chủ tịch điều hành chính sách, chiến lược và các vấn đề quốc tế tại AARP, ngày 19 tháng 4 năm 2012",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Cuộc phỏng vấn qua email với Gail Wilensky, nhà kinh tế chăm sóc sức khỏe tại Dự án HOPE, ngày 19 tháng 4 năm 2012",0
"Năm 1993, đảng Cộng hòa nắm lấy một nền tảng sức khỏe tự hào có nhiệm vụ cá nhân như là thành phần chính của nó.","Cuộc phỏng vấn qua email với Mark V. Pauly, giáo sư về quản lý chăm sóc sức khỏe tại Trường Kinh doanh Wharton của Đại học Pennsylvania, ngày 19 tháng 4 năm 2012",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","Facebook, bài đăng Gas Out, ngày 25 tháng 3 năm 2012",1
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","Quản lý thông tin năng lượng của Hoa Kỳ, Giá xăng và xăng bán lẻ hàng tuần, được truy cập vào ngày 9 tháng 4 năm 2012",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","Cuộc phỏng vấn qua email với Patrick DeHaan, chuyên gia phân tích xăng dầu cao cấp tại GasBuddy.com, ngày 10 tháng 4 năm 2012",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","Phỏng vấn Avery Ash, quản lý các vấn đề pháp lý tại AAA National, ngày 11 tháng 4 năm 2012",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","AAA, Trung bình hiện tại của tiểu bang, được truy cập ngày 11 tháng 4 năm 2012",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","Snopes.com, Đau trong khí, truy cập ngày 9 tháng 4 năm 2012",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","Sacramento Bee, Nhiều người lái xe bỏ qua cuộc tẩy chay khí đốt quốc gia, ngày 1 tháng 5 năm 1999, được truy cập qua Nexis",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","Associated Press, For Oregonians, sự cần thiết được ưu tiên hơn sự phản đối tại máy bơm, ngày 1 tháng 5 năm 1999, được truy cập thông qua Nexis",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","The Washington Times, Louisiana dựa trên quốc gia Gas Boy Drive Chuyển thành High Gear, 29 tháng 3 năm 2000, truy cập thông qua Nexis",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","MSNBC, Tại sao một ngày tẩy chay 'tẩy chay' sẽ không hoạt động, ngày 8 tháng 5 năm 2007",0
"Vào tháng Tư năm 1997, đã có một 'khí đốt' được tiến hành trên toàn quốc để phản đối giá khí đốt. Giá xăng giảm 30 cent một gallon qua đêm.","The Christian Science Monitor, giá xăng cao ở Mỹ, nhưng tác động hạn chế, ngày 9 tháng 5 năm 2007",0
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Bài đăng trên Facebook về Richard Hayne, truy cập ngày 3 tháng 4 năm 2012",1
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Urban Outfitters Inc., trang web của công ty, được truy cập vào ngày 3 tháng 4 năm 2012",0
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Hồ sơ của Forbes 2012 của Richard Hayne, cập nhật tháng 3 năm 2012",0
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Trung tâm chính trị đáp ứng, xem xét nhà tài trợ, truy cập ngày 3 tháng 4 năm 2012",0
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Philadelphia Weekly, ""Quần áo làm cho người đàn ông"", ngày 11 tháng 6 năm 2003",0
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Tạp chí Philadelphia, ""Shop Talk"", tháng 4 năm 2007, được truy cập qua Nexis",0
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Snopes.com, Richard Hayne, ngày 27 tháng 3 năm 2012",0
"Richard Hayne, chủ tịch và giám đốc điều hành của Urban Outfitters ... (là) một người ủng hộ Rick Santorum và quyên tặng hơn 13.000 đô la cho anh ta.","Gawker, ""Miley Cyrus ghét Outfitters đô thị, Rick Santorum,"" ngày 28 tháng 3 năm 2011",0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","lifenews.com, ""Obama quản trị hoàn thành quy tắc: $ 1 phá thai trong ObamaCare,"" ngày 12 tháng 3 năm 2012",1
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.",Văn bản của Đạo luật Bảo vệ Bệnh nhân và Chăm sóc Giá cả Phải chăng,0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","Bộ Y tế và Dịch vụ Nhân sinh, ""Nguyên tắc Mô hình Theo Quy định Theo Phần 1303 của Đạo luật Chăm sóc Giá cả phải chăng (PL-111-148): Được ban hành Căn cứ vào Lệnh điều hành 13535,"" ngày 24 tháng 3 năm 2010",0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","Sở Y tế và Dịch vụ Nhân sinh, quy tắc cuối cùng cho Đạo luật Chăm sóc Giá cả phải chăng",0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","Quyết định sức khỏe hàng ngày, ""Are '$ 1 phá thai' thực sự hứa hẹn trong các quy tắc trao đổi bảo hiểm y tế?"" Ngày 6 tháng 3 năm 2012",0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","Douglas Johnson và Susan T. Muskett, ""HHS ban hành quy định mới về chương trình ObamaCare cho bảo hiểm phá thai quỹ"", ngày 16 tháng 3 năm 2012",0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","Cuộc phỏng vấn qua email với Douglas Johnson, giám đốc lập pháp của Ủy ban quyền sống quốc gia, ngày 20 tháng 3 năm 2012",0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","Cuộc phỏng vấn qua email với Tait Sye, người phát ngôn của Planned Parenthood Federation of America, ngày 21 tháng 3 năm 2012",0
"Chính quyền đã ban hành các quy tắc cho ""phá thai $ 1 trong ObamaCare"" và ""yêu cầu tất cả những người ghi danh vào các chương trình bảo hiểm bao gồm bảo hiểm phá thai tự chọn để trả"" phí bảo hiểm phá thai.","Cuộc phỏng vấn qua email với Erin Shields, người phát ngôn của Bộ Y tế và Dịch vụ Nhân sinh, ngày 21 tháng 3 năm 2012",0
"91% người Latin ủng hộ Đạo luật DREAM, cho phép thanh thiếu niên không có giấy tờ đi học đại học, nhưng Marco Rubio phản đối điều đó.","Hành động hiện tại, không quảng cáo Rubos Somos, qua YouTube, ngày 27 tháng 1 năm 2012",1
"91% người Latin ủng hộ Đạo luật DREAM, cho phép thanh thiếu niên không có giấy tờ đi học đại học, nhưng Marco Rubio phản đối điều đó.","Hành động hiện tại, Chúng tôi không phải là Blondes, qua Presente, được truy cập ngày 8 tháng 2 năm 2012",0
"91% người Latin ủng hộ Đạo luật DREAM, cho phép thanh thiếu niên không có giấy tờ đi học đại học, nhưng Marco Rubio phản đối điều đó.","Cuộc phỏng vấn với Roberto Lovato của Presente, ngày 6 tháng 2 năm 2012",0
"91% người Latin ủng hộ Đạo luật DREAM, cho phép thanh thiếu niên không có giấy tờ đi học đại học, nhưng Marco Rubio phản đối điều đó.","Pew Hispanic Center, khi trục xuất tăng lên mức kỷ lục, phần lớn người Latin phản đối chính sách của Obama, ngày 28 tháng 12 năm 2011",0
