claim,page_citation,page_is_first_citation
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"MapLight, ""Các nhà lập pháp ủng hộ ngành công nghiệp quốc phòng đã bỏ phiếu để tiếp tục chương trình quân sự cảnh sát,"" ngày 14 tháng 8 năm 2014",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"MapLight, phân tích H. Amdt. 918, truy cập ngày 30 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"PoliceGrantsHelp.com, ""Cách Nhận Tài trợ Cấp vốn cho Sản phẩm Xe bọc thép Lenco"", truy cập ngày 30 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"Cuộc phỏng vấn qua email với Mandy Smithberger, Giám đốc Dự án Cải cách Quân sự của CDI Straus tại Dự án Giám sát Chính phủ, ngày 29 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"Cuộc phỏng vấn qua email với Brent Skorup, nghiên cứu viên trong Chương trình Chính sách Công nghệ tại Trung tâm Mercatus tại Đại học George Mason, ngày 30 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"Cuộc phỏng vấn qua email với Benjamin H. Friedman, nghiên cứu viên về nghiên cứu an ninh quốc phòng và quốc gia tại Viện Cato, ngày 29 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"Cuộc phỏng vấn qua email với Todd Harrison, đồng nghiệp với Trung tâm đánh giá chiến lược và ngân sách, ngày 29 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"Cuộc phỏng vấn qua email với John Pike, giám đốc globalsecurity.org, ngày 29 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"Cuộc phỏng vấn qua email với Pamela Behrsin, phó chủ tịch truyền thông MapLight, ngày 29 tháng 4 năm 2015",0
Các đại diện của Hoa Kỳ đã bỏ phiếu để tiếp tục quân sự hóa cảnh sát đã nhận được 73% tiền chiến dịch từ ngành công nghiệp quốc phòng hơn là các đại diện đã bỏ phiếu để ngăn chặn nó.,"Cuộc phỏng vấn qua email với Mansur Gidfar, phát ngôn viên của Represent.us, ngày 29 tháng 4 năm 2015",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Bloomberg.com, ""Delta Debuts GPS Pet-Tracker để đảm bảo chó có một chuyến đi tốt đẹp"", ngày 31 tháng 3 năm 2015",1
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Báo cáo Người tiêu dùng Vận tải Hàng không, Du lịch Hàng không của Hoa Kỳ, Báo cáo sự cố động vật hàng không năm 2014, tháng 2 năm 2015",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Báo cáo Người tiêu dùng Vận chuyển Hàng không, Du lịch Hàng không của Hoa Kỳ, Báo cáo Sự cố Động vật Hàng không 2013, tháng 2 năm 2014",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Báo cáo Người tiêu dùng Vận chuyển Hàng không, Du lịch Hàng không của Hoa Kỳ, Báo cáo Sự cố Động vật Hàng không 2012, tháng 2 năm 2013",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Báo cáo Người tiêu dùng Vận chuyển Hàng không, Du lịch Hàng không của Hoa Kỳ, Báo cáo sự cố động vật hàng không năm 2011, tháng 2 năm 2012",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Báo cáo Người tiêu dùng Vận chuyển Hàng không, Du lịch Hàng không của Hoa Kỳ, Báo cáo Sự cố Động vật Hàng không 2010, tháng 2 năm 2011",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"The Atlanta Journal-Hiến pháp, ""Các hãng hàng không yêu cầu giảm nhiều ánh sáng hơn cho những cái chết của thú cưng"", ngày 3 tháng 7 năm 2014",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"The Atlanta Journal-Constitution, ""Nhiều vật nuôi đã chết trên Delta hơn bất kỳ hãng hàng không nào khác"", ngày 15 tháng 2 năm 2012",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Hiệp hội Y học thú y Hoa Kỳ, Du lịch với câu hỏi thường gặp về thú cưng của bạn, tháng 8 năm 2014",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Phỏng vấn qua điện thoại, Morgan Durrant, phát ngôn viên của Delta Air Lines, ngày 28 tháng 4 năm 2015",0
Delta đã có tử vong động vật nhiều nhất trong số các hãng vận tải Mỹ trong năm năm qua,"Phỏng vấn qua điện thoại, Tiến sĩ Kendall Houlihan, trợ lý giám đốc phúc lợi động vật tại Hiệp hội Y khoa thú y Hoa Kỳ, ngày 28 tháng 4 năm 2015",0
Facebook đã công bố các quy tắc mới để ngăn chặn người dùng của họ tạo các bài đăng liên quan theo bất kỳ cách nào đến tôn giáo.,"Báo cáo Quốc gia, ""Facebook Để Ban Tôn giáo Bài viết, Memes Sau khi Phê bình Từ Nhóm Vô thần,"" tháng 1 năm 2015.",1
Facebook đã công bố các quy tắc mới để ngăn chặn người dùng của họ tạo các bài đăng liên quan theo bất kỳ cách nào đến tôn giáo.,"PolitiFact, ""tuyên bố về virus nói rằng IRS sẽ trì hoãn hoàn thuế vào năm tới, nhưng đó là tin giả mạo"", ngày 16 tháng 10 năm 2014.",0
Facebook đã công bố các quy tắc mới để ngăn chặn người dùng của họ tạo các bài đăng liên quan theo bất kỳ cách nào đến tôn giáo.,"Snopes, ""Chiến dịch không có tôn giáo"" của Facebook, ""ngày 7 tháng 3 năm 2014.",0
Facebook đã công bố các quy tắc mới để ngăn chặn người dùng của họ tạo các bài đăng liên quan theo bất kỳ cách nào đến tôn giáo.,"Tầm nhìn đến Mỹ. ""Facebook để sớm ban bài viết tôn giáo vì khiếu nại vô thần"", ngày 09 tháng 3 năm 2015.",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"FloridaFlashNews.com, ""Ngân hàng Suntrust hủy tài khoản vì công ty bán súng,"" ngày 29 tháng 3 năm 2015",1
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Scribd qua FloridaNewsFlash.com, ""Suntrust Letter to American Gun & Pawn"", được truy cập ngày 6 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Facebook, American Gun & Pawn post, ngày 27 tháng 3 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Wall Street Journal, ""Thăm dò nhiệt lên ngân hàng"", ngày 7 tháng 8 năm 2013",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Ủy ban đại diện của Hoa Kỳ về giám sát và cải cách chính phủ, Thư từ Đại diện Darrell Issa, R-Calif., Đến Tổng chưởng lý Eric Holder, ngày 8 tháng 1 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Thời báo New York, ""Truy vấn của Bộ Tư pháp đưa Mục tiêu vào Doanh nghiệp của Ngân hàng với Người cho vay Payday,"" ngày 26 tháng 1 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Washington Post Wonkblog, ""Chiến dịch Choke Point: Cuộc chiến về dữ liệu tài chính giữa chính phủ và các ngân hàng,"" ngày 16 tháng 4 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Bộ Tư pháp Hoa Kỳ, ""Tổ chức các tổ chức tài chính có trách nhiệm cố ý tham gia gian lận người tiêu dùng"", ngày 7 tháng 5 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Washington Times, ""Nhãn hiệu"" nguy cơ cao ""từ nguồn cấp dữ liệu khiến người bán súng trong các cuộc giao thoa của ngân hàng, làm tổn thương doanh nghiệp"", ngày 18 tháng 5 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Ủy ban đại diện của Hoa Kỳ về giám sát và cải cách của chính phủ, ""Bộ phận hoạt động Choke Point"" của Bộ Tư pháp: Chiếm bất hợp pháp các doanh nghiệp hợp pháp? "", Ngày 29 tháng 5 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Ủy ban đại diện của Hoa Kỳ về giám sát và cải cách của chính phủ, ""Báo cáo: Chiến dịch của ChoJ Point Choke Point các ngân hàng bị áp lực bí mật để cắt giảm mối quan hệ với doanh nghiệp hợp pháp,"" ngày 29 tháng 5 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Wall Street Journal, ""Hoa Kỳ đã mở cửa tại ít nhất 15 đầu dò vào hoạt động xử lý ngân hàng,"" ngày 29 tháng 5 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Fox News, ""DOJ bị cáo buộc nhắm mục tiêu ngành công nghiệp súng với chương trình 'Choke Point',"" ngày 2 tháng 6 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Các vấn đề về truyền thông Đối với Mỹ, ""Cách thức truyền thống của Conservative Conspiracy nhắm mục tiêu một chương trình chống gian lận,"" ngày 4 tháng 6 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Mother Jones, ""Scandal mới của Issa: Một âm mưu chống lại các đại lý súng của Obama"", ngày 10 tháng 6 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Wall Street Journal Blog MoneyTalk, ""DOJ:‘ Choke Point ’không nhắm mục tiêu đến các đại lý pháp lý về súng, người cho vay Payday,” ngày 15 tháng 7 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"American Banker, ""SunTrust sẽ không cho người cho vay Payday vay"", ngày 22 tháng 7 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"American Banker, ""FDIC rút tiền bị từ chối"" Danh sách truy cập ""của người bán có rủi ro cao"", ngày 28 tháng 7 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"WHNS, ""Chủ sở hữu cửa hàng cầm đồ cho biết doanh nghiệp được nhắm mục tiêu ngân hàng"", ngày 6 tháng 8 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"SunTrust, ""Tuyên bố SunTrust về đóng cửa tài khoản nhất định"", ngày 8 tháng 8 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Spartanburg Herald Journal, ""Chủ sở hữu tin rằng cửa hàng cầm đồ của anh ta đã bị ngân hàng bán vì súng"", ngày 9 tháng 8 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Tín hiệu hàng ngày, ""Ngân hàng thừa nhận Choking Off 3 doanh nghiệp pháp lý tại chính phủ Behest,"" ngày 26 tháng 8 năm 2014",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Fox News, ""DOJ bị buộc tội chặn các cửa hàng súng hợp pháp, các doanh nghiệp khác từ ngân hàng"", ngày 16 tháng 1 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Tổng công ty bảo hiểm tiền gửi liên bang, ""Tuyên bố về cung cấp dịch vụ ngân hàng"", ngày 28 tháng 1 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Washington Times, ""FDIC cố gắng chấm dứt Chiến dịch Choke Point bằng thư, hành động,"" ngày 28 tháng 1 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Forbes, ""FDIC thừa nhận để bóp nghẹt các mối quan hệ ngân hàng hợp pháp của các cửa hàng súng hợp pháp"", ngày 30 tháng 1 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Tín hiệu hàng ngày, ""Bộ Tư pháp lấy tín dụng cho việc giải quyết điểm thứ hai choke,"" ngày 12 tháng 3 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Tin tức thực sự nhanh, ""Tài khoản ngân hàng của chủ sở hữu cửa hàng súng đã đóng cửa, cho biết doanh nghiệp"" có nguy cơ cao "","" ngày 30 tháng 3 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"WFLA, ""Ngân hàng đóng cửa cầm đồ Brooksville, tài khoản của chủ sở hữu cửa hàng súng,"" ngày 30 tháng 3 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Người gọi hàng ngày, ""‘ Thư tín ’thông báo cho chủ sở hữu cầm đồ và cầm súng Tài khoản ngân hàng của anh ta đang bị đóng,"" ngày 5 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Tổng công ty bảo hiểm tiền gửi liên bang, ""Quản lý rủi ro trong mối quan hệ xử lý thanh toán bên thứ ba (sửa đổi tháng 7 năm 2014),"" truy cập ngày 6 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Cuộc phỏng vấn với Samuel McCall, FloridaNewsFlash.com blogger, ngày 6 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Phỏng vấn Steve Champion, chủ sở hữu súng & cầm đồ Mỹ, ngày 6 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Phỏng vấn Michael McCoy, phát ngôn viên SunTrust, ngày 6 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Phỏng vấn Patrick Rodenbush, phát ngôn viên Bộ Tư pháp, ngày 6 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Phỏng vấn Meghan French, phát ngôn viên Hiệp hội Ngân hàng Mỹ, ngày 6 tháng 4 năm 2015",0
Ngân hàng Suntrust hủy tài khoản vì công ty bán súng.,"Cuộc phỏng vấn với Brian Wise, cố vấn cấp cao của Liên minh người tiêu dùng Hoa Kỳ, ngày 6 tháng 4 năm 2015",0
"Ted Cruz nói, ""Không có nơi nào cho những người đồng tính hay vô thần ở Mỹ của tôi. Không. Hiến pháp của chúng tôi làm rõ điều đó.""","Bảng điểm, ""Bài phát biểu của Ted Cruz tại Đại học Liberty,"" The Washington Post, ngày 23 tháng 3 năm 2015",1
"Ted Cruz nói, ""Không có nơi nào cho những người đồng tính hay vô thần ở Mỹ của tôi. Không. Hiến pháp của chúng tôi làm rõ điều đó.""","Email, Rick Tyler, phát ngôn viên quốc gia, chiến dịch tranh cử tổng thống Ted Cruz, ngày 2 tháng 4 năm 2015",0
"Ted Cruz nói, ""Không có nơi nào cho những người đồng tính hay vô thần ở Mỹ của tôi. Không. Hiến pháp của chúng tôi làm rõ điều đó.""","Phỏng vấn qua điện thoại, Danielle Muscato, quản lý truyền thông, Người vô thần người Mỹ, Memphis, Tenn., Ngày 2 tháng 4 năm 2015",0
"Ted Cruz nói, ""Không có nơi nào cho những người đồng tính hay vô thần ở Mỹ của tôi. Không. Hiến pháp của chúng tôi làm rõ điều đó.""","Câu chuyện tin tức, ""Ted Cruz tại Đại học Liberty: Tự do tôn giáo"" chưa bao giờ được nhiều hơn trong nguy hiểm hơn nó là ngay bây giờ, """" Tạp chí Quốc gia, ngày 2 tháng 4 năm 2014",0
"Ted Cruz nói, ""Không có nơi nào cho những người đồng tính hay vô thần ở Mỹ của tôi. Không. Hiến pháp của chúng tôi làm rõ điều đó.""","Email (trích dẫn), Brandon Lorenz, giám đốc chiến dịch truyền thông, Chiến dịch Nhân quyền, ngày 2 tháng 4 năm 2015",0
"Ted Cruz nói, ""Không có nơi nào cho những người đồng tính hay vô thần ở Mỹ của tôi. Không. Hiến pháp của chúng tôi làm rõ điều đó.""","Trang web, ""Ted Cruz: Không phải là Fan của các cuộc diễu hành tự hào,"" Chiến dịch Nhân quyền, không được khai báo (truy cập ngày 2 tháng 4 năm 2015)",0
"Ted Cruz nói, ""Không có nơi nào cho những người đồng tính hay vô thần ở Mỹ của tôi. Không. Hiến pháp của chúng tôi làm rõ điều đó.""","Bình luận, ""Gay bởi sự lựa chọn? James chạy với ý kiến,"" cột của Peggy Fikac, San Antonio Express-News, ngày 04 tháng 3 năm 2012",0
Ted Cruz chỉ lật nổi về tổng thống cần phải được sinh ra ở Mỹ.,"Câu chuyện, ""Có phải Ted Cruz, sinh ra ở Canada, đủ điều kiện để tranh cử tổng thống không? (Cập nhật),"" PolitiFact, ngày 26 tháng 3 năm 2015",1
Ted Cruz chỉ lật nổi về tổng thống cần phải được sinh ra ở Mỹ.,"Bài đăng trên blog tin tức, ""Thượng nghị sĩ Ted Cruz:"" Tôi sẽ từ bỏ bất kỳ quốc tịch Canada nào, """" blog Trailblazers, Dallas Morning News, ngày 19 tháng 8 năm 2013; ""Thượng nghị sĩ Ted Cruz nói rằng nhận xét của cha về việc gửi Tổng thống Obama trở về Kenya là một trò đùa không được thông báo"", blog của Trailblazers, ngày 1 tháng 11 năm 2013; ""Không, Canada: Thượng nghị sĩ Ted Cruz đã chính thức bỏ quốc tịch kép của mình"", blog Trailblazers, ngày 10 tháng 6 năm 2014 (truy cập ngày 27 tháng 3 năm 2015)",0
Ted Cruz chỉ lật nổi về tổng thống cần phải được sinh ra ở Mỹ.,"Email, Catherine Frazier, thư ký báo chí, chiến dịch tranh cử tổng thống Ted Cruz, ngày 26 tháng 3 năm 2015",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Bộ Nông nghiệp Hoa Kỳ, ""Hoạt động thu thập thông tin của Cơ quan dịch vụ thực phẩm và dinh dưỡng: Bộ sưu tập được đề xuất; Yêu cầu nhận xét - Nghiên cứu về chất lượng dinh dưỡng và chăm sóc sức khỏe trong Cài đặt chăm sóc trẻ em (SNAQCS),"" ngày 23 tháng 3 năm 2015",1
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Washington miễn phí Beacon, ""Feds để cân nhắc trẻ em trong chăm sóc ban ngày: USDA thu thập dữ liệu cho nghiên cứu bắt buộc bởi luật ăn uống lành mạnh của Michelle Obama,"" ngày 26 tháng 3 năm 2015",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Snopes.com, ""Các vấn đề nghiêm trọng"", ngày 25 tháng 3 năm 2015",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Govtrack.us, ""S. 3307 (111th): Đạo luật trẻ em khỏe mạnh, không có đói nghèo của năm 2010"", được truy cập vào ngày 26 tháng 3 năm 2015",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Nhà Trắng, ""Chủ Tịch & Đệ Nhất Phu Nhân về Hóa Đơn Dinh Dưỡng Trẻ Em:"" Dinh Dưỡng Cơ Bản Cần Thiết để Học và Phát Triển và Theo đuổi Những Giấc Mơ Của Họ, ""Ngày 13 tháng 12, 2010",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Los Angeles Times, ""Các nhà bảo thủ tham gia chiến dịch chống béo phì của Michelle Obama,"" ngày 26 tháng 2 năm 2011",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Cuộc phỏng vấn qua email với Elizabeth Harrington, phóng viên với tờ báo Washington Free Beacon, ngày 25 tháng 3 năm 2015",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Cuộc phỏng vấn qua email với Cullen Schwarz, phát ngôn viên Bộ Nông nghiệp, ngày 26 tháng 3 năm 2015",0
"Obama đã gửi đô la cho người đóng thuế, ít nhất là $ 350,000 để tài trợ cho các nhóm chống Likud, chống Netanyahu tại Israel trong cuộc bầu cử.","Hỏa hoạn Andrea Mitchell, Obama đã huy động 350.000 đô la liên bang để chống Likud One Voice Movement và Victory 15, ngày 16 tháng 3 năm 2015",1
"Obama đã gửi đô la cho người đóng thuế, ít nhất là $ 350,000 để tài trợ cho các nhóm chống Likud, chống Netanyahu tại Israel trong cuộc bầu cử.","Fox News, Nguồn: Ban điều hành Thượng viện thăm dò có thể quan hệ chính quyền Obama với nỗ lực chống Netanyahu, ngày 15 tháng 3 năm 2015",0
"Obama đã gửi đô la cho người đóng thuế, ít nhất là $ 350,000 để tài trợ cho các nhóm chống Likud, chống Netanyahu tại Israel trong cuộc bầu cử.","One Voice Movement, trang web",0
"Obama đã gửi đô la cho người đóng thuế, ít nhất là $ 350,000 để tài trợ cho các nhóm chống Likud, chống Netanyahu tại Israel trong cuộc bầu cử.","One Voice, Báo cáo thường niên 2013",0
"Obama đã gửi đô la cho người đóng thuế, ít nhất là $ 350,000 để tài trợ cho các nhóm chống Likud, chống Netanyahu tại Israel trong cuộc bầu cử.","Bộ Ngoại giao Hoa Kỳ, Báo cáo báo chí hàng ngày, ngày 28 tháng 1 năm 2015",0
"Obama đã gửi đô la cho người đóng thuế, ít nhất là $ 350,000 để tài trợ cho các nhóm chống Likud, chống Netanyahu tại Israel trong cuộc bầu cử.","Bộ Ngoại giao Hoa Kỳ, Báo cáo báo chí hàng ngày, ngày 29 tháng 1 năm 2015",0
"Obama đã gửi đô la cho người đóng thuế, ít nhất là $ 350,000 để tài trợ cho các nhóm chống Likud, chống Netanyahu tại Israel trong cuộc bầu cử.","One Voice, Thông cáo báo chí: OneVoice Israel Partners with V15 to Change Status Quo, ngày 27 tháng 1 năm 2015",0
