claim,page_citation,page_is_first_citation
Các thượng nghị sĩ đảng Cộng hòa mới được bầu đã ký cam kết loại bỏ chương trình tem thực phẩm năm 2015.,"Bộ Nông nghiệp Hoa Kỳ, bản tóm tắt ngân sách năm tài chính 2015 và kế hoạch hiệu suất hàng năm, được truy cập vào ngày 6 tháng 1 năm 2015",0
Các thượng nghị sĩ đảng Cộng hòa mới được bầu đã ký cam kết loại bỏ chương trình tem thực phẩm năm 2015.,"Văn phòng đại diện Cory Gardner, ""tuyên bố của Gardner về 'Loại bỏ hành động Obamacare,' được truy cập vào ngày 6 tháng 1 năm 2015",0
Các thượng nghị sĩ đảng Cộng hòa mới được bầu đã ký cam kết loại bỏ chương trình tem thực phẩm năm 2015.,"PolitiFact, ""18 kiểm tra thực tế những điều đã sai trên Internet"", ngày 28 tháng 12 năm 2014",0
Các thượng nghị sĩ đảng Cộng hòa mới được bầu đã ký cam kết loại bỏ chương trình tem thực phẩm năm 2015.,"Cuộc phỏng vấn qua email với Dave Weigel, blogger chính trị cho Bloomberg, ngày 6 tháng 1 năm 2015",0
Các thượng nghị sĩ đảng Cộng hòa mới được bầu đã ký cam kết loại bỏ chương trình tem thực phẩm năm 2015.,"Cuộc phỏng vấn qua email với Alex Siciliano, người phát ngôn của Thượng nghị sĩ Cory Gardner, ngày 6 tháng 1 năm 2015",0
Fox News phát sóng Stuart Scott R.I.P. cống nạp với hình ảnh của Stephen A. Smith.,"Nahadaily.com, Fox News phát sóng bộ phim Stuart Scott RIP với bức ảnh của Stephen A. Smith, ngày 4 tháng 1 năm 2015",1
Fox News phát sóng Stuart Scott R.I.P. cống nạp với hình ảnh của Stephen A. Smith.,"Fox News, trung tâm thể thao mạo hiểm Stuart Scott đã chết lúc 49 tuổi, ngày 4 tháng 1 năm 2014",0
Fox News phát sóng Stuart Scott R.I.P. cống nạp với hình ảnh của Stephen A. Smith.,"Snopes, Smith và Lesson, ngày 5 tháng 1 năm 2014",0
"Khi (Barack Obama) nhậm chức, 2,3 triệu người đã mất việc. Năm năm sau, chúng tôi có hơn 5 triệu người mất việc.",Meme được gửi bởi người đọc đến PolitiFact,1
"Khi (Barack Obama) nhậm chức, 2,3 triệu người đã mất việc. Năm năm sau, chúng tôi có hơn 5 triệu người mất việc.","Cục thống kê lao động, ""Thống kê lực lượng lao động từ cuộc điều tra dân số hiện tại"" (trang chỉ mục), truy cập ngày 8 tháng 12 năm 2014",0
"Khi (Barack Obama) nhậm chức, 2,3 triệu người đã mất việc. Năm năm sau, chúng tôi có hơn 5 triệu người mất việc.","NPR, ""Báo cáo việc làm tháng 11 cho thấy sự tăng trưởng ổn định"", ngày 5 tháng 12 năm 2014",0
"Khi (Barack Obama) nhậm chức, 2,3 triệu người đã mất việc. Năm năm sau, chúng tôi có hơn 5 triệu người mất việc.","CNN Money, ""Năm 2014 là năm tốt nhất để kiếm việc làm kể từ năm 1999,"" ngày 5 tháng 12 năm 2014",0
"Khi (Barack Obama) nhậm chức, 2,3 triệu người đã mất việc. Năm năm sau, chúng tôi có hơn 5 triệu người mất việc.","Cuộc phỏng vấn qua email với Tara Sinclair, nhà kinh tế học Đại học George Washington, ngày 8 tháng 12 năm 2014",0
"Khi (Barack Obama) nhậm chức, 2,3 triệu người đã mất việc. Năm năm sau, chúng tôi có hơn 5 triệu người mất việc.","Cuộc phỏng vấn qua email với Gary Burtless, đồng chí cao cấp tại Học viện Brookings, ngày 8 tháng 12 năm 2014",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.",Phương tiện truyền thông xã hội meme được gửi cho PolitiFact bởi người đọc,1
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Officer Down Memorial Page, trang web, truy cập vào ngày 2 tháng 12 năm 2014",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","FBI, Nhân viên thực thi pháp luật Trang chủ bị tấn công và bị tấn công, được truy cập vào ngày 2 tháng 12 năm 2014",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Nhà Trắng, tuyên bố tổng thống cho Ngày tưởng niệm nhân viên hòa bình và Tuần cảnh sát, ngày 7 tháng 5 năm 2010",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Nhà Trắng, nhận xét tổng thống tại Đài tưởng niệm các sĩ quan hòa bình quốc gia, ngày 15 tháng 5 năm 2010",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Nhà Trắng, nhận xét tổng thống tại một buổi lễ Nhà Trắng Rose Garden vinh danh Hiệp hội các tổ chức cảnh sát quốc gia ""Top Cops"", ngày 12 tháng 5 năm 2011",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Nhà Trắng, nhận xét tổng thống tại Dịch vụ tưởng niệm các sĩ quan hòa bình quốc gia tại Tòa nhà Quốc hội Hoa Kỳ, ngày 15 tháng 5 năm 2012",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Nhà Trắng, nhận xét tổng thống tại Dịch vụ tưởng niệm các sĩ quan hòa bình quốc gia tại Tòa nhà Quốc hội Hoa Kỳ, ngày 15 tháng 5 năm 2013",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Nhà Trắng, tuyên bố tổng thống cho Ngày tưởng niệm nhân viên hòa bình và Tuần cảnh sát, ngày 9 tháng 5 năm 2014",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Associated Press, ""Obama gửi nhà trắng trợ lý cho tang lễ Michael Brown,"" ngày 23 tháng 8 năm 2014",0
"794 cán bộ thực thi pháp luật đã rơi vào dòng thuế kể từ khi B.H. Obama nhậm chức, không có sự công nhận đặc biệt từ Nhà Trắng.","Fox News, ""Nhiều quan chức Nhà Trắng tại tang lễ của Michael Brown hơn đám cưới của Thatcher"", ngày 25 tháng 8 năm 2014",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,Phương tiện truyền thông xã hội meme chuyển tiếp đến PolitiFact,1
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Elisabeth Tooker, ""Hiến pháp Hoa Kỳ và Liên đoàn Iroquois"" (bài viết trong Ethnohistory), Mùa thu năm 1988",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Alison LaCroix, Nguồn gốc tư tưởng của chủ nghĩa liên bang Mỹ, 2010",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Donald A. Grinde, Jr., và Bruce E. Johansen, Gương mẫu tự do: Thổ dân Mỹ và sự tiến hóa của nền dân chủ, chương 10, truy cập ngày 26 tháng 11 năm 2014",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Văn bản của H. Con. Res. 331 (Đại hội lần thứ 100, kỳ họp thứ 2), 1988",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Bruce E. Johansen, ""Ý tưởng của người Mỹ bản xứ về quản trị và hiến pháp Hoa Kỳ"", ngày 1 tháng 6 năm 2009",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Cracked.com, ""6 vô lý nói dối bạn tin về sự thành lập của Mỹ,"" ngày 15 tháng 5 năm 2012",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Cuộc phỏng vấn qua email với Jon W. Parmenter, sử gia Đại học Cornell và tác giả của The Edge of the Woods: Iroquoia, 1534-1701, ngày 26 tháng 11 năm 2014",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Cuộc phỏng vấn qua email với Donald A. Grinde, Jr., nhà sử học tại Đại học Buffalo và đồng tác giả, với Bruce E. Johansen, của Exemplar of Liberty: Native America và Evolution of Democracy, 26/11/2014",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Cuộc phỏng vấn qua email với Stewart Jay, giáo sư luật của Đại học Washington và là tác giả của các từ Mortal: Lịch sử Hiến pháp Hoa Kỳ: Tập 1, Nguồn gốc của Thế chiến II (sắp tới 2015), ngày 26 tháng 11 năm 2014",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Cuộc phỏng vấn qua email với Gautham Rao, nhà sử học Đại học Mỹ và là tác giả của At The Water’s Edge: Thương mại, Quản trị và Nguồn gốc của Nhà nước Hoa Kỳ (sắp xuất bản), ngày 26 tháng 11 năm 2014",0
Hiến pháp Hoa Kỳ nợ khái niệm dân chủ đối với các bộ lạc Iroquois.,"Cuộc phỏng vấn qua email với Bernard Bailyn, giáo sư danh dự lịch sử tại Đại học Harvard, ngày 25 tháng 11 năm 2014",0
"Một dấu hiệu trong Dearborn, Mich., Vì sự tiến bộ của chương trình nghị sự Hồi giáo cho Mỹ nói, ""Allah được ca ngợi. Nước Mỹ chúng tôi sẽ giết tất cả và không có gì bạn có thể làm để ngăn chặn nó.""",Email chuỗi được gửi đến PolitiFact bởi người đọc,1
"Một dấu hiệu trong Dearborn, Mich., Vì sự tiến bộ của chương trình nghị sự Hồi giáo cho Mỹ nói, ""Allah được ca ngợi. Nước Mỹ chúng tôi sẽ giết tất cả và không có gì bạn có thể làm để ngăn chặn nó.""","Snopes.com, ""Chương trình Hồi giáo"", ngày 21 tháng 8 năm 2014",0
"Một dấu hiệu trong Dearborn, Mich., Vì sự tiến bộ của chương trình nghị sự Hồi giáo cho Mỹ nói, ""Allah được ca ngợi. Nước Mỹ chúng tôi sẽ giết tất cả và không có gì bạn có thể làm để ngăn chặn nó.""","Trang web của Church Sign Maker, được truy cập vào ngày 20 tháng 11 năm 2014",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Facebook, Là ảnh thời gian tự do, ngày 12 tháng 11 năm 2014",1
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Fox News, Để được hạnh phúc, chúng ta phải thừa nhận phụ nữ và nam giới không 'bình đẳng', ngày 5 tháng 2 năm 2013",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Lưu trữ Internet, Để được hạnh phúc - lấy trang, ngày 7 tháng 2 năm 2013",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Jessica Valenti, Shhhh… không ai nói với Fox News, ngày 6 tháng 2 năm 2013",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Gawker, Fox News tình cờ sử dụng hình ảnh của cặp đôi cùng giới tính để minh họa bài viết về tầm quan trọng của hôn nhân khác giới, ngày 8 tháng 2 năm 2014",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"BuzzFeed, Fox News chạy ảnh của cặp đôi Lesbian trong câu chuyện về hôn nhân truyền thống, ngày 8 tháng 2 năm 2014",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Upworthy, Fox News kết thúc cuộc hôn nhân thẳng, rơi vào cuộc hôn nhân đồng tính do tai nạn, tháng 2 năm 2013",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Associated Press, Lela McArthur, Stephanie Figarelle, ngày 14 tháng 2 năm 2012",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Người gọi hàng ngày, Phyllis Schlafly kêu gọi RNC tái khẳng định sự phản đối hôn nhân đồng tính, tháng 8.2013",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Phỏng vấn, Carly Shanahan, phát ngôn viên, Fox News, ngày 19 tháng 11 năm 2014",0
Fox News sử dụng hình ảnh của một cặp vợ chồng đã quảng bá 'hôn nhân truyền thống' và bức ảnh này thực sự là một cặp vợ chồng cùng giới tính.,"Phỏng vấn, Jessica Valenti, ngày 19 tháng 11 năm 2014",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"Tin tức Mỹ, Quốc hội phê chuẩn dự luật cung cấp xe miễn phí cho người nhận phúc lợi, ngày 2 tháng 11 năm 2014",1
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"Tin tức Mỹ, BREAKING: Tấm tử vong Obamacare đã đến, bệnh nhân đầu tiên được thực hiện hôm nay, ngày 2 tháng 9 năm 2014",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"PolitiFact, Adam Putnam: Chiến dịch của Obama tặng điện thoại di động miễn phí cho những người ủng hộ, ngày 31 tháng 10 năm 2012",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"PolitiFact, người nhập cư sẽ nhận được điện thoại di động miễn phí theo đề xuất mới, các blogger tuyên bố, ngày 19 tháng 4 năm 2013",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"PolitiFact Texas, Steve Stockman cho biết tổng thống đang chi 2,2 tỷ đô la để cho đi 'ObamaPhones', ngày 15 tháng 3 năm 2013",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"PolitiFact, Lần thực thi đầu tiên dưới bảng tử hình Obamacare? Quần trên lửa !, 11 tháng 11 năm 2014",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"Empire News, Quốc hội phê chuẩn dự luật sẽ cung cấp xe ô tô miễn phí cho người nhận phúc lợi, ngày 29 tháng 8 năm 2014",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"ABC News, Romney cáo buộc Obama cố gắng 'Cải cách phúc lợi Gut', ngày 7 tháng 8 năm 2014",0
Quốc hội phê chuẩn hóa đơn cung cấp xe miễn phí cho người nhận phúc lợi.,"Snopes.com, Đi xe miễn phí, ngày 2 tháng 11 năm 2014",0
"Quốc hội có 11 phần trăm phê duyệt xếp hạng, nhưng 96,4 phần trăm các nhà lập pháp đương nhiệm đã được bầu lại vào năm 2014.",Phương tiện truyền thông xã hội meme gửi đến PolitiFact,1
"Quốc hội có 11 phần trăm phê duyệt xếp hạng, nhưng 96,4 phần trăm các nhà lập pháp đương nhiệm đã được bầu lại vào năm 2014.","Pollingreport.com, xếp hạng công việc quốc hội, được truy cập vào ngày 10 tháng 11 năm 2014",0
"Quốc hội có 11 phần trăm phê duyệt xếp hạng, nhưng 96,4 phần trăm các nhà lập pháp đương nhiệm đã được bầu lại vào năm 2014.","Kết quả bầu cử CNN, cuộc bầu cử năm 2014 giữa kỳ, được truy cập vào ngày 10 tháng 11 năm 2014",0
"Quốc hội có 11 phần trăm phê duyệt xếp hạng, nhưng 96,4 phần trăm các nhà lập pháp đương nhiệm đã được bầu lại vào năm 2014.","Kết quả bầu cử CNN, cuộc bầu cử Thượng viện giữa nhiệm kỳ 2014, được truy cập vào ngày 10 tháng 11 năm 2014",0
"Quốc hội có 11 phần trăm phê duyệt xếp hạng, nhưng 96,4 phần trăm các nhà lập pháp đương nhiệm đã được bầu lại vào năm 2014.","Roll Call, ""Danh sách Casualty: Quốc hội lần thứ 113 (2013-2014)"", được truy cập ngày 10 tháng 11 năm 2014",0
"Quốc hội có 11 phần trăm phê duyệt xếp hạng, nhưng 96,4 phần trăm các nhà lập pháp đương nhiệm đã được bầu lại vào năm 2014.","Politico, ""Thoát cuộc thăm dò năm 2014: Cử tri ghét mọi người,"" ngày 4 tháng 11 năm 2014",0
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","Tin tức Mỹ, BREAKING: Tấm tử vong Obamacare đã đến, bệnh nhân đầu tiên được thực hiện hôm nay, ngày 2 tháng 9 năm 2014",1
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","Politico, đề xuất sẽ thúc đẩy euthanasia? Ngày 28 tháng 7 năm 2009",0
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","Sarah Palin, Tuyên bố về cuộc tranh luận chăm sóc sức khỏe hiện tại, ngày 7 tháng 8 năm 2009",0
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","Patriot, Obamacare Death Panels đã đến với buổi thực thi bệnh nhân đầu tiên, ngày 2 tháng 9 năm 2014",0
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","Snopes.com, Surrender Dorothy, ngày 22 tháng 9 năm 2014",0
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","IMDB, Dorothy Zbornak, (truy cập ngày 10 tháng 11 năm 2014)",0
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","PolitiFact, Lời nói dối của PolitiFact: 'Tấm chết', ngày 18 tháng 12 năm 2009",0
"Theo các báo cáo gần đây, một nhóm các bảng tử hình được tổ chức dưới quyền Obamacare đã ra lệnh thực hiện lần đầu tiên.","Kaiser Health News, Medicare Đặt Giá cho Nhà cung cấp năm 2015, Cân nhắc Thanh toán cho Tư vấn Cuối đời, Nov.3. 2014",0
"Loretta Lynch, ứng cử viên mới cho luật sư nói chung, ""là một thành viên của đội phòng thủ của Bill Clinton trong cuộc thăm dò tham nhũng Whitewater năm 1992.""","Breitbart, ""Ứng viên luật sư mới của Tổng thống Obama Loretta Lynch đại diện cho nhà Clinton trong Whitewater,"" ngày 8 tháng 11 năm 2014",1
"Loretta Lynch, ứng cử viên mới cho luật sư nói chung, ""là một thành viên của đội phòng thủ của Bill Clinton trong cuộc thăm dò tham nhũng Whitewater năm 1992.""","Các vấn đề về phương tiện truyền thông, ""Breitbart's Attack On Obama Attorney General Nominee sẽ theo sau Loretta Lynch sai,"" ngày 9 tháng 11 năm 2014",0
"Loretta Lynch, ứng cử viên mới cho luật sư nói chung, ""là một thành viên của đội phòng thủ của Bill Clinton trong cuộc thăm dò tham nhũng Whitewater năm 1992.""","Tiểu sử của Loretta E. Lynch, luật sư Hoa Kỳ cho khu vực phía Đông của New York",0
"Loretta Lynch, ứng cử viên mới cho luật sư nói chung, ""là một thành viên của đội phòng thủ của Bill Clinton trong cuộc thăm dò tham nhũng Whitewater năm 1992.""","Tiểu sử của Loretta Lynch, cựu chủ tịch Ủy ban Tiện ích Công cộng California",0
"Loretta Lynch, ứng cử viên mới cho luật sư nói chung, ""là một thành viên của đội phòng thủ của Bill Clinton trong cuộc thăm dò tham nhũng Whitewater năm 1992.""","WND, ""Loretta Lynch đại diện cho nhà Clinton trong Whitewater,"" ngày 9 tháng 11 năm 2014",0
"Loretta Lynch, ứng cử viên mới cho luật sư nói chung, ""là một thành viên của đội phòng thủ của Bill Clinton trong cuộc thăm dò tham nhũng Whitewater năm 1992.""","Sodahead.com, Ứng cử viên AG của Loretta Lynch đã bảo vệ nhà Clinton trong Whitewater. ĐƯỢC? Không OK ?, ngày 9 tháng 11 năm 2014",0
"Loretta Lynch, ứng cử viên mới cho luật sư nói chung, ""là một thành viên của đội phòng thủ của Bill Clinton trong cuộc thăm dò tham nhũng Whitewater năm 1992.""","Nhà tư tưởng người Mỹ, Ở đây chúng ta lại một lần nữa: Ứng viên được đề cử của AG Loretta Lynch muốn giải phóng người da đen khỏi 'Nhà tù Chủ nghĩa phân biệt chủng tộc', ngày 9 tháng 11 năm 2014",0
Jeanne Shaheen chủ yếu tham gia vào một âm mưu với Lois Lerner và người được chỉ định chính trị của Tổng thống Barack Obama tại IRS để lãnh đạo một chương trình quấy rối chống lại các nhóm phi lợi nhuận bảo thủ trong cuộc bầu cử năm 2012,"Người gọi hàng ngày, BOMBSHELL MEMO: Jeanne Shaheen Conspired Với White House Insider Trên IRS Targeting Scandal, ngày 3 tháng 11 năm 2014",1
Jeanne Shaheen chủ yếu tham gia vào một âm mưu với Lois Lerner và người được chỉ định chính trị của Tổng thống Barack Obama tại IRS để lãnh đạo một chương trình quấy rối chống lại các nhóm phi lợi nhuận bảo thủ trong cuộc bầu cử năm 2012,"Chữ cái giữa Sense Jeanne Shaheen và sáu thượng nghị sĩ dân chủ khác và IRS, hẹn hò giữa ngày 16 tháng 2 năm 2012 và ngày 25 tháng 4 năm 2012.",0
Jeanne Shaheen chủ yếu tham gia vào một âm mưu với Lois Lerner và người được chỉ định chính trị của Tổng thống Barack Obama tại IRS để lãnh đạo một chương trình quấy rối chống lại các nhóm phi lợi nhuận bảo thủ trong cuộc bầu cử năm 2012,"PolitiFactNH, N.H. Chủ tịch GOP, Horn, nói Jeanne Shaheen ""đứng đằng sau ý tưởng sử dụng IRS để nhắm vào công dân Mỹ vì quan điểm chính trị của họ"", ngày 16 tháng 10 năm 2013",0
Jeanne Shaheen chủ yếu tham gia vào một âm mưu với Lois Lerner và người được chỉ định chính trị của Tổng thống Barack Obama tại IRS để lãnh đạo một chương trình quấy rối chống lại các nhóm phi lợi nhuận bảo thủ trong cuộc bầu cử năm 2012,"Breitbart.com, Báo cáo: Election-eve Bombshell Memo Embroils Jeanne Shaheen Trong IRS Targeting Scandal, ngày 3 tháng 11 năm 2014",0
