claim,page_citation,page_is_first_citation
"Nói với các đại diện New Jersey, Donald Payne và Frank Pallone là ""các nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Trang web, ngày 12 tháng 8, Công dân có chủ quyền Hoa Kỳ",0
"Nói với các đại diện New Jersey, Donald Payne và Frank Pallone là ""các nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Trang web, ngày 30 tháng 8, The Obama File",0
"Nói với các đại diện New Jersey, Donald Payne và Frank Pallone là ""các nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Cuộc phỏng vấn qua điện thoại với Đại diện Donald Payne, ngày 30-31 tháng 8 năm 2011",0
"Nói với các đại diện New Jersey, Donald Payne và Frank Pallone là ""các nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Cuộc phỏng vấn qua điện thoại và email với Richard McGrath, người phát ngôn của Đại sứ Frank Pallone, ngày 30-31 tháng 8 năm 2011",0
"Nói đại diện của Oregon, Peter DeFazio và Bá tước Blumenauer là những ""nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Cuộc phỏng vấn qua điện thoại; Frank Llewellyn và Maria Svart, các nhà xã hội chủ nghĩa dân chủ của Mỹ, ngày 22 tháng 8.",1
"Nói đại diện của Oregon, Peter DeFazio và Bá tước Blumenauer là những ""nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Trang web, Đại hội Progressive Caucus",0
"Nói đại diện của Oregon, Peter DeFazio và Bá tước Blumenauer là những ""nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Trao đổi email, văn phòng đại diện Peter DeFazio, ngày 18 tháng 8",0
"Nói đại diện của Oregon, Peter DeFazio và Bá tước Blumenauer là những ""nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Trao đổi email, văn phòng đại diện Earl Blumenauer, ngày 18 tháng 8",0
"Nói đại diện của Oregon, Peter DeFazio và Bá tước Blumenauer là những ""nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","The Wall Street Shuffle, trang web cho các đài phát thanh nói chuyện Dan Cofall và Dan Stewart, Dallas-Ft. Worth, Tex.",0
"Nói đại diện của Oregon, Peter DeFazio và Bá tước Blumenauer là những ""nhà xã hội chủ nghĩa phục vụ công khai tại Quốc hội Hoa Kỳ"".","Trang web, ngày 12 tháng 8, Công dân có chủ quyền Hoa Kỳ",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Blog về bột giấy hàng ngày của Broward-Palm Beach, ""Allen West vi phạm luật liên bang trong chuyến đi lặn cuối tuần,"" ngày 14 tháng 6 năm 2011",1
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Mã Hoa Kỳ, Tôn trọng Cờ, được truy cập vào ngày 17 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Miami Herald, ""Đại diện Allen West dẫn các cựu chiến binh về lặn yêu nước"", ngày 12 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Politico, ""Allen West đã gắn cờ cho lặn SCUBA với Old Glory,"" ngày 14 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Bài đăng trên blog của Bưu điện Washington, ""Ngày cờ, đại diện Allen West gặp khó khăn khi lặn với cờ"", ngày 14 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Tiêu chuẩn hàng tuần, ""Không, đại diện Allen West, R-Fla., Đã không tha thứ cho lá cờ"", ngày 15 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Phỏng vấn, phát ngôn viên Allen West của Hoa Kỳ Angela Sachitano, ngày 15 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Phỏng vấn, cựu luật sư Hoa Kỳ Kendall Coffey, ngày 16-17 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Phỏng vấn, cựu luật sư Hoa Kỳ Jeffrey Sloman, ngày 16-17 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Phỏng vấn, giáo sư luật Đại học Nova Southeastern Bob Jarvis, ngày 15-17 tháng 6 năm 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Phỏng vấn, Giáo sư Luật Đại học Miami Michael Froomkin, 15-17 tháng 6, 2011",0
Allen West đã vi phạm luật liên bang bằng cách lặn với cờ Mỹ.,"Phỏng vấn, Giáo sư Luật Đại học Georgetown, Randy Barnett, 15-17 tháng 6, 2011",0
"Đã viết rằng năm 2006, Nancy Pelosi cho biết cô không nghĩ rằng việc bắt giữ Osama bin Laden ""làm cho chúng ta an toàn hơn"", nhưng vào năm 2011 gọi là vụ giết người ""lịch sử"".","Blog PowerLine, ""So sánh và tương phản"", ngày 2 tháng 5 năm 2011",1
"Đã viết rằng năm 2006, Nancy Pelosi cho biết cô không nghĩ rằng việc bắt giữ Osama bin Laden ""làm cho chúng ta an toàn hơn"", nhưng vào năm 2011 gọi là vụ giết người ""lịch sử"".","Nancy Pelosi, bản sao của một cuộc họp báo, ngày 7 tháng 9 năm 2006 (truy cập qua Lexis-Nexis)",0
"Đã viết rằng năm 2006, Nancy Pelosi cho biết cô không nghĩ rằng việc bắt giữ Osama bin Laden ""làm cho chúng ta an toàn hơn"", nhưng vào năm 2011 gọi là vụ giết người ""lịch sử"".","Nancy Pelosi, ""Tuyên bố của Pelosi về Thông báo của Tổng thống Obama về Osama bin Laden,"" ngày 1 tháng 5 năm 2011",0
"Đã viết rằng năm 2006, Nancy Pelosi cho biết cô không nghĩ rằng việc bắt giữ Osama bin Laden ""làm cho chúng ta an toàn hơn"", nhưng vào năm 2011 gọi là vụ giết người ""lịch sử"".","Cuộc phỏng vấn với Nadeam Elshami, người phát ngôn của Lãnh đạo thiểu số nhà Nancy Pelosi, ngày 5 tháng 5 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Ủy ban ngân sách nhà ở Hoa Kỳ, ""Quyết định ngân sách của Thịnh vượng để thịnh vượng"" năm 2012, ngày 5 tháng 4 năm 2011",1
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","MoveOn.org, e-mail cho các thành viên, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Milwaukee Journal Sentinel, ""Kế hoạch của Ryan sẽ định hình lại chính phủ liên bang,"" ngày 5 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","YouTube.com, American United cho Changevideo ""The GOP, bảo hiểm lớn sau Medicare của bạn"", ngày 5 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","PolitiFact.com, ""American United for Change nói Eric Cantor muốn bãi bỏ an sinh xã hội và Medicare,"" ngày 1 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Cuộc phỏng vấn qua email, giáo sư chính sách công của Đại học Georgetown và phó chủ tịch của Heritage Foundation cho các nghiên cứu chính sách kinh tế và trong nước Stuart Butler, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Cuộc phỏng vấn qua email, giáo sư tài chính chăm sóc sức khỏe của Đại học Minnesota, Stephen Parente, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Cuộc phỏng vấn qua email, giáo sư kinh tế chăm sóc sức khỏe của Đại học Princeton Uwe Reinhardt, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Cuộc phỏng vấn qua email, đồng nghiệp chính sách chăm sóc sức khỏe của Viện Doanh nghiệp Mỹ Tom Miller, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Cuộc phỏng vấn qua email, người phát ngôn của Paul Ryan, Conor Sweeney, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Cuộc phỏng vấn qua email, người phát ngôn của MoveOn.org, Douglas Gordon, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","New York Times, ""Một tầm nhìn bảo thủ với rủi ro lưỡng đảng,"" ngày 5 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Văn phòng Ngân sách Quốc hội, phân tích ""Con đường dẫn đến thịnh vượng"", ngày 5 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Hoa Kỳ Đại diện Chris Van Hollen, phát hành tin tức, ngày 5 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Time.com, blog Swampland, ngày 6 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Gia đình Hoa Kỳ, phát hành tin tức, ngày 5 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Trung tâm ưu tiên ngân sách và chính sách, bài viết về đề xuất ngân sách của Ryan, ngày 7 tháng 4 năm 2011",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Trung tâm Dịch vụ Medicare và Medicaid, trang Tổng quan",0
"Ngân sách Nhà Cộng hòa mới được đề xuất ""bãi bỏ Medicare trong vòng 10 năm.""","Medicare.gov, trang Trợ cấp Medicare",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","WorldNetDaily, Thiếu: 1,3 tỷ USD tiền của người đóng thuế, ngày 3 tháng 7 năm 2010",1
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Dịch vụ Tin tức của Scripps Howard, Kết thúc tài trợ liên bang cho Kế hoạch làm cha mẹ ?, ngày 10 tháng 3 năm 2011",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Văn phòng Trách nhiệm Chính phủ Hoa Kỳ, Quỹ Liên bang: Năm tài chính 2002-2009 Nghĩa vụ, Giải ngân và Chi tiêu cho các Tổ chức được Chọn tham gia vào các hoạt động liên quan đến sức khỏe, ngày 28 tháng 5 năm 2010",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","The Washington Times, Diller: Hàng triệu năm mất tích của Parenthood Planned, 18 tháng 6, 2010",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Dừng kế hoạch làm cha mẹ, thống kê và phân tích - Chính phủ, ngày 25 tháng 3 năm 2011",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.",E-mail phỏng vấn với Tait Sye của Planned Parenthood,0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.",Cuộc phỏng vấn qua email với nhà báo Ben Boychuk,0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Dân biểu Pete Olson, Olson: Báo cáo GAO gần $ 1 tỷ đô la tiền thuế cho những người ủng hộ phá thai, ngày 2 tháng 7 năm 2010",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Kế hoạch làm cha mẹ, Báo cáo thường niên, 2008 - 2009",1
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Kế hoạch làm cha mẹ, Báo cáo thường niên, 2007 - 2008",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Kế hoạch làm cha mẹ, Báo cáo thường niên, 2006 - 2007",0
"Một báo cáo của Văn phòng Trách nhiệm Chính phủ Hoa Kỳ cho biết Liên đoàn Làm cha mẹ kế hoạch của Mỹ không thể tìm thấy khoảng 1,3 tỷ USD do chính phủ liên bang cấp cho nó từ năm 2002 đến năm 2008.","Guidestar, Liên đoàn làm cha mẹ kế hoạch của Mỹ, thông tin tài chính, 1998 - 2009",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Hóa đơn ngân sách nhà nước, sửa đổi Điều lệ 174.13",1
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Điều lệ Nhà nước, luật hiện hành về chó",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Wisconsin Humane Society, tin đồn về ngân sách của tiểu bang Wisconsin, ngày 6 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Milwaukee Journal Sentinel, Trường Cao đẳng Y tế kết thúc sử dụng lợn sống trong phòng thí nghiệm, ngày 26 tháng 2 năm 2010",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Cuộc phỏng vấn với Lori Fowler, chủ sở hữu, Wisconsin Dog Rescue, ngày 8 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Cuộc phỏng vấn với J.L. McDowell, giám sát viên lĩnh vực, Ủy ban kiểm soát động vật khu vực Milwaukee, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn Anne Reed, giám đốc điều hành, Wisconsin Humane Society, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn Richard Katschke, phó chủ tịch phụ trách các vấn đề công cộng, Đại học Y Wisconsin, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn John J. Pippin, cố vấn y khoa và nghiên cứu cấp cao, Ủy ban Bác sĩ về Y học có trách nhiệm, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Wisconsin Dog Rescue, trang web, truy cập ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn Eric Sandgren, giám đốc, Trung tâm Tài nguyên Nghiên cứu Động vật UW, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn Jim Lilli, giám đốc điều hành, Dunn County Humane Society, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""",Nhân viên Văn phòng Tham khảo Lập pháp Wisconsin,0
Sự từ chối của nhiều nhân viên liên bang để bay chi phí huấn luyện viên người nộp thuế 146 triệu USD mỗi năm.,"Văn phòng Trách nhiệm Chính phủ, ""Premium Class Travel: Điểm yếu Kiểm soát Nội bộ của Chính phủ đã dẫn đến việc sử dụng lớp cao cấp không đúng và lạm dụng"", tháng 9 năm 2007",1
Sự từ chối của nhiều nhân viên liên bang để bay chi phí huấn luyện viên người nộp thuế 146 triệu USD mỗi năm.,"Brian Riedl, ""Những người chi tiêu của Quốc hội bỏ qua việc làm sâu thêm chất thải của chính phủ"" (op-ed), ngày 25 tháng 11 năm 2011",0
Sự từ chối của nhiều nhân viên liên bang để bay chi phí huấn luyện viên người nộp thuế 146 triệu USD mỗi năm.,"Cuộc phỏng vấn qua email với Brian Riedl, đồng nghiệp tại Tổ chức Di sản, ngày 18 tháng 1 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Nhiều bài đăng trên blog và Internet, bao gồm cả Techdirt, ""19 thượng nghị sĩ đã bỏ phiếu kiểm duyệt Internet,"" ngày 18 tháng 11 năm 2010",1
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Wired.com, ""Dự luật kiểm duyệt web thông qua Ủy ban Thượng viện,"" ngày 18 tháng 11 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Chống lại Đạo luật về vi phạm và giả mạo trực tuyến, Dự luật Thượng viện 3804, được giới thiệu ngày 20 tháng 9 năm 2010, đã thông qua Ủy ban tư pháp ngày 18 tháng 11 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Thư của các giáo sư luật đối lập với S3804, có 49 giáo sư luật",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Ủy ban Tư pháp Thượng viện Hoa Kỳ thông cáo báo chí, ""Ủy ban Tư pháp tiến hành hóa đơn hai bên để chống vi phạm bản quyền và hàng giả"", truy cập ngày 8 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","The Hill, bình luận của Thượng nghị sĩ Patrick Leahy, D-VT, ""Đặt một điểm dừng cho bọn tội phạm trực tuyến"", ngày 7 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Phỏng vấn, Michael Risch, Phó giáo sư Luật trường Villanova, ngày 7 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Phỏng vấn, David L. Hudson Jr., một học giả tại Trung tâm sửa đổi đầu tiên tại Đại học Vanderbilt, ngày 7 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Phỏng vấn, Zoe Argento, trợ lý giáo sư, Trường Luật Roger Williams, ngày 8 tháng 12 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","ConservativeActionAlerts.com, Thông điệp từ RightMarch.com thúc giục Quốc hội từ chối Đạo luật DREAM",1
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Thư viện Quốc hội, Phát triển, Cứu trợ và Giáo dục dành cho Người chưa thành niên hành động của năm 2010, được giới thiệu ngày 22 tháng 9 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Thư viện Quốc hội, Phát triển, Cứu trợ và Giáo dục cho Đạo luật Người chưa thành niên dành cho Người nước ngoài năm 2009, giới thiệu ngày 26 tháng 3 năm 2009",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Viện chính sách di cư, ""DREAM so với thực tế: Phân tích các đối tượng hưởng lợi tiềm năng của DREAM,"" của Jeanne Batalova và Margie McHugh, tháng 7 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Phỏng vấn Steven Camarota, giám đốc nghiên cứu tại Trung tâm Nghiên cứu Nhập cư, ngày 2 tháng 12 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Phỏng vấn Marc Rosenblum, một nhà phân tích chính sách cao cấp tại Viện Chính sách Di cư, ngày 2 tháng 12 năm 2010",0
Luật an toàn thực phẩm mới sẽ điều chỉnh làm vườn sân sau.,"Thomas, Đạo luật hiện đại hóa an toàn thực phẩm của FDA, được truy cập vào ngày 30 tháng 11 năm 2010",1
Luật an toàn thực phẩm mới sẽ điều chỉnh làm vườn sân sau.,"Văn phòng Ngân sách Quốc hội, Ước tính chi phí cho S 510, được truy cập vào ngày 30 tháng 11 năm 2010",0
Luật an toàn thực phẩm mới sẽ điều chỉnh làm vườn sân sau.,"Trung tâm quốc gia về bệnh truyền nhiễm, bệnh liên quan đến thực phẩm, được truy cập vào ngày 1 tháng 12 năm 2010",0
Luật an toàn thực phẩm mới sẽ điều chỉnh làm vườn sân sau.,"Thượng nghị sĩ Jon Tester, Thượng viện áp đảo vượt qua Dự luật an toàn thực phẩm với sửa đổi của Tester, ngày 30 tháng 11 năm 2010",0
Luật an toàn thực phẩm mới sẽ điều chỉnh làm vườn sân sau.,"McClatchy Báo chí, Nhà bỏ phiếu dự kiến ​​trong tuần này về hóa đơn an toàn thực phẩm, ngày 27 tháng 7 năm 2009",0
Luật an toàn thực phẩm mới sẽ điều chỉnh làm vườn sân sau.,"Billings Gazette, phiếu bầu hóa đơn an toàn thực phẩm bị trì hoãn, ngày 18 tháng 11 năm 2010",0
Luật an toàn thực phẩm mới sẽ điều chỉnh làm vườn sân sau.,"USA Today, Foodmakers ủng hộ 1,4 tỷ USD hóa đơn an toàn thực phẩm, 29/11/2010",0
