claim,page_citation,page_is_first_citation
"Tỷ lệ trẻ em da đen sinh ra không có cha trong nhà đã tăng từ 7 phần trăm vào năm 1964 đến 73 phần trăm ngày hôm nay, do những thay đổi từ Hội lớn của Tổng thống Lyndon Johnson.","PolitiFact, ""Don Lemon của CNN cho biết hơn 72 phần trăm các ca sinh của người Mỹ gốc Phi ra khỏi giá thú,"" ngày 29 tháng 7 năm 2013",0
"Tỷ lệ trẻ em da đen sinh ra không có cha trong nhà đã tăng từ 7 phần trăm vào năm 1964 đến 73 phần trăm ngày hôm nay, do những thay đổi từ Hội lớn của Tổng thống Lyndon Johnson.","Phỏng vấn Douglas J. Besharov, giáo sư chính sách công tại Đại học Maryland, ngày 24 tháng 3 năm 2014",0
"Tỷ lệ trẻ em da đen sinh ra không có cha trong nhà đã tăng từ 7 phần trăm vào năm 1964 đến 73 phần trăm ngày hôm nay, do những thay đổi từ Hội lớn của Tổng thống Lyndon Johnson.","Cuộc phỏng vấn qua email với Timothy M. Smeeding, giám đốc Viện Nghiên cứu về Nghèo đói tại Đại học Wisconsin, ngày 20 tháng 3 năm 2014",0
"Tỷ lệ trẻ em da đen sinh ra không có cha trong nhà đã tăng từ 7 phần trăm vào năm 1964 đến 73 phần trăm ngày hôm nay, do những thay đổi từ Hội lớn của Tổng thống Lyndon Johnson.","Cuộc phỏng vấn qua email với Tom W. Smith, chuyên viên cao cấp tại Trung tâm Nghiên cứu Ý kiến ​​Quốc gia tại Đại học Chicago, ngày 24 tháng 3 năm 2014",0
"Tỷ lệ trẻ em da đen sinh ra không có cha trong nhà đã tăng từ 7 phần trăm vào năm 1964 đến 73 phần trăm ngày hôm nay, do những thay đổi từ Hội lớn của Tổng thống Lyndon Johnson.","Cuộc phỏng vấn qua email với Douglas Massey, giáo sư tại Văn phòng Nghiên cứu Dân số của Đại học Princeton, ngày 24 tháng 3 năm 2014",0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".",Facebook meme,1
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".","Huffington Post, Hoa Kỳ che giấu viện trợ nước ngoài cho Ukraine, nhưng đây là nơi một số đi, ngày 7 tháng 3 năm 2014",0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".",ForeignAssistance.gov,0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".","US AID, trang thông tin Ukraina, đã truy cập ngày 19 tháng 3 năm 2014",0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".","Phỏng vấn Nicole Valentinuzzi, giám đốc truyền thông của Tổ chức Phát hành Bạn, ngày 18 tháng 3 năm 2014",0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".","Washington Post, ""Người Đức không hài lòng với rượu Victoria Nuland,"" ngày 7 tháng 2 năm 2014",0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".","Cuộc phỏng vấn qua email với John Kun, phó chủ tịch Quỹ Mỹ-Ukraine, ngày 18 tháng 3 năm 2014",0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".","Phỏng vấn Nicole Thompson, phát ngôn viên Bộ Ngoại giao, ngày 19 tháng 3 năm 2014",0
"Tổng thống Barack Obama đã chi ""5 tỷ USD trả Ukraina để chống bạo động và tháo dỡ chính phủ được bầu dân chủ của họ"".","Nga hôm nay, ""Cơ quan viện trợ nước ngoài của Mỹ đã trả tiền cho bạo lực đường phố Kiev - cựu đại lý Mỹ Scott Rickard,"" ngày 17 tháng 3 năm 2014",0
"Sarah Eckhardt ""từ chối nhận tiền lương của mình tăng liên tục.""","Email, Genevieve Van Cleve, chuyên gia tư vấn chung, chiến dịch Sarah Eckhardt, ngày 27 tháng 2 năm 2014",1
"Sarah Eckhardt ""từ chối nhận tiền lương của mình tăng liên tục.""","Email (trích dẫn), Leslie Browder, điều hành kế hoạch và ngân sách của Travis County, ngày 27-28 tháng 2 năm 2014",0
"Sarah Eckhardt ""từ chối nhận tiền lương của mình tăng liên tục.""","Thông báo công khai về việc trả lương cho các quan chức của Travis County, như được xuất bản trong tờ Austin Chronicle, cho các năm tài chính 2008, 2009, 2011, 2013, 2014 (nhận được qua email từ Genevieve Van Cleve, ngày 27 tháng 2 năm 2014)",0
"Sarah Eckhardt ""từ chối nhận tiền lương của mình tăng liên tục.""","Các cuộc phỏng vấn qua điện thoại, Sarah Eckhardt, Austin, ngày 27 tháng 2 năm 2014 và ngày 3 tháng 3 năm 2014",0
"Sarah Eckhardt ""từ chối nhận tiền lương của mình tăng liên tục.""","Biểu đồ và tài liệu về lịch sử chi trả của Sarah Eckhardt, tháng 9 năm 1995 đến tháng 6 năm 2013 (nhận được qua email từ Nicki Riley, kiểm toán viên của Travis County, ngày 27 tháng 2 năm 2014",0
"Nancy Pelosi nói, ""Đợi nhiều giờ trong phòng cấp cứu sẽ cho phép bạn kết bạn mới!""","Duh Progressive, ""Nancy Pelosi:"" Đợi nhiều giờ trong phòng cấp cứu sẽ cho phép bạn kết bạn mới "", ngày 16 tháng 1 năm 2014",1
"Nancy Pelosi nói, ""Đợi nhiều giờ trong phòng cấp cứu sẽ cho phép bạn kết bạn mới!""","Bài đăng trên Facebook, tháng 1 năm 2014",0
"Nancy Pelosi nói, ""Đợi nhiều giờ trong phòng cấp cứu sẽ cho phép bạn kết bạn mới!""","Huffington Post, ""Obamacare có thể gây ra thời gian chờ đợi lâu hơn tại ER, bác sĩ nói,"" ngày 16 tháng 1 năm 2014",0
"Nancy Pelosi nói, ""Đợi nhiều giờ trong phòng cấp cứu sẽ cho phép bạn kết bạn mới!""","Cuộc phỏng vấn qua điện thoại với Drew Hammill, người phát ngôn của Nancy Pelosi, ngày 25 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"YouGov.com, ""Sự trở lại ảo của Mitt Romney"", ngày 17 tháng 2 năm 2014",1
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Washington Examiner, ""Thăm dò ý kiến: Chỉ có 79% cử tri Obama sẽ bầu cho anh ấy một lần nữa,"" ngày 18 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"TeaParty.org, ""Cuộc thăm dò sốc: 71% người ủng hộ Obama"" hối tiếc ""bỏ phiếu cho tái đắc cử của mình,"" ngày 18 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Cuộc phỏng vấn với Paul Bedard, Washington Examiner Washington Secrets columnist, ngày 25 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Cuộc phỏng vấn với William Jordan, Trợ lý biên tập viên của YouGov.com, ngày 25 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Phỏng vấn Karlyn Bowman, nhà phân tích bỏ phiếu tại Viện Doanh nghiệp Mỹ, ngày 25 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Cuộc phỏng vấn với Jocelyn Kiley, Trung tâm nghiên cứu Pew dành cho nhân viên và nhà nghiên cứu cao cấp của báo chí, ngày 25 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Paul Bedard tweet, ngày 18 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Fox & Friends Facebook và Twitter, ngày 19 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Chương trình Rush Limbaugh, ""Pearls of Wisdom"", ngày 18 tháng 2 năm 2014",0
Một cuộc thăm dò ý kiến ​​của YouGov.com cho thấy 71 phần trăm cử tri Obama hối tiếc bỏ phiếu cho anh ta.,"Washington Post, ""Không, 71 phần trăm cử tri Obama không hối tiếc bỏ phiếu cho anh ta,"" ngày 19 tháng 2 năm 2014",0
"Michele Bachmann nói: ""Tiếng Anh đủ tốt cho Chúa Giêsu khi ông viết Kinh Thánh.""","Báo giá ảnh được đăng lên Facebook bởi ""Cơ đốc nhân cho Michele Bachmann,"" ngày 3 tháng 2 năm 2014",1
"Michele Bachmann nói: ""Tiếng Anh đủ tốt cho Chúa Giêsu khi ông viết Kinh Thánh.""","Cuộc phỏng vấn qua email với Dan Kotman, người phát ngôn, Đại diện Hoa Kỳ Michele Bachmann, R-Minn, ngày 6 tháng 2 năm 2014",0
"Michele Bachmann nói: ""Tiếng Anh đủ tốt cho Chúa Giêsu khi ông viết Kinh Thánh.""","Bài đăng trên blog của Waffles tại Noon, ""Michele Bachmann đã nói Kinh Thánh đã được viết bằng tiếng Anh chưa?"", Ngày 4 tháng 2 năm 2014",0
"Michele Bachmann nói: ""Tiếng Anh đủ tốt cho Chúa Giêsu khi ông viết Kinh Thánh.""","Benjamin Zimmer, bài đăng trên blog của Language Log, ngày 29 tháng 4 năm 2006",0
"Michele Bachmann nói: ""Tiếng Anh đủ tốt cho Chúa Giêsu khi ông viết Kinh Thánh.""","Bài báo New York Times, ""rao giảng Kinh Thánh"", ngày 23 tháng 5 năm 1881",0
"Michele Bachmann nói: ""Tiếng Anh đủ tốt cho Chúa Giêsu khi ông viết Kinh Thánh.""","Barry Popik, bài đăng blog trên barrypopik.com, ngày 10 tháng 8 năm 2006",0
Chi phí của chương trình tem thực phẩm ở mức cao nhất mọi thời đại.,"The Atlanta Journal-Hiến pháp, ""Thay đổi tem thực phẩm đạt 2 triệu người Georgia,"" ngày 9 tháng 11 năm 2013.",1
Chi phí của chương trình tem thực phẩm ở mức cao nhất mọi thời đại.,"Bloomberg, ""Quốc hội thông qua dự luật nông trại để chấm dứt chiến đấu trên phiếu thực phẩm"", ngày 4 tháng 2 năm 2014.",0
Chi phí của chương trình tem thực phẩm ở mức cao nhất mọi thời đại.,"Email từ Bộ Nông nghiệp Hoa Kỳ, ngày 4 tháng 2 năm 2014.",0
Chi phí của chương trình tem thực phẩm ở mức cao nhất mọi thời đại.,Các yêu cầu về thu nhập SNAP.,0
Chi phí của chương trình tem thực phẩm ở mức cao nhất mọi thời đại.,Tỷ lệ tham gia SNAP và biểu đồ chi phí năm tài chính.,0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Bộ Nông nghiệp Hoa Kỳ, Bản tin 404, 1916 (scan / text)",1
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Bộ Nông nghiệp Hoa Kỳ, chương về cây gai dầu từ Niên giám của Bộ Nông nghiệp Hoa Kỳ 1913",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Jack Herer, Hoàng đế không mặc quần áo, truy cập ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.",Hemphoax.org website,0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Denver Post, ""Làm rõ luật về trồng cây gai dầu"" (biên tập), ngày 10 tháng 11 năm 2013",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Dịch vụ mở rộng hợp tác của Đại học Kentucky, ""Vấn đề pháp lý công nghiệp - vấn đề pháp lý"", được truy cập ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Christine A. Kolosov, ""Đánh giá sự quan tâm của công chúng: Quy định về cây gai dầu công nghiệp theo các chất được kiểm soát"" (UCLA Law Review)",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Michael Schaller, nhà sử học Đại học Arizona, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Julie Holland, bác sĩ tâm thần và tác giả của The Pot Book: Hướng dẫn đầy đủ về cần sa, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Peter Campos, nhà sử học tại Đại học Cincinnati và tác giả của Home Grown: Cần sa và Nguồn gốc của Chiến tranh Ma túy của Mexico, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Ryan Grim, tác giả của cuốn sách này là quốc gia của bạn về ma túy: Lịch sử bí mật bắt đầu cao ở Mỹ, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Douglas Berman, giáo sư luật đại học bang Ohio và là tác giả của Luật về chính sách và luật kết án, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Char Miller, Giám đốc Chương trình Phân tích Môi trường tại trường Cao đẳng Pomona, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Steven Anderson, chủ tịch Hội Lịch sử Rừng, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Richard J. Bonnie, giáo sư y khoa và luật tại Đại học Virginia, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email Samuel Thayer, một chuyên gia về thực vật hoang dã ăn được, tác giả của The Forager’s Harvest, và người sáng tạo trang web Hemphoax.org, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Julie Blankenburg, thư viện giám sát tại Phòng thí nghiệm lâm sản của Cục dịch vụ lâm nghiệp Hoa Kỳ, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Ralph Weisheit, giáo sư khoa học tư pháp hình sự tại Đại học bang Illinois và tác giả của Cần sa trong nước: Một ngành công nghiệp bị bỏ rơi, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Richard W. Judd, nhà sử học Đại học Maine và là tác giả của những vùng đất chung, những người thường gặp: Nguồn gốc của bảo tồn ở miền Bắc New England, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Tom Murphy, điều phối viên tiếp cận cộng đồng quốc gia cho Vote Hemp, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Joseph Schwarz, Cơ quan lưu trữ và hồ sơ quốc gia, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Phỏng vấn Wayne Olson, thư viện tại Thư viện Nông nghiệp Quốc gia, ngày 16 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","American Civil Liberties Union, ""Tờ thông tin về khu vực miễn phí Hiến pháp Hoa Kỳ"", ngày 22 tháng 10 năm 2008",1
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Liên minh Tự do Dân sự Hoa Kỳ, ""Biết quyền của bạn: Khu vực tự do Hiến pháp - bản đồ"", được truy cập ngày 8 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Dịch vụ nghiên cứu quốc hội, ""Bảo vệ chu vi của Hoa Kỳ: tìm kiếm biên giới theo Bản sửa đổi lần thứ tư"", ngày 29 tháng 6 năm 2009",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Electronic Frontier Foundation, ""Bảo vệ quyền riêng tư tại biên giới Hoa Kỳ: hướng dẫn dành cho khách du lịch mang theo thiết bị kỹ thuật số"", ngày 20 tháng 12 năm 2011",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua email với Hanni Fakhoury, luật sư nhân viên Electronic Frontier Foundation, ngày 9 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","FindLaw, ""19 U.S.C. § 1582"", được truy cập ngày 10 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","New York Times, ""thẩm phán quận duy trì quyền tìm kiếm thiết bị điện tử của chính phủ ở biên giới"", ngày 31 tháng 12 năm 2013",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua điện thoại với Fred Cate, Giám đốc nghiên cứu về bảo mật an ninh ứng dụng của trường đại học Indiana, ngày 8 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua điện thoại với Catherine Crump, luật sư nhân viên Liên minh Dân sự Tự do Hoa Kỳ, ngày 10 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua điện thoại với Victor Manjarrez, Đại học Texas tại Trung tâm Quốc gia về An ninh Biên giới và Giám đốc Xuất nhập cảnh El Paso, ngày 8 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Có dây, ""ACLU đảm nhận vùng biên giới 100 dặm như không có Hiến pháp"", ngày 22 tháng 10 năm 2008",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Có dây "", Tòa án duy trì các tìm kiếm tiện ích trên đường dọc biên giới Hoa Kỳ"", ngày 31 tháng 12 năm 2013",0
"Chủ sở hữu số 2 của Fox News là Hoàng tử Alwaleed bin Talal, người đã nói, ""Chính phủ Mỹ mạnh mẽ không tốt cho chúng tôi.""","Người Mỹ chống lại bài đăng trên Facebook của Đảng Cộng hòa, ngày 29 tháng 12 năm 2013",1
"Chủ sở hữu số 2 của Fox News là Hoàng tử Alwaleed bin Talal, người đã nói, ""Chính phủ Mỹ mạnh mẽ không tốt cho chúng tôi.""","Trang web đầu tư trang web của Prince Alwaleed bin Talal, được truy cập vào ngày 2 tháng 1 năm 2014",0
"Chủ sở hữu số 2 của Fox News là Hoàng tử Alwaleed bin Talal, người đã nói, ""Chính phủ Mỹ mạnh mẽ không tốt cho chúng tôi.""","Tạp chí Wall Street Journal, ""Hoàng tử Alwaleed bin Talal: Một sự băn khoăn đồng minh về việc nghỉ dưỡng Mỹ"", ngày 23 tháng 11 năm 2013",0
