claim,page_citation,page_is_first_citation
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Cuộc phỏng vấn qua email với Janeal Yaney, giáo sư khoa học về thịt tại Đại học Arkansas, ngày 28 tháng 8 năm 2014",1
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Phỏng vấn Bill Marler, luật sư an toàn thực phẩm và nhà xuất bản Tin tức An toàn Thực phẩm, ngày 28 tháng 8 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Cuộc phỏng vấn qua email với Eric Mittenhal, người phát ngôn của Viện Thịt Mỹ, ngày 28 tháng 8 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Cuộc phỏng vấn qua email với Lisa McComb, người phát ngôn của McDonald’s, ngày 2 tháng 9 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Phỏng vấn Ron Adams, giáo sư tiếp thị tại Đại học Bắc Florida, ngày 2 tháng 9 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Phỏng vấn Ted LaBuza, giáo sư khoa học thực phẩm tại Đại học Minnesota, ngày 2 tháng 9 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Phỏng vấn Edward Mills, giáo sư khoa học về thịt tại Đại học bang Penn, ngày 3 tháng 9 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Youtube, Cuộc cách mạng thực phẩm của Jamie Oliver: Pink Slime - 70% thịt bò của Mỹ được điều trị bằng Amoniac, ngày 12 tháng 4 năm 2011",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Tin tức ABC, Pink Slime và bạn, ngày 7 tháng 3 năm 2012",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Raw for Beauty, Bánh mì kẹp thịt của McDonald chỉ có 15% ""Thịt bò thực"", ngày 2 tháng 4 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","USDA FSIS, Điều khoản ghi nhãn thịt và gia cầm, ngày 5 tháng 6 năm 2013",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Đại học Cornell, 9 CFR 319.15 - Các sản phẩm thịt bò khác, ngày 31 tháng 10 năm 2001",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Cargill, Cargill công bố ghi nhãn mới cho Thịt bò kết cấu mịn, ngày 5 tháng 11 năm 2013",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Thời báo New York, phương pháp chế biến thịt bò an toàn được đặt câu hỏi, ngày 30 tháng 12 năm 2009",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Beef Products Inc., Lịch sử, 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Sản phẩm thịt bò Inc., Câu hỏi thường gặp về LFTB, 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","USDA FSIS, AN TOÀN VÀ CÁC THÀNH PHẦN CÓ THỂ SỬ DỤNG TRONG SẢN XUẤT THỊT THỊT, GIA CẦM VÀ SẢN PHẨM EGG, ngày 5 tháng 8 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Liên đoàn tiêu dùng Mỹ, Tuyên bố của Chris Waldrop, Liên đoàn người tiêu dùng của Mỹ về Giám đốc chính sách lương thực về thịt bò kết cấu mịn, ngày 26 tháng 3 năm 2012",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","National Consumers League, Danh tiếng không được coi trọng của ""Pink Slime"" được thử nghiệm lần nữa, tháng 9 năm 2013",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Thư hàng ngày, Chiến thắng cho Jamie Oliver ở Hoa Kỳ vì McDonald bị buộc phải ngừng sử dụng ""chất nhờn màu hồng"" trong công thức bánh burger, ngày 27 tháng 1 năm 2012",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Associated Press, 5 NGƯỜI VIẾT THỰC PHẨM ĐÓNG GÓP TRONG L'NH VỰC 'MÀU HỒNG MÀU HỒNG', NGÀY 29 THÁNG 7 NĂM 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","THỜI GIAN, Lý do đáng ngạc nhiên 'Thịt bò đỏ' đã trở lại, ngày 26 tháng 8 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Los Angeles Times, Hỏi Laz chất nhờn màu hồng đã trở lại. Câu hỏi là: Ai đang sử dụng nó ?, ngày 15 tháng 8 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Consumerist, McDonald's nhắc nhở khách hàng rằng nó không còn sử dụng hồng Slime trong bánh mì kẹp thịt, ngày 13 tháng 5 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Business Insider Weekly, Địa chỉ của McDonald tuyên bố về 'Pink Slime' trong thịt bò của nó (lần nữa), ngày 13 tháng 5 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Snopes, 100% Beef, ngày 8 tháng 4 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","McDonald's, Meats, 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","Youtube, Có phải bánh mì kẹp thịt của bạn có chứa chất độn thịt và chất nhờn màu hồng không ?, Ngày 2 tháng 3 năm 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","McDonald’s, Câu hỏi của bạn, 2014",0
"Bánh mì kẹp thịt của McDonald chỉ có 15% 'thịt bò thật'. 85% còn lại là chất độn thịt được làm sạch bằng amoniac, gây ra ung thư dạ dày và ruột.","PolitiFact, Đừng gọi nó là chất nhờn màu hồng, chính thức Georgia nói, ngày 10 tháng 4 năm 2014",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Người khác 98%, Facebook - công nhân McDonald của Đan Mạch, ngày 24 tháng 8 năm 2014",1
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Reuters, tôi kiếm được 21 đô la một giờ tại cửa hàng McDonald’s. Tại sao bạn không ?, ngày 15 tháng 5 năm 2014",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Đánh giá Báo chí Columbia, Mức lương tối thiểu và Big Mac Đan Mạch, ngày 5 tháng 9 năm 2014",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Tổng công ty McDonald, đóng góp của cộng đồng McDonald tại Đan Mạch, 2012",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","McDonald’s Denmark, Hợp đồng liên minh",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Thống kê Đan Mạch, Cơ sở dữ liệu tích hợp cho nghiên cứu thị trường lao động",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Cục Thống kê Lao động, Lao động ăn nhanh và làm ăn, 2013",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Quỹ thuế, So sánh gánh nặng thuế đối với lao động trong OECD, ngày 19 tháng 6 năm 2014",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Tổ chức Hợp tác và Phát triển Kinh tế, Thuế Lương: Đan Mạch, 2013",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Tổ chức Hợp tác và Phát triển Kinh tế, Thuế Tiền lương: Hoa Kỳ, 2013",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Remapping Debate, Con đường cao đến mức lương cao: Câu trả lời của Đan Mạch cho mô hình Hoa Kỳ, ngày 14 tháng 9 năm 2011",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Cuộc phỏng vấn qua email, Kristian Hjulsager, Thư viện và Thông tin, Thống kê Đan Mạch, ngày 3 tháng 9 năm 2014",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Cuộc phỏng vấn qua email, Orley Ashenfelter, giáo sư kinh tế học, Đại học Princeton, ngày 2 tháng 9 năm 2014",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Cuộc phỏng vấn qua email, Lars Esbjerg, phó giáo sư, Khoa Quản trị Kinh doanh, Đại học Aarhus, ngày 3 tháng 9 năm 2014",0
"Công nhân của McDonald ở Đan Mạch có một công đoàn. Kiếm được $ 45,000 / năm.","Cuộc phỏng vấn qua email, Stepan Jurajda, nhà kinh tế học, CERGE-EI, ngày 3 tháng 9 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Politicalears.com, ""Gian lận xô đá: Quỹ ALS thừa nhận rằng 73% khoản đóng góp không được sử dụng cho nghiên cứu ALS"", ngày 28 tháng 8 năm 2014",1
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Hiệp hội ALS, ""Hiệp hội ALS Debunks Fake Tin tức Điều mà Went Viral,"" ngày 30 tháng 8 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Hiệp hội ALS, trang chỉ mục thông tin tài chính, được truy cập vào ngày 2 tháng 9 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Hiệp hội ALS, trang tuyên bố sứ mệnh, được truy cập vào ngày 2 tháng 9 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Snopes.com, ""Ice Doubt,"" ngày 29 tháng 8 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Charity Navigator, trang Liên kết ALS, được truy cập vào ngày 2 tháng 9 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Boston Globe, ""94 triệu đô la sẽ được nâng từ việc chữa trị cho Ice Bucket Challenge cho ALS?"" Ngày 28 tháng 8 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Thạch anh, ""Tại sao không ai nên bực bội rằng nền tảng ALS chỉ dành 27% số tiền quyên góp cho nghiên cứu,"" ngày 29 tháng 8 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Cuộc phỏng vấn qua email với Dan Busby, Hội đồng phúc âm về trách nhiệm tài chính, ngày 2 tháng 9 năm 2014",0
"Hơn 73% của tất cả các khoản quyên góp được đưa ra (từ Thử thách xô đá ALS) sẽ gây quỹ, chi phí, tiền lương điều hành và các khoản đóng góp từ bên ngoài.","Cuộc phỏng vấn qua email với Carrie Munk, phát ngôn viên của Hiệp hội ALS, ngày 2 tháng 9 năm 2014",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Jim Spice bình luận, 14 tháng 8, 4:25 chiều",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","PolitiFact Wisconsin, mục Truth-O-Meter, ""Scott Walker nói Wisconsin đứng đầu các nước láng giềng về tăng trưởng thu nhập,"" ngày 30 tháng 7 năm 2014",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn với phát ngôn viên báo chí BEA, Thomas Dail, ngày 18 tháng 8 năm 2014",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Jeffrey Newman, BEA, ngày 18 tháng 8 năm 2014",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Dale Knapp, giám đốc nghiên cứu, Wisconsin Taxpayers Alliance, ngày 18 tháng 8 năm 2014",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Laura Dresser, phó giám đốc, Trung tâm về chiến lược Wisconsin, ngày 18 tháng 8 năm 2014",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Brian Jacobsen, người phụ trách chiến lược danh mục đầu tư cho Wells Fargo Funds Management, ngày 18 tháng 8 năm 2014",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","BEA, Dữ liệu khu vực, GDP và thu nhập cá nhân, được truy cập vào ngày 18 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","OurTime.org, meme truyền thông xã hội, được PolitiFact nhận vào ngày 25 tháng 8 năm 2014",1
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Tổ chức cấm vũ khí hóa học, ""Sáng thế ký và phát triển lịch sử"", được truy cập ngày 25 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Trung tâm kiểm soát và phòng ngừa dịch bệnh, ""Sự thật về các đại lý kiểm soát bạo động Tài liệu tạm thời"", được truy cập ngày 25 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Bộ Ngoại giao Hoa Kỳ, ""Nghị định thư cấm sử dụng trong chiến tranh ngạt, độc hoặc khí khác và phương pháp vi khuẩn chiến tranh (giao thức Geneva)"", được truy cập ngày 24 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Ủy ban Chữ thập đỏ Quốc tế, ""Vũ khí hóa học và sinh học"", ngày 4 tháng 8 năm 2013",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Liên đoàn các nhà khoa học Mỹ, ""Dòng thời gian phê chuẩn của Hoa Kỳ"", được truy cập vào ngày 25 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Khám phá tạp chí, ""Tear Gas: tác nhân chiến tranh hóa học được sử dụng trên những người biểu tình ở Ferguson,"" ngày 14 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Tạp chí có dây, ""Video: Tôi bị thổi bởi cơn đau của Lầu Năm Góc - Hai lần"", ngày 12 tháng 3 năm 2012",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Business Insider, ""Tear Gas có thể gây tử vong, cắt cụt và sảy thai"", ngày 19 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Tạp chí New York, ""Hiệu ứng sức khỏe lâu dài của khí rách?"", Ngày 21 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Al Jazeera America, ""Kiểm soát đám đông: Kỹ thuật cảnh sát chống bạo động từ Ferguson đến Pháp,"" ngày 14 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","BBC News, ""Vũ khí Israel mới nổ tung,"" ngày 2 tháng 10 năm 2008",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Cuộc phỏng vấn qua email với David P. Fidler, giáo sư luật Đại học Indiana, ngày 25 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Cuộc phỏng vấn qua email với Richard Price, một nhà khoa học chính trị tại Đại học British Columbia, ngày 25 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Cuộc phỏng vấn qua email với David A. Koplow, giáo sư luật Đại học Georgetown, ngày 25 tháng 8 năm 2014",0
"Cảnh sát tại Hoa Kỳ được phép sử dụng khí cay mặc dù nó ""đã được phân loại là vũ khí hóa học và bị cấm trong cuộc xung đột quốc tế từ năm 1993.""","Cuộc phỏng vấn qua email với Brian Finlay, giám đốc điều hành của Trung tâm Stimson, ngày 25 tháng 8 năm 2014",0
