claim,page_citation,page_is_first_citation
"Nói ""Snoop Dogg bị bắt vì âm mưu sau khi nói về video"" giết người Trump ""của mình.""","New Yorker, ""Cách sửa đổi đầu tiên áp dụng cho chức chủ tịch của Trump,"" ngày 21 tháng 3 năm 2017",0
"Nói ""Snoop Dogg bị bắt vì âm mưu sau khi nói về video"" giết người Trump ""của mình.""","Văn phòng xuất bản của chính phủ Hoa Kỳ, ""§871. Các mối đe dọa chống lại Chủ tịch và người kế nhiệm của Tổng thống"", được truy cập ngày 23 tháng 3 năm 2017",0
Bà mẹ chồng của Barack Obama nói với tội ăn cắp và gian lận.,"FlashNewsCorner.com, ""BẮT ĐẦU: Mẹ chồng của Obama bị tính phí với Larceny và gian lận"", ngày 17 tháng 3 năm 2017",1
Bà mẹ chồng của Barack Obama nói với tội ăn cắp và gian lận.,"TheLastLineOfDefense.org, ""BREAKING: Mẹ của Obama bị buộc tội với tội lỗi và gian lận,"" ngày 16 tháng 3 năm 2017",0
Bà mẹ chồng của Barack Obama nói với tội ăn cắp và gian lận.,"PolitiFact, ""Tin giả: Bà ngoại Marian Robinson không nhận lương hưu hàng năm 160.000 đô la"", ngày 10 tháng 1 năm 2017",0
"Bộ trưởng Y tế và Dịch vụ Nhân sinh Mỹ Tom Price cho biết, ""Sẽ tốt hơn cho ngân sách của chúng tôi nếu bệnh nhân ung thư chết nhanh hơn"".","USPOLN.com, ""Giá Tom:"" Tốt hơn cho ngân sách của chúng tôi nếu bệnh nhân ung thư chết nhanh hơn "","" ngày 16 tháng 3 năm 2017",1
"Bộ trưởng Y tế và Dịch vụ Nhân sinh Mỹ Tom Price cho biết, ""Sẽ tốt hơn cho ngân sách của chúng tôi nếu bệnh nhân ung thư chết nhanh hơn"".","Politicops.com, ""Tom Price:"" Tốt hơn cho ngân sách của chúng tôi nếu bệnh nhân ung thư chết nhanh hơn "","" ngày 16 tháng 3 năm 2017",0
"Bộ trưởng Y tế và Dịch vụ Nhân sinh Mỹ Tom Price cho biết, ""Sẽ tốt hơn cho ngân sách của chúng tôi nếu bệnh nhân ung thư chết nhanh hơn"".","RawStory.com, ""‘ Chúng tôi không muốn chăm sóc "": Tom Price là người sống sót ung thư do Obamacare lưu,"" ngày 16 tháng 3 năm 2017",0
"Bộ trưởng Y tế và Dịch vụ Nhân sinh Mỹ Tom Price cho biết, ""Sẽ tốt hơn cho ngân sách của chúng tôi nếu bệnh nhân ung thư chết nhanh hơn"".","CNN, ""Thư ký HHS tuyên bố dự luật chăm sóc sức khỏe của GOP là 'tốt hơn rất nhiều' hơn Obamacare,"" ngày 16 tháng 3 năm 2017",0
"Bộ trưởng Y tế và Dịch vụ Nhân sinh Mỹ Tom Price cho biết, ""Sẽ tốt hơn cho ngân sách của chúng tôi nếu bệnh nhân ung thư chết nhanh hơn"".","CBS News, ""Alan Grayson"" Die Quickly 'Bình luận nhắc nhở Uproar, ""ngày 30 tháng 9 năm 2009",0
Người giữ trẻ trên tinh thể meth ăn em bé 3 tháng tuổi.,"NotAllowedTo.com, ""Người giữ trẻ trên tinh thể meth ăn em bé 3 tháng tuổi"", ngày 28 tháng 2 năm 2017",1
Người giữ trẻ trên tinh thể meth ăn em bé 3 tháng tuổi.,"WorldNewsDailyReport.com, ""Missouri: Người giữ trẻ trên tinh thể meth ăn trẻ mới biết đi 3 tháng tuổi"", ngày 20 tháng 1 năm 2016",0
Người giữ trẻ trên tinh thể meth ăn em bé 3 tháng tuổi.,"Fox 59, ""Người phụ nữ Columbus bị bắt giữ vì pin trong nước có mặt trẻ em"", ngày 11 tháng 1 năm 2016",0
FBI ban hành lệnh bắt giữ của Obama sau khi xác nhận bất hợp pháp Trump Tower Wiretap.,"TheLastLineOfDefense.org, ""FBI ban hành lệnh bắt giữ của Obama sau khi xác nhận bất hợp pháp Trump Tower Wiretap.""",1
FBI ban hành lệnh bắt giữ của Obama sau khi xác nhận bất hợp pháp Trump Tower Wiretap.,"RedCountry.us, ""FBI ban hành lệnh bắt giữ cho vụ bắt giữ của Obama sau khi xác nhận bất hợp pháp Trump Tower Wiretap,"" ngày 04 tháng 3.",0
FBI ban hành lệnh bắt giữ của Obama sau khi xác nhận bất hợp pháp Trump Tower Wiretap.,"PolitiFact, ""Donald Trump đã phát minh ra rằng Barack Obama đã khai thác điện thoại của mình?"", Ngày 6 tháng 3 năm 2017",0
FBI ban hành lệnh bắt giữ của Obama sau khi xác nhận bất hợp pháp Trump Tower Wiretap.,"PolitiFact, ""Tại sao Nhà Trắng bảo vệ lời buộc tội Trump là gây hiểu lầm"", ngày 5 tháng 3 năm 2017",0
"Một bức ảnh cho thấy ""Obama bị lôi kéo trước một thẩm phán còng tay vì đã nghe trộm Trump"".","ConservativeFlashNews.com, ""BREAKING: Rò rỉ hình ảnh của Obama bị kéo trước một thẩm phán bị còng tay vì đã nghe trộm Trump"", ngày 5 tháng 3 năm 2017",1
"Một bức ảnh cho thấy ""Obama bị lôi kéo trước một thẩm phán còng tay vì đã nghe trộm Trump"".","TheLastLineOfDefense.org, ""BREAKING: Rò rỉ hình ảnh của Obama bị kéo trước khi một thẩm phán trong còng tay cho Wiretapping Trump,"" March 5, 2017",0
"Một bức ảnh cho thấy ""Obama bị lôi kéo trước một thẩm phán còng tay vì đã nghe trộm Trump"".","PolitiFact, ""Donald Trump đã phát minh ra rằng Barack Obama đã khai thác điện thoại của mình?"", Ngày 6 tháng 3 năm 2017",0
"Một bức ảnh cho thấy ""Obama bị lôi kéo trước một thẩm phán còng tay vì đã nghe trộm Trump"".","TMZ.com, ""Lời buộc tội của những người tống tiền Letterman bị cáo buộc không phạm tội"", ngày 2 tháng 10 năm 2009",0
"Whoopi Goldberg nói rằng góa phụ của Hải quân SEAL đã ""tìm kiếm sự chú ý"".","UndergroundNewsReport.com, ""Whoopi Goldberg: Góa phụ SEAL Navy"" đang tìm kiếm sự chú ý "", ngày 1 tháng 3 năm 2017",1
"Whoopi Goldberg nói rằng góa phụ của Hải quân SEAL đã ""tìm kiếm sự chú ý"".","Washington Post, ""Nhà Trắng cho biết một cuộc đột kích chết người ở Yemen đã được lên kế hoạch từ lâu tại Washington. Không đúng, nói rằng các quan chức phục vụ Obama."", Ngày 2 tháng 2 năm 2017",0
"Whoopi Goldberg nói rằng góa phụ của Hải quân SEAL đã ""tìm kiếm sự chú ý"".","PolitiFact, ""Báo cáo sai cáo buộc đảng Dân chủ từ chối đứng cho góa phụ Sao vàng"", ngày 01 tháng 3 năm 2017",0
"Whoopi Goldberg nói rằng góa phụ của Hải quân SEAL đã ""tìm kiếm sự chú ý"".","Cuộc phỏng vấn với James McDaniel, quản trị viên UndergroundNewsReport.com, ngày 6 tháng 3 năm 2016",0
Người đàn ông được ân xá bởi Obama ba tháng trước bị bắt vì tội giết người.,"UndergroundNewsReport.com, ""Người đàn ông được ân xá bởi Obama 3 tháng trước bị bắt vì tội giết người,"" ngày 28 tháng 2 năm 2017",1
Người đàn ông được ân xá bởi Obama ba tháng trước bị bắt vì tội giết người.,"Bộ Tư pháp Hoa Kỳ, ""Những sự tha thứ do Tổng thống Barack Obama (2009-2017) cấp"", được truy cập ngày 6 tháng 3 năm 2017",0
Người đàn ông được ân xá bởi Obama ba tháng trước bị bắt vì tội giết người.,"Trung tâm nghiên cứu Pew, ""Obama sử dụng quyền lực khoan dung thường xuyên hơn bất kỳ tổng thống kể từ khi Truman,"" ngày 20 tháng 1 năm 2017",0
Người đàn ông được ân xá bởi Obama ba tháng trước bị bắt vì tội giết người.,"PolitiFact, ""Các tham số: Từ tuyên án ma túy đến các giao hoán, Obama thay đổi cảnh quan nhà tù,"" ngày 6 tháng 1 năm 2017",0
Người đàn ông được ân xá bởi Obama ba tháng trước bị bắt vì tội giết người.,"JudicialWatch.org, ""Crack Dealer giải phóng sớm theo kế hoạch Obama giết người phụ nữ, 2 trẻ em,"" ngày 2 tháng 3 năm 2016",0
Người đàn ông được ân xá bởi Obama ba tháng trước bị bắt vì tội giết người.,"Columbus Dispatch, ""Người đàn ông bị buộc tội giết người phụ nữ, 2 con gái đã được thả tù sớm"", ngày 12 tháng 1 năm 2016",0
Người đàn ông được ân xá bởi Obama ba tháng trước bị bắt vì tội giết người.,"Cuộc phỏng vấn với James McDaniel, quản trị viên UndergroundNewsReport.com, ngày 6 tháng 3 năm 2016",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","CannaSOS.com, ""Jimmy Carter:"" Cần sa y tế chữa khỏi bệnh ung thư của tôi "", ngày 8 tháng 12 năm 2015",1
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","The Hill, ""Jimmy Carter:"" Tôi nghĩ rằng đó là OK 'để hợp pháp hoá cần sa, ""ngày 11 tháng 12 năm 2012",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","Politico, ""Carter: Tôi đồng ý với việc hợp pháp hoá nồi"", ngày 11 tháng 12 năm 2012",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","The Daily Beast, ""Jimmy Carter xác nhận SAM, phản đối việc hợp pháp hóa cần sa,"" ngày 17 tháng 5 năm 2013",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","NBC News, ""Tổng thống Jimmy Carter nói rằng ung thư trong não đã qua đời"", ngày 6 tháng 12 năm 2015",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","SatiraTribune.com, ""Jimmy Carter:"" Cần sa y tế chữa khỏi bệnh ung thư của tôi "", ngày 7 tháng 12 năm 2015",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","NBC News, ""Jimmy Carter: Tôi nghĩ tôi đã có"" hai hoặc ba tuần để sống ""sau khi chẩn đoán ung thư"", ngày 22 tháng 8 năm 2016",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","Business Insider, ""Bản đồ này cho thấy mọi trạng thái cần sa hợp pháp vào Ngày bầu cử,"" ngày 9 tháng 11 năm 2016",0
"Cựu chủ tịch Jimmy Carter nói, ""Cần sa y tế chữa khỏi bệnh ung thư của tôi.""","Dự án Tổng thống Mỹ, ""Thông điệp lạm dụng ma túy cho Quốc hội. Ngày 2 tháng 8 năm 1977,"" được truy cập ngày 6 tháng 3 năm 2016",0
300.000 pound thịt chuột được bán như cánh gà trên khắp nước Mỹ.,"UrbanImageMagazine.com, ""300.000 pound thịt chuột được bán làm cánh gà trên khắp nước Mỹ"", ngày 15 tháng 2 năm 2016",1
300.000 pound thịt chuột được bán như cánh gà trên khắp nước Mỹ.,"Chính sách đối ngoại, ""5 cách bạn biết bạn đang ăn thịt chuột"", ngày 3 tháng 5 năm 2013",0
300.000 pound thịt chuột được bán như cánh gà trên khắp nước Mỹ.,"New York Times, ""Rat Meat bán như Lamb nổi bật Sợ hãi ở Trung Quốc,"" ngày 03 tháng 5 năm 2013",0
300.000 pound thịt chuột được bán như cánh gà trên khắp nước Mỹ.,"WorldNewsDailyReport.com, ""Rat thịt được bán dưới dạng cánh gà: FDA cảnh báo vấn đề trước Super Bowl,"" ngày 6 tháng 2 năm 2016",0
Thiết bị Android của Trump được cho là nguồn rò rỉ của Nhà Trắng gần đây.,"TheSeattleTribune.com, ""BREAKING: Thiết bị Android của Trump được coi là nguồn gốc của những rò rỉ nhà trắng gần đây"", ngày 26 tháng 2 năm 2017",1
Thiết bị Android của Trump được cho là nguồn rò rỉ của Nhà Trắng gần đây.,"Thời gian, ""Nhà trắng thu thập điện thoại di động để Crack Down trên Rò rỉ. Sau đó, Rò rỉ,"" ngày 28 tháng 2 năm 2017",0
Thiết bị Android của Trump được cho là nguồn rò rỉ của Nhà Trắng gần đây.,"The Hill, ""Trump vẫn sử dụng điện thoại Android không an toàn"", ngày 25 tháng 1 năm 2017",0
"Cố vấn của Nhà Trắng Steve Bannon nói, ""Không ai có thể đổ lỗi cho bạn vì đã đánh vợ nếu đó là tình yêu.""","USPOLN.com, ""Stephen Bannon:"" Không ai có thể đổ lỗi cho bạn vì đã đánh bại vợ của bạn nếu đó là tình yêu "", ngày 14 tháng 11 năm 2016",1
"Cố vấn của Nhà Trắng Steve Bannon nói, ""Không ai có thể đổ lỗi cho bạn vì đã đánh vợ nếu đó là tình yêu.""","New York Times, ""Giám đốc chiến dịch của Donald Trump, Stephen Bannon, đã phải đối mặt với các khoản phí bạo lực gia đình vào năm 1996,"" ngày 25 tháng 8 năm 2016",0
"Cố vấn của Nhà Trắng Steve Bannon nói, ""Không ai có thể đổ lỗi cho bạn vì đã đánh vợ nếu đó là tình yêu.""","Politico, ""Giám đốc điều hành chiến dịch Trump từng bị buộc tội trong vụ kiện bạo lực gia đình"", ngày 25 tháng 8 năm 2016",0
"Cố vấn của Nhà Trắng Steve Bannon nói, ""Không ai có thể đổ lỗi cho bạn vì đã đánh vợ nếu đó là tình yêu.""","Politicops.com, ""Stephen Bannon:"" Không ai có thể đổ lỗi cho bạn vì đã đánh bại vợ nếu đó là tình yêu "", ngày 26 tháng 8 năm 2016",0
"Cố vấn của Nhà Trắng Steve Bannon nói, ""Không ai có thể đổ lỗi cho bạn vì đã đánh vợ nếu đó là tình yêu.""","PunditFact, ""Mục sư vĩ đại John Hagee muốn tù phụ nữ sử dụng tên của Đức Chúa Trời trong khi quan hệ tình dục? Đó là tin giả,"" ngày 22 tháng 2 năm 2017",0
"Cựu chủ tịch NRA Jim Porter nói, ""Chỉ còn là vấn đề thời gian trước khi chúng ta có thể sở hữu những người da màu một lần nữa.""","BlackInsuranceNews.com, ""‘ Đó chỉ là vấn đề thời gian trước khi chúng ta có thể sở hữu màu người một lần nữa ', Chủ tịch NRA Jim Porter, ""27 tháng 2 năm 2017",1
"Cựu chủ tịch NRA Jim Porter nói, ""Chỉ còn là vấn đề thời gian trước khi chúng ta có thể sở hữu những người da màu một lần nữa.""","Forbes, ""Gặp gỡ Chủ tịch NRA mới của bạn-Một người đàn ông vẫn chiến đấu trong cuộc nội chiến từ bên thua"", ngày 3 tháng 5 năm 2013",0
"Cựu chủ tịch NRA Jim Porter nói, ""Chỉ còn là vấn đề thời gian trước khi chúng ta có thể sở hữu những người da màu một lần nữa.""","Associated Press thông qua Yahoo, ""Tổng thống mới của NRA có xu hướng táo bạo,"" ngày 4 tháng 5 năm 2013",0
"Cựu chủ tịch NRA Jim Porter nói, ""Chỉ còn là vấn đề thời gian trước khi chúng ta có thể sở hữu những người da màu một lần nữa.""","FreeWoodPost.com, ""Chủ tịch NRA Jim Porter:"" Đó chỉ là vấn đề thời gian trước khi chúng ta có thể sở hữu màu người lần nữa "", ngày 5 tháng 5 năm 2013",0
"Cựu chủ tịch NRA Jim Porter nói, ""Chỉ còn là vấn đề thời gian trước khi chúng ta có thể sở hữu những người da màu một lần nữa.""","National Association Association of Legislative Action, ""Allan D. Cors đã bầu làm Chủ tịch NRA"", ngày 13 tháng 4 năm 2015",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"100PercentFedUp.com, ""HORRIBLE! TOP DEMOCRATS Từ chối Đứng Để Góa phụ Sao Vàng"", ngày 1 tháng 3 năm 2017",1
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"CNN, ""Đại diện Wilson hét lên,"" Bạn nói dối ""với Obama trong bài phát biểu,"" ngày 10 tháng 9 năm 2009",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"Politico, ""Làm thế nào Lenny Skutnik, anh hùng SOTU của Reagan, được đổ vào nước Mỹ của Obama,"" Jan. 12, 2016",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"Washington Post, ""Nhà Trắng cho biết một cuộc đột kích chết người ở Yemen đã được lên kế hoạch từ lâu tại Washington. Không đúng, nói rằng các quan chức phục vụ Obama."", Ngày 2 tháng 2 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"Miami Herald, ""Cha của Slain SEAL muốn câu trả lời:"" Đừng giấu đằng sau cái chết của con trai tôi "", ngày 26 tháng 2 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"The Hill, ""Trump dường như đổ lỗi cho các tướng lĩnh vì cái chết của SEAL trong cuộc đột kích của Yemen,"" ngày 28 tháng 2 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"NBC News, ""Trump danh dự góa phụ của hải quân Fallen SEAL William 'Ryan' Owens trong địa chỉ để Quốc hội,"" ngày 28 tháng 2 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"DailyWire.com, ""AWFUL: Dân chủ hàng đầu từ chối đứng, vỗ tay cho hải quân SEAL Widow vinh dự bởi Trump,"" ngày 28 tháng 2 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"USA Today, ""các nhà lập pháp GOP cổ vũ bài phát biểu của Trump khi đảng Dân chủ ngồi mặt đá,"" ngày 28 tháng 2 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"McClatchy thông qua YouTube, ""Góa phụ của Hải quân SEAL đã nhận được sự hoan nghênh nhiệt liệt trong bài phát biểu của Trump"", ngày 28 tháng 2 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"Snopes, ""Có phải đảng Dân chủ từ chối đứng cho Góa phụ của Hải quân SEAL không?"", Ngày 1 tháng 3 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"TheBlaze.com, ""Matt Walsh: đảng Dân chủ, màn trình diễn đáng xấu hổ đó chứng minh tại sao người Mỹ bình thường coi thường đảng của bạn"", ngày 1 tháng 3 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"Fox & Friends qua Facebook, trích đoạn phỏng vấn Marco Rubio, ngày 1 tháng 3 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"Phỏng vấn Craig Smith, Trung tâm nghiên cứu sửa đổi đầu tiên tại Đại học bang California, Long Beach, giám đốc danh dự, ngày 1 tháng 3 năm 2017",0
Dân chủ hàng đầu từ chối đứng cho góa phụ Gold Star.,"Cuộc phỏng vấn với Ben Shapiro, biên tập viên DailyWire.com, ngày 1 tháng 3 năm 2017",0
"Trump chỉ cho mỗi người làm việc, pháp lý, phụ nữ và trẻ em ở Hoa Kỳ $ 612 mỗi người!","USADailyPost.us, ""Breaking! Trump Chỉ cần Gave Mỗi người đàn ông làm việc, pháp lý Man và trẻ em ở Hoa Kỳ $ 612 Mỗi!"" Ngày 14 tháng 2 năm 2017",1
"Trump chỉ cho mỗi người làm việc, pháp lý, phụ nữ và trẻ em ở Hoa Kỳ $ 612 mỗi người!","TheLastLineOfDefense.org, ""Breaking! Trump Chỉ cần Gave Mỗi người đàn ông làm việc, pháp lý Man và trẻ em ở Hoa Kỳ $ 612 Mỗi!"" Ngày 14 tháng 2 năm 2017",0
Starbucks chỉ đặt ảnh của Trump lên trên () sàn để mọi khách hàng (có) bước lên đó.,"DepartedMedia.com, ""Starbucks chỉ đặt ảnh của Trump trên sàn để mọi khách hàng phải bước vào đó"", ngày 16 tháng 2 năm 2017",1
Starbucks chỉ đặt ảnh của Trump lên trên () sàn để mọi khách hàng (có) bước lên đó.,"Twitter, Trump cho Tổng thống tweet, ngày 16 tháng 2 năm 2017",0
Starbucks chỉ đặt ảnh của Trump lên trên () sàn để mọi khách hàng (có) bước lên đó.,"InsidetheMagic.net, ""Starbucks mới mở tại Downtown Disney tại Disneyland với giao diện phong cách, các tính năng tương tác khen menu cổ điển"", ngày 11 tháng 3 năm 2014",0
Starbucks chỉ đặt ảnh của Trump lên trên () sàn để mọi khách hàng (có) bước lên đó.,"Business Insider, ""Starbucks đã trở thành mục tiêu của những người bảo thủ yêu thương Trump - và đó là tin tuyệt vời cho thương hiệu"", ngày 5 tháng 2 năm 2017",0
Nhắm mục tiêu ngừng bán Holy Bible.,"NewsLeak.co, ""Mục tiêu ngừng bán Holy Bible"", ngày 16 tháng 2 năm 2017",1
Nhắm mục tiêu ngừng bán Holy Bible.,"NationalReport.net, ""Mục tiêu để ngừng bán Holy Bible"", ngày 16 tháng 5 năm 2016, qua Internet Archive",0
Nhắm mục tiêu ngừng bán Holy Bible.,"CNN, ""Câu trả lời 20 triệu đô la của mục tiêu để tẩy chay phòng tắm chuyển giới,"" ngày 17 tháng 8 năm 2016",0
Nhắm mục tiêu ngừng bán Holy Bible.,"Wall Street Journal, ""Mục tiêu bổ sung phòng tắm riêng để dập tắt cuộc tranh luận chuyển giới,"" ngày 18 tháng 8 năm 2016",0
Nhắm mục tiêu ngừng bán Holy Bible.,"Mục tiêu, ""Brian Cornell, Chủ tịch và Giám đốc điều hành,"" được truy cập vào ngày 22 tháng 2 năm 2017",0
Nhắm mục tiêu ngừng bán Holy Bible.,"Phỏng vấn Lee Henderson, phát ngôn viên Target, ngày 22 tháng 2 năm 2017",0
"Nhật Bản săn cá voi phi hành đoàn ăn sống bởi cá voi sát thủ, 16 người chết.","ReligionMind.com, ""Thủy thủ đoàn săn cá voi Nhật Bản ăn sống bởi cá voi sát thủ, 16 người chết"", ngày 11 tháng 2 năm 2017",1
"Nhật Bản săn cá voi phi hành đoàn ăn sống bởi cá voi sát thủ, 16 người chết.","WorldNewsDailyreport.com, ""Thủy thủ đoàn cá voi Nhật Bản ăn cá voi sát thủ sống, 16 người chết"", ngày 28 tháng 7 năm 2014",0
"John Hagee kêu gọi ""truy tố những phụ nữ nói tên của Đức Chúa Trời trong khi giao hợp.""","USPOLN.com, ""John Hagee kêu gọi"" Phụ nữ truy tố nói tên của Đức Chúa Trời trong khi giao hợp "","" Tháng Hai 2017",1
"John Hagee kêu gọi ""truy tố những phụ nữ nói tên của Đức Chúa Trời trong khi giao hợp.""","Newslo.com, ""John Hagee kêu gọi"" Phụ nữ truy tố nói tên của Chúa trong khi giao hợp "","" ngày 15 tháng 6 năm 2015",0
"John Hagee kêu gọi ""truy tố những phụ nữ nói tên của Đức Chúa Trời trong khi giao hợp.""","TheBlaze.com, ""Whoopi Goldberg và‘ The View ’bị lừa bởi câu chuyện giả về mục sư Christian,"" ngày 22 tháng 6 năm 2015",0
"John Hagee kêu gọi ""truy tố những phụ nữ nói tên của Đức Chúa Trời trong khi giao hợp.""","New York Times, ""McCain Rejects Hagee ủng hộ nhận xét của Đức Quốc xã,"" ngày 22 tháng 5 năm 2008",0
"John Hagee kêu gọi ""truy tố những phụ nữ nói tên của Đức Chúa Trời trong khi giao hợp.""","San Antonio Express-News, ""Mục sư San Antonio megachurch John Hagee lên án phán quyết hôn nhân đồng tính của Tòa án Tối cao,"" ngày 30 tháng 6 năm 2015",0
Người Hồi giáo xúc phạm rằng con cái của họ phải trì tụng quốc ca.,"LadyLibertysNews.com, ""Người Hồi giáo xúc phạm rằng con cái của họ phải trì tụng quốc ca, cho rằng đó là phân biệt chủng tộc để buộc họ phải ..."", truy cập ngày 20 tháng 2 năm 2017",1
Người Hồi giáo xúc phạm rằng con cái của họ phải trì tụng quốc ca.,"Sydney Morning Herald, ""trẻ em Hồi giáo không nên bị buộc phải hát bài quốc ca, nói Hizb ut-Tahrir,"" ngày 2 tháng 11 năm 2015",0
Người Hồi giáo xúc phạm rằng con cái của họ phải trì tụng quốc ca.,"Người Úc, ""Quốc ca"" là sự đồng hóa cưỡng bức "","" ngày 2 tháng 11 năm 2015",0
Người Hồi giáo xúc phạm rằng con cái của họ phải trì tụng quốc ca.,"YouTube, ""The Fiction Counter-Terrorism"" Bad Bad Uthman, ""ngày 4 tháng 11 năm 2015",0
Người Hồi giáo xúc phạm rằng con cái của họ phải trì tụng quốc ca.,"Tin nhắn Facebook với quản trị viên LadyLibertysNews.com, ngày 20 tháng 2 năm 2017",0
"Thượng nghị sĩ John McCain nói rằng ""đã bắt được cuộc gọi điện thoại bất hợp pháp đến nước ngoài.""","TheTrumpMedia.com, ""McCain đổ lỗi vì phá hoại Trump"", tháng 2 năm 2017",1
"Thượng nghị sĩ John McCain nói rằng ""đã bắt được cuộc gọi điện thoại bất hợp pháp đến nước ngoài.""","AngryPatriotMovement.com, ""ALERT - McCain bắt giữ cuộc gọi điện thoại cực kỳ cao cấp với nước ngoài. Anh ấy có nên từ chức không?""",0
"Thượng nghị sĩ John McCain nói rằng ""đã bắt được cuộc gọi điện thoại bất hợp pháp đến nước ngoài.""","The Hill, ""Nhà Cộng hòa muốn hạn chế du lịch của Pelosi"", ngày 21 tháng 1 năm 2007",0
"Thượng nghị sĩ John McCain nói rằng ""đã bắt được cuộc gọi điện thoại bất hợp pháp đến nước ngoài.""","CNN, ""Có phải 47 thượng nghị sĩ đảng Cộng hòa đã vi phạm pháp luật trong tầm nhìn bình thường?"", Ngày 11 tháng 3 năm 2015",0
"Thượng nghị sĩ John McCain nói rằng ""đã bắt được cuộc gọi điện thoại bất hợp pháp đến nước ngoài.""","Đăng ký của Des Moines, ""Những bình luận của Trump ở Nga có thể là một trọng tội, Vilsack buộc tội"", ngày 28 tháng 7 năm 2016",0
