claim,page_citation,claim_label
"Fox thừa nhận họ nói dối và, trong Bản sửa đổi thứ nhất, ""có quyền nói dối hoặc cố ý bóp méo các báo cáo tin tức về sóng công cộng.""","FindLaw, TRUYỀN THÔNG THẾ GIỚI MỚI CỦA TAMPA INC WTVT TV v. AKRE, ngày 14 tháng 2 năm 2003",0
"Fox thừa nhận họ nói dối và, trong Bản sửa đổi thứ nhất, ""có quyền nói dối hoặc cố ý bóp méo các báo cáo tin tức về sóng công cộng.""","Ủy ban truyền thông liên bang, Lập trình phát sóng: Luật và chính sách về các loại lập trình cụ thể, tháng 7 năm 2008",0
"Fox thừa nhận họ nói dối và, trong Bản sửa đổi thứ nhất, ""có quyền nói dối hoặc cố ý bóp méo các báo cáo tin tức về sóng công cộng.""","Ủy ban Truyền thông Liên bang, Bảo vệ Whistleblower theo Đạo luật Phục hồi, 2009",0
"Fox thừa nhận họ nói dối và, trong Bản sửa đổi thứ nhất, ""có quyền nói dối hoặc cố ý bóp méo các báo cáo tin tức về sóng công cộng.""","Tòa phúc thẩm Florida, Quận thứ hai, Vụ kiện số 2D01-529, tháng 9 năm 2001",0
"Fox thừa nhận họ nói dối và, trong Bản sửa đổi thứ nhất, ""có quyền nói dối hoặc cố ý bóp méo các báo cáo tin tức về sóng công cộng.""","Hành tinh hàng tuần, Grazing A Stink, ngày 25 tháng 5 năm 1998",0
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Jim Spice bình luận, 14 tháng 8, 4:25 chiều",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","PolitiFact Wisconsin, mục Truth-O-Meter, ""Scott Walker nói Wisconsin đứng đầu các nước láng giềng về tăng trưởng thu nhập,"" ngày 30 tháng 7 năm 2014",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn với phát ngôn viên báo chí BEA, Thomas Dail, ngày 18 tháng 8 năm 2014",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Jeffrey Newman, BEA, ngày 18 tháng 8 năm 2014",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Dale Knapp, giám đốc nghiên cứu, Wisconsin Taxpayers Alliance, ngày 18 tháng 8 năm 2014",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Laura Dresser, phó giám đốc, Trung tâm về chiến lược Wisconsin, ngày 18 tháng 8 năm 2014",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","Cuộc phỏng vấn qua email với Brian Jacobsen, người phụ trách chiến lược danh mục đầu tư cho Wells Fargo Funds Management, ngày 18 tháng 8 năm 2014",1
"Wisconsin là ""chết cuối cùng trong tăng trưởng thu nhập"" giữa các bang miền Trung Tây trong nhiệm kỳ của Thống đốc Scott Walker.","BEA, Dữ liệu khu vực, GDP và thu nhập cá nhân, được truy cập vào ngày 18 tháng 8 năm 2014",1
