claim,page_citation,claim_label
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn John J. Pippin, cố vấn y khoa và nghiên cứu cấp cao, Ủy ban Bác sĩ về Y học có trách nhiệm, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Wisconsin Dog Rescue, trang web, truy cập ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn Eric Sandgren, giám đốc, Trung tâm Tài nguyên Nghiên cứu Động vật UW, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""","Phỏng vấn Jim Lilli, giám đốc điều hành, Dunn County Humane Society, ngày 7 tháng 3 năm 2011",0
"Wisconsin Gov. Scott Walker của ""ngân sách okays xử lý con chó pound chưa được xác nhận để các cơ sở nghiên cứu trường đại học.""",Nhân viên Văn phòng Tham khảo Lập pháp Wisconsin,0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Nhiều bài đăng trên blog và Internet, bao gồm cả Techdirt, ""19 thượng nghị sĩ đã bỏ phiếu kiểm duyệt Internet,"" ngày 18 tháng 11 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Wired.com, ""Dự luật kiểm duyệt web thông qua Ủy ban Thượng viện,"" ngày 18 tháng 11 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Chống lại Đạo luật về vi phạm và giả mạo trực tuyến, Dự luật Thượng viện 3804, được giới thiệu ngày 20 tháng 9 năm 2010, đã thông qua Ủy ban tư pháp ngày 18 tháng 11 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Thư của các giáo sư luật đối lập với S3804, có 49 giáo sư luật",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Ủy ban Tư pháp Thượng viện Hoa Kỳ thông cáo báo chí, ""Ủy ban Tư pháp tiến hành hóa đơn hai bên để chống vi phạm bản quyền và hàng giả"", truy cập ngày 8 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","The Hill, bình luận của Thượng nghị sĩ Patrick Leahy, D-VT, ""Đặt một điểm dừng cho bọn tội phạm trực tuyến"", ngày 7 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Phỏng vấn, Michael Risch, Phó giáo sư Luật trường Villanova, ngày 7 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Phỏng vấn, David L. Hudson Jr., một học giả tại Trung tâm sửa đổi đầu tiên tại Đại học Vanderbilt, ngày 7 tháng 12 năm 2010",0
"Sheldon Whitehouse và 18 thượng nghị sĩ khác ""đã bỏ phiếu để kiểm duyệt internet.""","Phỏng vấn, Zoe Argento, trợ lý giáo sư, Trường Luật Roger Williams, ngày 8 tháng 12 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","ConservativeActionAlerts.com, Thông điệp từ RightMarch.com thúc giục Quốc hội từ chối Đạo luật DREAM",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Thư viện Quốc hội, Phát triển, Cứu trợ và Giáo dục dành cho Người chưa thành niên hành động của năm 2010, được giới thiệu ngày 22 tháng 9 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Thư viện Quốc hội, Phát triển, Cứu trợ và Giáo dục cho Đạo luật Người chưa thành niên dành cho Người nước ngoài năm 2009, giới thiệu ngày 26 tháng 3 năm 2009",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Viện chính sách di cư, ""DREAM so với thực tế: Phân tích các đối tượng hưởng lợi tiềm năng của DREAM,"" của Jeanne Batalova và Margie McHugh, tháng 7 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Phỏng vấn Steven Camarota, giám đốc nghiên cứu tại Trung tâm Nghiên cứu Nhập cư, ngày 2 tháng 12 năm 2010",0
"Đạo luật DREAM ""sẽ ban ân xá cho hơn hai triệu người ngoài hành tinh bất hợp pháp"".","Phỏng vấn Marc Rosenblum, một nhà phân tích chính sách cao cấp tại Viện Chính sách Di cư, ngày 2 tháng 12 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","Morning Sentinel, Nhà du hành lang thang trong Nhà Trắng, bởi Rebekah Metzler, ngày 17 tháng 7 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","Diễn đàn Publius, Noblesse Oblige: Con chó của Obama có chiếc máy bay riêng trong chuyến đi nghỉ, bởi Warner Todd Huston, ngày 17 tháng 7 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","Snopes, Dog Daze, ngày 18 tháng 7 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","Michelle Malkin, Just Plane Crazy: Chó của Obama bị ruồng bỏ trên chiếc máy bay riêng biệt, bởi Doug Powers, ngày 17 tháng 7 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","Trầm tích chủ nghĩa siêu thực, Dog Bo đầu tiên bay đến Maine trong máy bay riêng của mình, ngày 17 tháng 7 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","FireAndreaMitchell.com, Obama chó BO được máy bay phản lực riêng của riêng mình để đưa anh ta đến Maine, ngày 17 tháng 7 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","The Blogmocracy, con chó của Obama ""Bo"" đã bay trên một chiếc máy bay riêng ""Không quân"" nhỏ tới Maine trước khi gia tộc Obamas đến, ngày 18 tháng 7 năm 2010",0
"Con chó của Obama có ""chiếc máy bay của riêng mình""","Tin tức Blog thực sự, Tin hay không: Con chó của Obama bay đến Maine trên chiếc máy bay riêng của mình, bởi M. Catharine Evans, ngày 18 tháng 7 năm 2010",0
