claim,page_citation,claim_label
"Cựu Tổng thống George W. Bush và cựu Phó Tổng thống Dick Cheney là ""không thể đến thăm châu Âu do các lệnh xuất sắc.""","Ha'aretz, ""Phó Thủ tướng hành chính hủy bỏ chuyến thăm London sau vụ kiện về vụ kiện"", ngày 1 tháng 11 năm 2010",0
"Cựu Tổng thống George W. Bush và cựu Phó Tổng thống Dick Cheney là ""không thể đến thăm châu Âu do các lệnh xuất sắc.""","Cuộc phỏng vấn qua email với Theodore R. Bromund, nghiên cứu viên cao cấp tại Heritage Foundation, ngày 16 tháng 7 năm 2014",0
"Cựu Tổng thống George W. Bush và cựu Phó Tổng thống Dick Cheney là ""không thể đến thăm châu Âu do các lệnh xuất sắc.""","Cuộc phỏng vấn qua email với Brett Schaefer, nghiên cứu viên cao cấp tại Heritage Foundation, ngày 16 tháng 7 năm 2014",0
"Cựu Tổng thống George W. Bush và cựu Phó Tổng thống Dick Cheney là ""không thể đến thăm châu Âu do các lệnh xuất sắc.""","Cuộc phỏng vấn qua email với Anthony Clark Arend, giáo sư chính phủ và dịch vụ nước ngoài của Đại học Georgetown, ngày 16 tháng 7 năm 2014",0
"Cựu Tổng thống George W. Bush và cựu Phó Tổng thống Dick Cheney là ""không thể đến thăm châu Âu do các lệnh xuất sắc.""","Cuộc phỏng vấn qua email với Steven R. Ratner, giáo sư luật Đại học Michigan, ngày 16 tháng 7 năm 2014",0
"Văn phòng Bằng sáng chế và Nhãn hiệu Hoa Kỳ ""đã nhận được khiếu nại bằng không"" về tên Washington Redskins.","Ủy ban bảo thủ, ""BOMBSHELL: Văn phòng sáng chế đã nhận được khiếu nại ZERO về tên Redskins"", ngày 1 tháng 7 năm 2014",0
"Văn phòng Bằng sáng chế và Nhãn hiệu Hoa Kỳ ""đã nhận được khiếu nại bằng không"" về tên Washington Redskins.","The Washington Times, ""Văn phòng sáng chế đã không nhận được đơn khiếu nại trước khi tước nhãn hiệu Redskins"", ngày 1 tháng 7 năm 2014",0
"Văn phòng Bằng sáng chế và Nhãn hiệu Hoa Kỳ ""đã nhận được khiếu nại bằng không"" về tên Washington Redskins.","Cuộc phỏng vấn với Patrick Ross, người phát ngôn của Văn phòng Sáng chế và Nhãn hiệu Hoa Kỳ, ngày 3 tháng 7 năm 2014",0
"Văn phòng Bằng sáng chế và Nhãn hiệu Hoa Kỳ ""đã nhận được khiếu nại bằng không"" về tên Washington Redskins.","Phỏng vấn Elizabeth Rowe, Giáo sư Luật Đại học Florida về luật sở hữu trí tuệ, ngày 7 tháng 7 năm 2014",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Bài đăng trên Facebook do người đọc gửi cho PolitiFact, tháng 6 năm 2014",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Trung tâm kiểm soát và phòng ngừa dịch bệnh, ""Báo cáo thương tích nghiêm trọng, quốc gia và khu vực, 1999-2010"", được truy cập ngày 16 tháng 6 năm 2014",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Trung tâm kiểm soát và phòng ngừa dịch bệnh, ""Báo cáo thương tích nghiêm trọng, 1981-1998"", được truy cập ngày 16 tháng 6 năm 2014",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Trung tâm nghiên cứu Pew, ""Tỷ lệ giết người súng xuống 49% kể từ năm 1993, công chúng không biết"", ngày 7 tháng 5 năm 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Washington Post, ""Biểu đồ trong ngày: Vụ giết người súng giảm 49% kể từ năm 1993,"" ngày 7 tháng 5 năm 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Associated Press, ""Báo cáo cho thấy vụ giết người súng xuống từ những năm 1990,"" May. 7, 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"NPR, ""Tỷ lệ bạo lực súng của Mỹ đã giảm kể từ năm 1993, nghiên cứu cho biết"", ngày 7 tháng 5 năm 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Yahoo! Tin tức, ""Nghiên cứu Pew: vụ giết người súng ở Mỹ đã giảm gần 50% trong 20 năm,"" ngày 8 tháng 5 năm 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"CNN, ""Nghiên cứu: Súng sát nhân, bạo lực giảm mạnh trong 20 năm qua,"" ngày 9 tháng 5 năm 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"NBC News, ""Newtown kỷ niệm: hàng ngày drumbeat của vụ giết người trẻ em được thông báo rất ít,"" ngày 17 tháng 12 năm 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"PolitiFact Texas, ""tỷ lệ giết người bằng vũ khí Texas giảm ít nhất một phần ba kể từ năm 1996,"" ngày 27 tháng 11 năm 2013",0
Gun giết người là xuống 49 phần trăm trong 12 năm qua.,"Cuộc phỏng vấn qua email với James Alan Fox, nhà tội phạm học tại Đại học Northeastern, ngày 16 tháng 6 năm 2014",0
"Đối với mỗi công việc được tạo ra dưới chính quyền Obama, 75 người đã đi vào phiếu thực phẩm.",Facebook meme được gửi bởi người đọc đến PolitiFact,0
"Đối với mỗi công việc được tạo ra dưới chính quyền Obama, 75 người đã đi vào phiếu thực phẩm.","Cục thống kê lao động, số liệu thống kê việc làm hiện tại (trang chỉ mục), truy cập ngày 27 tháng 5 năm 2014",0
"Đối với mỗi công việc được tạo ra dưới chính quyền Obama, 75 người đã đi vào phiếu thực phẩm.","Bộ Nông nghiệp Hoa Kỳ, ""Chương trình Hỗ trợ Dinh dưỡng Bổ sung, Tóm tắt Hàng năm Cấp Quốc gia: Tham gia và Chi phí, 1969-2013"", được truy cập vào ngày 27 tháng 5 năm 2014",0
"Đối với mỗi công việc được tạo ra dưới chính quyền Obama, 75 người đã đi vào phiếu thực phẩm.","Bộ Nông nghiệp Hoa Kỳ, ""Chương trình Hỗ trợ Dinh dưỡng Bổ sung, Dữ liệu Hàng tháng - Cấp Quốc gia: Năm 2011 đến tháng 2 năm 2014"", được truy cập vào ngày 27 tháng 5 năm 2014",0
"Đối với mỗi công việc được tạo ra dưới chính quyền Obama, 75 người đã đi vào phiếu thực phẩm.","Tiêu chuẩn hàng tuần, ""Tăng trưởng tem thực phẩm 75X lớn hơn tạo việc làm"", ngày 2 tháng 11 năm 2012",0
"Đối với mỗi công việc được tạo ra dưới chính quyền Obama, 75 người đã đi vào phiếu thực phẩm.","Cuộc phỏng vấn qua email với Tara Sinclair, nhà kinh tế học Đại học George Washington, ngày 27 tháng 5 năm 2013",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,Facebook meme,0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"Dịch vụ nghiên cứu quốc hội, ""Các trường hợp sử dụng lực lượng vũ trang Hoa Kỳ ở nước ngoài, 1798-2006,"" ngày 8 tháng 1 năm 2007",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"Globalsecurity.org, ""Operation Urgent Fury"", được truy cập vào ngày 28 tháng 3 năm 2014",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"Globalsecurity.org, ""Hoạt động Chỉ cần Nguyên nhân,"" truy cập ngày 28 tháng 3 năm 2014",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"Globalsecurity.org, ""Liên minh quốc gia về tổng số độc lập của Angola"", được truy cập vào ngày 28 tháng 3 năm 2014",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"BBC, ""Cuộc không kích của NATO - thế giới phản ứng,"" ngày 25 tháng 3 năm 1999",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"CNN, ""Hoa Kỳ đến máy bay không người lái giám sát cơ sở ở Niger, đại sứ nói,"" ngày 7 tháng 2 năm 2013",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"Washington Post, ""Tai nạn chết người bí ẩn mang lại cái nhìn hiếm hoi về sự hiện diện của quân đội Mỹ tại Mali,"" ngày 8 tháng 7 năm 2012",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"New York Times, ""Bush gửi quân đến đảo trong cơn bão"", ngày 21 tháng 9 năm 1989",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"PolitiFact, ""Các hành động của Hoa Kỳ ở Libya có phải là Nghị quyết của Chiến tranh không? Đánh giá bằng chứng"", ngày 22 tháng 6 năm 2011",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"PolitiFact, ""Cuộc tấn công của Mỹ tại Syria có vi phạm luật pháp quốc tế không?"" Ngày 12 tháng 9 năm 2013",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"PolitiFact, ""Bảo vệ Obama trên Syria, Wasserman Schultz nói Bush đã xâm chiếm Iraq"", ngày 13 tháng 9 năm 2013",0
22 quốc gia bị xâm chiếm bởi Hoa Kỳ trong 20 năm.,"Cuộc phỏng vấn qua email với Anthony Clark Arend, giáo sư chính phủ và dịch vụ ngoại giao của Đại học Georgetown, ngày 27 tháng 3 năm 2014",0
