claim,page_citation,claim_label
"Tỷ lệ trẻ em da đen sinh ra không có cha trong nhà đã tăng từ 7 phần trăm vào năm 1964 đến 73 phần trăm ngày hôm nay, do những thay đổi từ Hội lớn của Tổng thống Lyndon Johnson.","Cuộc phỏng vấn qua email với Tom W. Smith, chuyên viên cao cấp tại Trung tâm Nghiên cứu Ý kiến ​​Quốc gia tại Đại học Chicago, ngày 24 tháng 3 năm 2014",0
"Tỷ lệ trẻ em da đen sinh ra không có cha trong nhà đã tăng từ 7 phần trăm vào năm 1964 đến 73 phần trăm ngày hôm nay, do những thay đổi từ Hội lớn của Tổng thống Lyndon Johnson.","Cuộc phỏng vấn qua email với Douglas Massey, giáo sư tại Văn phòng Nghiên cứu Dân số của Đại học Princeton, ngày 24 tháng 3 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Bộ Nông nghiệp Hoa Kỳ, Bản tin 404, 1916 (scan / text)",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Bộ Nông nghiệp Hoa Kỳ, chương về cây gai dầu từ Niên giám của Bộ Nông nghiệp Hoa Kỳ 1913",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Jack Herer, Hoàng đế không mặc quần áo, truy cập ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.",Hemphoax.org website,0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Denver Post, ""Làm rõ luật về trồng cây gai dầu"" (biên tập), ngày 10 tháng 11 năm 2013",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Dịch vụ mở rộng hợp tác của Đại học Kentucky, ""Vấn đề pháp lý công nghiệp - vấn đề pháp lý"", được truy cập ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Christine A. Kolosov, ""Đánh giá sự quan tâm của công chúng: Quy định về cây gai dầu công nghiệp theo các chất được kiểm soát"" (UCLA Law Review)",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Michael Schaller, nhà sử học Đại học Arizona, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Julie Holland, bác sĩ tâm thần và tác giả của The Pot Book: Hướng dẫn đầy đủ về cần sa, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Peter Campos, nhà sử học tại Đại học Cincinnati và tác giả của Home Grown: Cần sa và Nguồn gốc của Chiến tranh Ma túy của Mexico, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Ryan Grim, tác giả của cuốn sách này là quốc gia của bạn về ma túy: Lịch sử bí mật bắt đầu cao ở Mỹ, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Douglas Berman, giáo sư luật đại học bang Ohio và là tác giả của Luật về chính sách và luật kết án, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Char Miller, Giám đốc Chương trình Phân tích Môi trường tại trường Cao đẳng Pomona, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Steven Anderson, chủ tịch Hội Lịch sử Rừng, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Richard J. Bonnie, giáo sư y khoa và luật tại Đại học Virginia, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email Samuel Thayer, một chuyên gia về thực vật hoang dã ăn được, tác giả của The Forager’s Harvest, và người sáng tạo trang web Hemphoax.org, ngày 16 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Julie Blankenburg, thư viện giám sát tại Phòng thí nghiệm lâm sản của Cục dịch vụ lâm nghiệp Hoa Kỳ, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Ralph Weisheit, giáo sư khoa học tư pháp hình sự tại Đại học bang Illinois và tác giả của Cần sa trong nước: Một ngành công nghiệp bị bỏ rơi, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Richard W. Judd, nhà sử học Đại học Maine và là tác giả của những vùng đất chung, những người thường gặp: Nguồn gốc của bảo tồn ở miền Bắc New England, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Tom Murphy, điều phối viên tiếp cận cộng đồng quốc gia cho Vote Hemp, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Cuộc phỏng vấn qua email với Joseph Schwarz, Cơ quan lưu trữ và hồ sơ quốc gia, ngày 17 tháng 1 năm 2014",0
"Năm 1916, chính phủ Hoa Kỳ dự đoán rằng vào những năm 1940, tất cả các giấy sẽ được lấy từ cây gai dầu và không còn cây nào cần phải cắt giảm nữa.","Phỏng vấn Wayne Olson, thư viện tại Thư viện Nông nghiệp Quốc gia, ngày 16 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","American Civil Liberties Union, ""Tờ thông tin về khu vực miễn phí Hiến pháp Hoa Kỳ"", ngày 22 tháng 10 năm 2008",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Liên minh Tự do Dân sự Hoa Kỳ, ""Biết quyền của bạn: Khu vực tự do Hiến pháp - bản đồ"", được truy cập ngày 8 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Dịch vụ nghiên cứu quốc hội, ""Bảo vệ chu vi của Hoa Kỳ: tìm kiếm biên giới theo Bản sửa đổi lần thứ tư"", ngày 29 tháng 6 năm 2009",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Electronic Frontier Foundation, ""Bảo vệ quyền riêng tư tại biên giới Hoa Kỳ: hướng dẫn dành cho khách du lịch mang theo thiết bị kỹ thuật số"", ngày 20 tháng 12 năm 2011",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua email với Hanni Fakhoury, luật sư nhân viên Electronic Frontier Foundation, ngày 9 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","FindLaw, ""19 U.S.C. § 1582"", được truy cập ngày 10 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","New York Times, ""thẩm phán quận duy trì quyền tìm kiếm thiết bị điện tử của chính phủ ở biên giới"", ngày 31 tháng 12 năm 2013",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua điện thoại với Fred Cate, Giám đốc nghiên cứu về bảo mật an ninh ứng dụng của trường đại học Indiana, ngày 8 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua điện thoại với Catherine Crump, luật sư nhân viên Liên minh Dân sự Tự do Hoa Kỳ, ngày 10 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Cuộc phỏng vấn qua điện thoại với Victor Manjarrez, Đại học Texas tại Trung tâm Quốc gia về An ninh Biên giới và Giám đốc Xuất nhập cảnh El Paso, ngày 8 tháng 1 năm 2014",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Có dây, ""ACLU đảm nhận vùng biên giới 100 dặm như không có Hiến pháp"", ngày 22 tháng 10 năm 2008",0
"trật tự của một thẩm phán có nghĩa là có một ""vùng miễn Hiến pháp"" nếu bạn sống ""trong vòng 100 dặm của biên giới Hoa Kỳ.""","Có dây "", Tòa án duy trì các tìm kiếm tiện ích trên đường dọc biên giới Hoa Kỳ"", ngày 31 tháng 12 năm 2013",0
