claim,page_citation,claim_label
"Hillary Clinton nói ""từ chối làm chứng trước Quốc hội"" về cuộc tấn công năm 2012 ở Benghazi.","Yahoo! Tin tức, ""Tại sao Hillary Clinton lại làm chứng về Benghazi?"", Ngày 25 tháng 7 năm 2015",0
"Hillary Clinton nói ""từ chối làm chứng trước Quốc hội"" về cuộc tấn công năm 2012 ở Benghazi.","The Guardian, ""Hillary Clinton sẽ làm chứng một lần - không hai lần - tại Ủy ban Nhà Benghazi,"" ngày 4 tháng 5 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Los Angeles Times, ""Obama đẩy để mở rộng kiểm tra nền tảng súng để an sinh xã hội,"" ngày 18 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Tribune Conservative, ""TUYỆT VỜI NÀY: Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"" ngày 20 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Breitbart, ""Kế hoạch bí mật của Obama để ngăn chặn người cao niên về an sinh xã hội từ các khẩu súng sở hữu"", ngày 18 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Snopes, ""No Guns for Pensioners?"" Ngày 20 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Zero Hedge, ""Sáng kiến ​​mới của Obama đối với các loại súng ban cho một số người nhận an sinh xã hội, cựu chiến binh và người tàn tật,"" ngày 20 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Hot Air, ""Kế hoạch mới của Obama: cấm sở hữu súng đối với một số người nhận An sinh Xã hội dựa trên"" không đủ năng lực "", ngày 20 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Xu hướng giảm, ""Obama cấm ban 4,2 triệu người nhận an sinh xã hội từ các khẩu súng sở hữu"", ngày 18 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Forbes, ""Dưới đây là 23 đơn đặt hàng điều hành về an toàn súng được ký hôm nay bởi Tổng thống,"" ngày 16 tháng 1 năm 2013",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Cuộc phỏng vấn với Alan Zarembo, Los Angeles Times, ngày 22 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Phỏng vấn Ben Stump, Cục An sinh Xã hội, ngày 21 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Phỏng vấn LaVenia LaVelle, Cục An sinh Xã hội, ngày 22 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Cục An sinh Xã hội, ""Báo cáo thống kê hàng năm về Chương trình Bảo hiểm Người khuyết tật An sinh Xã hội"", 2013",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"FBI, ""Hệ thống kiểm tra nền hình sự ngay lập tức quốc gia: Bản đồ tham gia"", tháng 4 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Tiến và cộng sự, ""Chi phí-lợi ích của Point-of-Contact (POC) so với kiểm tra nền tảng điều kiện phi vũ khí không POC"", tháng 5 năm 2008",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Dịch vụ nghiên cứu quốc hội, ""Gửi hồ sơ sức khỏe tâm thần cho NICS và Quy tắc bảo mật HIPAA,"" ngày 15 tháng 4 năm 2013",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Cuộc phỏng vấn với Gary Kleck, Đại học bang Florida, ngày 29 tháng 7 năm 2015",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Bloomberg, ""California nắm bắt súng như chủ sở hữu mất quyền giữ cánh tay,"" ngày 12 tháng 3 năm 2013",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"California Healthline, ""Luật California mới sẽ hạn chế súng cho các cá nhân bị bệnh tâm thần"", ngày 1 tháng 10 năm 2014",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Politifact, ""trang web bảo thủ nói Barack Obama đã ký luật yêu cầu các chuyên gia y tế chia sẻ dữ liệu cá nhân dẫn đến tịch thu súng"", ngày 6 tháng 2 năm 2014",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"Văn phòng trách nhiệm giải trình của chính phủ Hoa Kỳ, ""Kiểm soát súng: Chia sẻ thực tiễn hứa hẹn và đánh giá ưu đãi có thể có vị trí tốt hơn để hỗ trợ các tiểu bang trong việc cung cấp hồ sơ để kiểm tra lý lịch"", tháng 7 năm 2012",0
Obama làm cho di chuyển rất lớn để BAN người nhận an sinh xã hội từ sở hữu súng,"NPR, ""FBI cho biết lỗi kiểm tra lỗi nền cho phép Charleston Shooting Suspect Buy Gun"", ngày 10 tháng 7 năm 2015",0
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Cuộc phỏng vấn với Sam Ellard, người phát ngôn của Bộ Nông nghiệp Hoa Kỳ, ngày 30 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Phỏng vấn Linda Calvin, nhà kinh tế nông nghiệp tại Bộ Nông nghiệp Hoa Kỳ, ngày 30 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Cuộc phỏng vấn với Bill Marler, nhà xuất bản Tin tức an toàn thực phẩm, ngày 30 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Phỏng vấn Chris Waldrop, giám đốc chính sách lương thực tại Liên đoàn người tiêu dùng Mỹ, ngày 30 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Cuộc phỏng vấn qua email với Ben Lilliston, phó chủ tịch của Viện Chính sách Nông nghiệp và Thương mại, ngày 30 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Cuộc phỏng vấn qua email với Jayson Lusk, giáo sư kinh tế nông nghiệp tại Đại học bang Oklahoma, ngày 30 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Cuộc phỏng vấn qua email với Victoria Guida, phóng viên thương mại cho Politico, ngày 1 tháng 7 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Cuộc phỏng vấn qua email với Eric Mittenthal, người phát ngôn của Viện Thịt Bắc Mỹ, từ ngày 30 tháng 6 đến ngày 1 tháng 7 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Bộ Nông nghiệp, Nước xuất xứ của Hoa Kỳ, ngày 1 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Ngoại giao, Thương mại và Phát triển Canada, WTO để nghe sự thách thức của Canada đối với việc ghi nhãn quốc gia về xuất xứ bắt buộc của Hoa Kỳ, ngày 19 tháng 11 năm 2009",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Tổ chức Thương mại Thế giới, Tranh chấp: Hoa Kỳ - Một số yêu cầu ghi nhãn quốc gia về xuất xứ (COOL), ngày 17 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Ngoại giao, Thương mại và Phát triển Canada, Tuyên bố của Canada và Mexico về Ghi nhãn quốc gia về xuất xứ của Hoa Kỳ, ngày 4 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Congress.Gov, H.R.2393 - Đạo luật sửa đổi ghi nhãn xuất xứ quốc gia năm 2015, ngày 11 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Cuộn cuộc gọi, ""Ghi nhãn quốc gia gốc: Tất cả chi phí, không có lợi ích | Bài bình luận"", ngày 18 tháng 5 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","MarketWatch, ""Thông cáo báo chí: Viện Rượu kêu gọi Thượng viện để thực hiện hành động về hóa đơn mua nhà để ngăn chặn sự trả thù của Canada và Mexico, ngày 11 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Viện thịt Bắc Mỹ, Chủ tịch và Giám đốc Viện thịt Bắc Mỹ Barry Carpenter nói với Thượng nghị sĩ bắt buộc ghi nhãn quốc gia về nguồn gốc phải được bãi bỏ, ngày 25 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Hoa Kỳ, Phòng Thương mại, Thư Hill về Quy tắc ghi nhãn quốc gia bắt buộc của Hoa Kỳ (COOL), ngày 30 tháng 10 năm 2014",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Liên đoàn tiêu dùng, đa số người Mỹ ủng hộ mạnh mẽ yêu cầu thêm thông tin về nguồn gốc thịt tươi, ngày 15 tháng 5 năm 2013",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Wall Street Journal, Nhà đóng gói thịt của Mỹ chống lại các nhãn quốc gia xuất xứ mới, ngày 18 tháng 11 năm 2013",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Straits Times, ""Malaysia cấm nhập khẩu Gala, táo Granny Smith từ Mỹ"". Ngày 18 tháng 1 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Los Angeles Times, ""Cấm của Mexico về rau diếp Mỹ mang lại sự giận dữ"", ngày 12 tháng 10 năm 2006",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Agri-Pulse, Thư liên minh phản đối COOL bãi bỏ, ngày 8 tháng 6 năm 2015",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Sở Nông nghiệp nước ngoài của Hoa Kỳ, Chính sách ghi nhãn quốc gia về xuất xứ của EU (COOL), ngày 19 tháng 3 năm 2014",1
"Hạ viện chỉ bỏ phiếu 300-131 để xóa nhãn 'quốc gia xuất xứ' trên thịt gà, thịt lợn và thịt bò được bán ở Hoa Kỳ","Law360, nhà OKs Bill để cắt quy tắc ghi nhãn thịt sau khi mất WTO, ngày 10 tháng 6 năm 2015",1
Lincoln đã khẩn trương lên kế hoạch để gửi tất cả nô lệ tự do đến những khu rừng ở Trung Mỹ sau khi cuộc nội chiến kết thúc. … Điều duy nhất giữ điều này xảy ra là vụ ám sát của anh ta.,"Eric Foner, Phiên tòa bốc lửa: Abraham Lincoln và chế độ nô lệ Mỹ, 2010",0
Lincoln đã khẩn trương lên kế hoạch để gửi tất cả nô lệ tự do đến những khu rừng ở Trung Mỹ sau khi cuộc nội chiến kết thúc. … Điều duy nhất giữ điều này xảy ra là vụ ám sát của anh ta.,"Cuộc phỏng vấn qua email với Michael Burlingame, nhà sử học tại Đại học Illinois ở Springfield, ngày 25 tháng 6 năm 2015",0
Lincoln đã khẩn trương lên kế hoạch để gửi tất cả nô lệ tự do đến những khu rừng ở Trung Mỹ sau khi cuộc nội chiến kết thúc. … Điều duy nhất giữ điều này xảy ra là vụ ám sát của anh ta.,"Cuộc phỏng vấn qua email với James M. Cornelius, người phụ trách bộ sưu tập Lincoln tại Thư viện và Bảo tàng Tổng thống Abraham Lincoln ở Springfield, Ill., Ngày 25 tháng 6 năm 2015",0
Lincoln đã khẩn trương lên kế hoạch để gửi tất cả nô lệ tự do đến những khu rừng ở Trung Mỹ sau khi cuộc nội chiến kết thúc. … Điều duy nhất giữ điều này xảy ra là vụ ám sát của anh ta.,"Cuộc phỏng vấn qua email với Bruce Levine, nhà sử học tại Đại học Illinois tại Urbana-Champaign, ngày 25 tháng 6 năm 2015",0
Lincoln đã khẩn trương lên kế hoạch để gửi tất cả nô lệ tự do đến những khu rừng ở Trung Mỹ sau khi cuộc nội chiến kết thúc. … Điều duy nhất giữ điều này xảy ra là vụ ám sát của anh ta.,"Cuộc phỏng vấn qua email với Ronald C. White Jr., tác giả của A. Lincoln: Một tiểu sử, ngày 26 tháng 6 năm 2015",0
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Athens Banner-Herald, ""Sử dụng nước ở Georgia giảm, ngay cả khi dân số tăng lên"", ngày 10 tháng 5 năm 2015",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","The Atlanta Journal-Hiến pháp, ""Các đơn vị khu vực sở hữu tàu điện ngầm Atlanta"", ngày 30 tháng 5 năm 2015",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Khảo sát Địa chất Hoa Kỳ, Sử dụng Nước ở Hoa Kỳ, được truy cập ngày 17 tháng 6 năm 2015",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Khảo sát địa chất Hoa Kỳ, Dự kiến ​​sử dụng nước ở Hoa Kỳ 2010, ngày 5 tháng 11 năm 2014",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Khảo sát địa chất Hoa Kỳ, Sử dụng nước ở Georgia By County cho năm 1990, Published 1992",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Khảo sát Địa chất Hoa Kỳ, Sử dụng Nước ở Georgia theo Quận cho năm 2005; và xu hướng sử dụng nước, 1980–2005, sửa đổi ngày 8 tháng 3 năm 2011",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Cục điều tra dân số Hoa Kỳ, phân bố dân số và thay đổi: 2000 đến 2010, tháng 3 năm 2011",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Cục điều tra dân số Hoa Kỳ, Dân số 1790 đến 1990, tháng 8 năm 1993",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Cục điều tra dân số Hoa Kỳ, Dân số của các hạt Georgia theo điều tra dân số thập niên 50: 1900 đến 1990, tháng 3 năm 1995",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Cục điều tra dân số Hoa Kỳ, Cobb County QuickFacts 2010, truy cập ngày 22 tháng 6 năm 2015",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Phỏng vấn Steve Lawrence, chuyên gia thủy văn, Khảo sát địa chất Hoa Kỳ, ngày 17 tháng 6 năm 2015",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Cuộc phỏng vấn qua email với Robert Bernstein, người phát ngôn, Cục điều tra dân số Hoa Kỳ, ngày 18 tháng 6 năm 2015",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Cuộc phỏng vấn qua email, AikWah Leow, phát ngôn viên, Cobb County, ngày 22 tháng 6 và ngày 23 tháng 6 năm 2015",1
"Từ năm 1980 đến năm 2010, việc sử dụng nước ở Georgia giảm ngay cả khi dân số của bang tăng lên.","Cuộc phỏng vấn qua email, Hệ thống nước Cobb County, ngày 22 tháng 6 và ngày 23 tháng 6 năm 2015",1
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Facebook, ""Ngừng thế giới, các teabaggers muốn tắt,"" Truy cập ngày 19 tháng 5 năm 2015",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Dừng lại, thế giới các teabaggers muốn tắt, Meme về Marco Rubio, ngày 13 tháng 5 năm 2015",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Thượng nghị sĩ Marco Rubio, ""Tại sao tôi ủng hộ Bản sửa đổi thứ hai - và đảng Dân chủ cũng nên"", ngày 4 tháng 4 năm 2013",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Trung tâm bầu cử và dân chủ, ""Felon disenfranchisement,"" Truy cập ngày 19 tháng 5 năm 2015",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","YouTube, ""Marco Rubio trong Morning Joe của MSNBC,"" ngày 27 tháng 10 năm 2009",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Congress.gov, ""Đạo luật phục hồi quyền biểu quyết về quyền công dân năm 2015"", ngày 11 tháng 2 năm 2015",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Florida Ủy ban về đánh giá người phạm tội (trước đây được gọi là Ủy ban Tạm tha Florida), Quy tắc điều hành Clemency của Florida, phê duyệt ngày 10 tháng 9 năm 1975",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Florida Commission on Offender Review, Quy tắc điều hành Clemency, phê duyệt 2007",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Florida Commission on Offender Review, ""Cập nhật tình trạng: Các trường hợp phục hồi quyền công dân (RCR) được cấp năm 2009 và 2010,"" ngày 1 tháng 7 năm 2011",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Florida Commission on Offender Review, Thời gian điều hành Clemency, 1991-2014",0
"Marco Rubio nói rằng ""các tội phạm không nên có quyền biểu quyết của họ được khôi phục"" nhưng ""những tội phạm bị kết án phải được phép sở hữu súng sau khi họ đã làm xong thời gian của họ"".","Hiệp hội quốc gia của luật sư quốc phòng hình sự, Florida phục hồi quyền dân sự / đặc quyền súng cầm tay, ngày 28 tháng 3 năm 2015",0
