claim,page_citation,claim_label
Đảng Cộng hòa tìm cách cắt giảm an sinh xã hội nhiều như 50 phần trăm ngay lập tức.,"Talking Points Memo, ""Key House GOPer giới thiệu hóa đơn với những khoản cắt giảm lớn đối với an sinh xã hội"", ngày 9 tháng 12 năm 2016",0
Đảng Cộng hòa tìm cách cắt giảm an sinh xã hội nhiều như 50 phần trăm ngay lập tức.,"Sam Johnson, ""Đạo luật cải cách an sinh xã hội năm 2016"" (tóm tắt), tháng 12 năm 2016",0
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Bài viết của Townhall.com,1
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Email ngày 1 tháng 12 từ Kerwin Swint,1
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Dự luật Thượng viện 1911 năm 2005,1
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Bài viết về Hot Air và Hillary Clinton,1
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Bài viết của Newsweek về Trump và cờ tweet,1
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Bài báo Patheos về luật Clinton và 2005,1
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Snopes.com bài viết về đốt cờ,1
Hillary Clinton trong năm 2005 đồng tài trợ pháp luật mà sẽ tù cờ đốt.,Blog của Trung tâm Hiến pháp,1
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"The Verge, ""Cơn sợ hãi về CNN khiêu dâm là cách tin tức giả lan truyền"", ngày 25 tháng 11 năm 2016",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"The Independent, ""CNN từ chối phát sóng 30 phút của phim khiêu dâm hardcore"", ngày 25 tháng 11 năm 2016",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"Twitter.com, @RCNconnects tweets, ngày 25 tháng 11 năm 2016",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"Twitter.com, @DRUDGE_REPORT tweet, ngày 25 tháng 11 năm 2015",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"Đa dạng, ""CNN, Báo cáo từ chối RCN về Phát sóng Khiêu dâm trên Kênh ở Boston,"" ngày 25 tháng 11 năm 2016",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"BuzzFeed News. ""Hộp cáp của người phụ nữ này thể hiện khiêu dâm trên CNN - Sau đó, nó trở thành toàn bộ điều này,"" ngày 25 tháng 11 năm 2016",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"Mediaite, ""Phương tiện truyền thông có rơi vào một câu chuyện giả về CNN Airing 30 phút của Hardcore Porn tối qua không ?,"" ngày 25 tháng 11 năm 2016",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"Phỏng vấn Barbara Levin, phát ngôn viên CNN, ngày 28 tháng 11 năm 2016",0
CNN vô tình phát sóng 30 phút khiêu dâm ở Boston vào đêm Lễ Tạ Ơn.,"Cuộc phỏng vấn với Amy Murphy, phát ngôn viên của RCN, ngày 28 tháng 11 năm 2016",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Cuộc phỏng vấn qua email với Rick Hasen, Giáo sư khoa học chính trị của Trường Luật UC-Irvine, ngày 17 tháng 11",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Cuộc phỏng vấn qua email với Adam Cox, giáo sư luật tại Đại học New York, ngày 17 tháng 11",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Phỏng vấn, Gregg Phillips, ngày 17 tháng 11",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Tin tức 21, ""Cơ sở dữ liệu toàn diện về gian lận cử tri của Hoa Kỳ tiết lộ không có bằng chứng cho thấy ID ảnh là cần thiết"", ngày 12 tháng 8 năm 2012",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Trung tâm Tư pháp Brennan, ""Sự thật về gian lận cử tri,"" 2007",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"InfoWars, ""BÁO CÁO: BA THAY ĐỔI TRIỆU CHỨNG TRONG BẦU CỬ BẦU CỬ CHỦ TỊCH BỞI CÁC NGƯỜI NGOÀI HÀNH CHÍNH"", ngày 14 tháng 11 năm 2016",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Milo, ""BÁO CÁO: NGAY LẬP TỨC NGAY LẬP TỨC NHIỀU HƠN 3 TRIỆU CHỨNG TRONG CUỘC BẦU CỬ CHỦ TỊCH,"" ngày 14 tháng 11 năm 2016",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"TheNewAmerican, ""Nhóm giám sát gian lận bầu cử cho biết ba triệu người không phải công dân được bầu trong cuộc bầu cử tổng thống,"" ngày 14 tháng 11 năm 2016",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Tự do hàng ngày, ""3 triệu người nhập cư bất hợp pháp đang bị điều tra để bỏ phiếu sau khi Obama nói với họ rằng nó đã được an toàn để làm như vậy ..."" không có ngày",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Gregg Phillips, Twitter",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"The Washington Post, ""Cuộc thanh trừng cử tri Florida đã giải thích"", ngày 18 tháng 6 năm 2012",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"Tampa Bay Times, ""Thống đốc bang Florida Rick Scott's 2012 đã bỏ phiếu vi phạm luật liên bang, các quy tắc của tòa án,"" ngày 1 tháng 4 năm 2014",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"PolitiFact, ""Donald Trump nói sai 14 phần trăm những người không phải là công dân nước ngoài được đăng ký bỏ phiếu,"" ngày 24 tháng 10",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"PolitiFact, ""Đại diện Hoa Kỳ Hastings nói rằng cuộc thanh trừng cử tri không phải cư dân của Florida là một"" thuế thăm dò ý kiến ​​backdoor "".",0
Báo cáo: 3 triệu phiếu bầu trong cuộc bầu cử tổng thống do người ngoài hành tinh bất hợp pháp đưa ra.,"The Washington Post, ""Người ngoài công dân có thể quyết định cuộc bầu cử tháng 11 không?"" Ngày 24 tháng 10 năm 2014",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Người gọi hàng ngày, Chương trình AIDS của Quỹ AIDS được phân phối cho các nước thế giới thứ ba, ngày 19 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Văn phòng đại diện Marsha Blackburn, Quỹ Clinton và Câu chuyện thành công của Ấn Độ, ngày 20 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Bộ Tư pháp Hoa Kỳ, Nhà sản xuất thuốc Generic Gillaxy Plilty Guilty và Agrees phải trả $ 500 triệu để giải quyết các cáo buộc sai tuyên bố, vi phạm cGMP và tuyên bố sai cho FDA, ngày 13 tháng 5 năm 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cục Quản lý Thực phẩm và Dược phẩm, FDA phát hành Thư cảnh báo cho Phòng thí nghiệm Ranbaxy, và Thông báo Nhập khẩu Thuốc từ hai cây Ranbaxy ở Ấn Độ, ngày 16 tháng 9 năm 2008",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Clinton Foundation, Ranbaxy bản ghi nhớ, ngày 28 tháng 9 năm 2008",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tài sản, thuốc bẩn, ngày 15 tháng 5 năm 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Nhà khoa học châu Á, Ranbaxy bị phạt tiền: Nhiều hơn là đáp ứng mắt, ngày 24 tháng 6 năm 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Fierce Pharma, Vương quốc Anh đảm bảo kiểm tra bệnh nhân tìm thấy thuốc Ranbaxy an toàn, ngày 28 tháng 6 năm 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cơ quan quản lý dược phẩm và dược phẩm của Vương quốc Anh, báo cáo của MHRA về Ranbaxy, ngày 14 tháng 6 năm 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Business Day Live, các loại thuốc generic của Ấn Độ 'an toàn và hiệu quả', cho biết hội đồng thuốc, ngày 5 tháng 6 năm 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"UNITAID, CHAI, UNITAID và DFID tuyên bố giảm giá thuốc điều trị HIV / AIDS ở các nước đang phát triển, ngày 17 tháng 5 năm 2011",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cục Quản lý Thực phẩm và Dược phẩm Hoa Kỳ, Thư gửi Ranbaxy, ngày 25 tháng 2 năm 2009",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cảnh báo PEPFAR, HHS / FDA: Phòng thí nghiệm Ranbaxy, ngày 22 tháng 9 năm 2008",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Các bác sĩ không biên giới, trả lời các báo cáo về thực hành gian lận của Ranbaxy, 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tổ chức Y tế Thế giới, Sự tham gia của Ranbaxy Laboratories Limited trong WHO sơ tuyển thuốc, tháng 5 năm 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tổ chức Y tế Thế giới, WHO phản ứng với các hành động pháp lý của FDA Hoa Kỳ liên quan đến trang web Toansa của Ranbaxy Laboratories Ltd, ngày 24 tháng 1 năm 2014",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tổ chức Y tế Thế giới, Khảo sát chất lượng thuốc kháng vi-rút đang lưu hành ở một số nước Châu Phi, tháng 9 năm 2007",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tổ chức Y tế Thế giới, Báo cáo tiến độ sơ tuyển, 2013",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"WHO, Tổng quan về WHOPARs của các sản phẩm thuốc được sơ tuyển, được truy cập vào ngày 20 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cơ quan quản lý dược phẩm và thực phẩm Hoa Kỳ, tổ chức y tế thế giới sơ tuyển thuốc kháng virus của Ranbaxy, ngày 23 tháng 8 năm 2005",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tổ chức Y tế Thế giới, Ranbaxy rút tất cả các loại thuốc kháng virus của mình khỏi sơ tuyển của WHO, ngày 9 tháng 11 năm 2004",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tạp chí Dược lâm sàng, Thuốc tiêu chuẩn: một cuộc khủng hoảng tiềm năng đối với sức khỏe cộng đồng, tháng 8 năm 2014",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Liên đoàn dược phẩm quốc tế, FIP / AAPS Hội thảo chung Báo cáo: Giải thể / Trong thử nghiệm phát hành Vitro của Novel / Các dạng bào chế đặc biệt, tháng 4 năm 2011",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Tòa án tối cao Ấn Độ, thỉnh nguyện kiến ​​nghị, 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, Regan Lachapelle, phát ngôn viên, Sáng kiến ​​tiếp cận sức khỏe của Clinton, ngày 21 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, Lyndsay Meyer, Cán bộ báo chí, Cục quản lý thực phẩm và dược phẩm Hoa Kỳ, ngày 21 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, Joey Gouws, Nhà đăng ký thuốc, Chính phủ Nam Phi, ngày 22 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, Ellen 't Hoen, chuyên gia tư vấn, Luật và chính sách về thuốc, Đại học Groningen, Hà Lan, ngày 22 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, David Haroz, người phát ngôn, Chương trình Khẩn cấp của Tổng thống về Cứu trợ AIDS, ngày 20 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, Srividhya Ragavan, giáo sư luật, Trường Luật Texas A & M, ngày 20 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, Renbit Lago, Tổng thư ký, Hội đồng các tổ chức quốc tế về khoa học y tế, ngày 22 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Cuộc phỏng vấn qua email, Rohit Malpani, Giám đốc chính sách & phân tích, Médecins Sans Frontières - Chiến dịch truy cập, ngày 23 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Phỏng vấn, Richard Pollock, phóng viên, Daily Caller, ngày 20 tháng 9 năm 2016",0
Cựu Tổng thống Bill Clinton và Sáng kiến ​​tiếp cận sức khỏe Clinton (CHAI) của ông đã phân phối các loại thuốc HIV / AIDS “tưới nước” cho bệnh nhân ở vùng cận Sahara châu Phi.,"Trao đổi qua email, Stefanie Wheeler, giám đốc truyền thông, Đại diện Marsha Blackburn, ngày 21 tháng 9 năm 2016",0
"Nói rằng ""71% các bác sĩ nói rằng mối quan tâm về sức khỏe của Hillary là"" nghiêm trọng ""và"" có thể bị loại. "" ""","PolitiFact.com, ""Những gì chúng ta biết về sức khỏe của Donald Trump và Hillary Clinton,"" ngày 16 tháng 8 năm 2016",0
