claim,page_citation,claim_label
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","Phỏng vấn, Martin Reardon, Phó chủ tịch cấp cao của Tập đoàn Soufan, ngày 15-16 tháng 6 năm 2016",0
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","Phỏng vấn, Daveed Gartenstein-Ross, đồng chí cao cấp tại Quỹ Quốc phòng Dân chủ và trợ lý phụ tá trong an ninh của Đại học Georgetown, ngày 16 tháng 6 năm 2016",0
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","Cuộc phỏng vấn qua email, Steven Aftergood, giám đốc dự án bí mật của chính phủ tại Liên đoàn các nhà khoa học Mỹ, ngày 16 tháng 6 năm 2015",0
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","Cuộc phỏng vấn qua email, Paul Pillar, nhà nghiên cứu tại Trung tâm Nghiên cứu An ninh của Đại học Georgetown, ngày 17 tháng 6 năm 2016",0
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","InfoWars.com, ""Phòng điều tra bị chặn của Hillary State vào nhà thờ Hồi giáo Orlando Killer,"" ngày 13 tháng 6 năm 2016",0
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","World Net Daily, ""nhà thờ Hồi giáo Orlando gắn liền với trường hợp Hillary's State Dept scrubbed"", truy cập ngày 15 tháng 6 năm 2016",0
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","The Hill, ""Quản lý thăm dò nixed vào jihadists Nam California,"" truy cập ngày 15 tháng 6 năm 2016",0
"Nói ""Bộ Ngoại giao Hillary Clinton đã chặn điều tra vào nhà thờ Hồi giáo của kẻ giết người Orlando.""","Fox News Insider, ""Whistleblower: DHS kéo cắm giám sát có thể đã được ID'ed CA khủng bố,"" truy cập ngày 15 tháng 6 năm 2016",0
"Nói video ""cho thấy cá sấu khổng lồ dạo quanh sân gôn Florida.""","Frank Mazzotti, phó giáo sư Wildlife Ecology tại Đại học Florida, phỏng vấn qua điện thoại, ngày 1 tháng 6 năm 2016",1
"Nói video ""cho thấy cá sấu khổng lồ dạo quanh sân gôn Florida.""","Ken Powell, Giám đốc khu vực tại Pope Golf, phỏng vấn trực tiếp, ngày 1 tháng 6 năm 2016",1
"Nói video ""cho thấy cá sấu khổng lồ dạo quanh sân gôn Florida.""","Giant Gator Walks Across Sân gôn Florida, tài khoản YouTube của Golf.com, ngày 30 tháng 5 năm 2016",1
"Nói video ""cho thấy cá sấu khổng lồ dạo quanh sân gôn Florida.""","Gator Goliath khổng lồ được phát hiện tại sân golf Palmetto ABC Action News WFTS Vịnh Tampa, ngày 30 tháng 5 năm 2106",1
"Nói video ""cho thấy cá sấu khổng lồ dạo quanh sân gôn Florida.""","Buffalo Creek Gator, tài khoản YouTube cá nhân của Ken Powell, ngày 1 tháng 6 năm 2016",1
"Nói video ""cho thấy cá sấu khổng lồ dạo quanh sân gôn Florida.""","Alligator Facts, Florida Fish và Ủy ban bảo tồn động vật hoang dã",1
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Cuộc phỏng vấn qua email với Michelle White, Hillary cho giám đốc bang Nevada, ngày 6 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Associated Press, ""Liệu Sanders có giành được các quy ước của hạt NV không?"", Ngày 5 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Hoa Kỳ Uncut, ""Bernie Sanders Thắng Nevada Caucus Sau khi tất cả,"" ngày 03 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Chiếm ngôi nhà trắng, ""Bernie Sanders dự chiến thắng của Nevada Caucus 19-16,"" ngày 3 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Nga ngày hôm nay, ""Bernie Sanders thiết lập để giành chiến thắng Nevada sau khi các đại biểu chuyển đổi,"" ngày 03 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Báo cáo của Ralston, ""Sanders có khả năng lật đổ hai đại biểu sau khi thống trị hội nghị Clark"", ngày 2 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Báo cáo của Ralston, ""Bernie vs. Hillary sôi sục ở Nevada trước hội nghị Clark,"" ngày 2 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Las Vegas Sun, ""Sanders thắng hầu hết các đại biểu tại hội nghị Quận Clark,"" ngày 2 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Reddit, ""BERNIE WINS NEVADA,"" ngày 2 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","Twitter, Bernie Sanders, ngày 2 tháng 4 năm 2016",0
"Nói rằng Bernie Sanders ""đã thắng Nevada sau tất cả.""","NV Dems, ""THÀNH VIÊN CẤU TRÚC: TỔNG QUAN VỀ SỐ LÃNH ĐẠO CHO NEVADA'S ĐẦU TIÊN TRONG CÂY TỈNH DÂN CHỦ TÂY BẮC,"" ngày 18 tháng 11 năm 2015",0
Ted Cruz đang đàm phán để trở thành người bạn đời của Donald Trump.,"Email, Brian Phillips, giám đốc phản ứng nhanh, chiến dịch Ted Cruz, ngày 21-22 tháng 3 năm 2016",0
Ted Cruz đang đàm phán để trở thành người bạn đời của Donald Trump.,"Bài đăng trên blog tin tức, ""Cruz đã"" không quan tâm ""trong vai trò phó chủ tịch của Trump,"" blog Trailblazers, Dallas Morning News, ngày 16 tháng 3 năm 2016",0
Ted Cruz đang đàm phán để trở thành người bạn đời của Donald Trump.,"Bản sao, ""Cruz quy tắc ra làm VP của Trump, gọi là 'Convo Contested' hợp pháp,"" ngày 15 tháng 3 năm 2016, HughHewitt.com",0
Ted Cruz đang đàm phán để trở thành người bạn đời của Donald Trump.,"Bài đăng trên web, ""Trump: Quá sớm để nói về VP,"" Lifezette.com, ngày 17 tháng 11 năm 2015",0
Ted Cruz đang đàm phán để trở thành người bạn đời của Donald Trump.,"Video, Ted Cruz nói chuyện với Wolf Blitzer của CNN, ngày 21 tháng 3 năm 2016 (YouTube)",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Tin tức câu chuyện, ""Abbott cảnh báo cảnh sát trưởng để thực hiện theo yêu cầu nhập cư liên bang,"" Austin American-Statesman, đăng trực tuyến ngày 04 tháng 11 năm 2015; ""Perry ra lệnh cho E-Verify, nghĩ rằng Guard nên ở lại biên giới"", Statesman, đăng trên mạng vào ngày 3 tháng 12 năm 2014",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Bài đăng trên web, ""5 sự thật về nhập cư bất hợp pháp ở Hoa Kỳ"", Trung tâm nghiên cứu Pew, ngày 24 tháng 7 năm 2015",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Trang web, ""E-Verify, Giới thiệu về Chương trình"", ""I-9, Xác minh đủ điều kiện tuyển dụng"", Dịch vụ nhập tịch và nhập cư Hoa Kỳ (cập nhật lần cuối, tương ứng, ngày 11 tháng 2 năm 2014 và ngày 8 tháng 5 năm 2013)",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Báo cáo, ""Kiểm tra E-Verify: Các chi phí và hậu quả của một nhiệm vụ kiểm tra công nhân quốc gia,"" Phân tích chính sách, Viện Cato, 7 tháng 7 năm 2015",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Báo cáo được gửi đến Bộ An ninh Nội địa Hoa Kỳ, ""KẾT QUẢ ĐÁNH GIÁ CỦA CHƯƠNG TRÌNH CHƯƠNG TRÌNH E-VERIFY®"", Westat, tháng 12 năm 2009",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Email và phỏng vấn, Christopher Currens, giám đốc các dự án đặc biệt, Hội đồng Bảo tồn Tiểu bang, ngày 13-19 tháng 11 năm 2015",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Tài liệu, thông báo chưa được xử lý từ Clean Scapes đến Ban bảo tồn của tiểu bang về nhân viên được kiểm tra qua hệ thống E-Verify (tên được PolitiFact Texas biên soạn)",0
Người nhập cư bất hợp pháp cắt cỏ xung quanh (Texas) Capitol.,"Phỏng vấn qua điện thoại, Carmen Zayas, phó chủ tịch về nguồn nhân lực, Clean Scapes, ngày 20 tháng 11 năm 2015",0
"Một sở cảnh sát Texas đã mua một quảng cáo nói với các đại lý ma túy, ""Chúng tôi có thể đưa đối thủ cạnh tranh của bạn ra khỏi đường phố MIỄN PHÍ"".","Câu chuyện, ""Thuê Snitches, Áp dụng trong"", Snopes.com, ngày 26 tháng 10 năm 2015",1
"Một sở cảnh sát Texas đã mua một quảng cáo nói với các đại lý ma túy, ""Chúng tôi có thể đưa đối thủ cạnh tranh của bạn ra khỏi đường phố MIỄN PHÍ"".","Phỏng vấn qua điện thoại, David Lisenby, biên tập viên, tờ Lumberton Ledger, ngày 27 tháng 10 năm 2015",1
"Một sở cảnh sát Texas đã mua một quảng cáo nói với các đại lý ma túy, ""Chúng tôi có thể đưa đối thủ cạnh tranh của bạn ra khỏi đường phố MIỄN PHÍ"".","Hình ảnh quảng cáo được xuất bản trong Sổ Cái, ngày 5 tháng 8 năm 2015; hình ảnh quảng cáo được xuất bản trong Sổ Cái, ngày (nhận được qua email từ Lisenby, ngày 27 tháng 10 năm 2015)",1
"Một sở cảnh sát Texas đã mua một quảng cáo nói với các đại lý ma túy, ""Chúng tôi có thể đưa đối thủ cạnh tranh của bạn ra khỏi đường phố MIỄN PHÍ"".","Cuộc phỏng vấn qua điện thoại, Telisha Green, thư ký tài liệu, văn phòng Luật sư Quận Hạt Hardin, Kountze, ngày 29 tháng 10 năm 2015",1
"Một sở cảnh sát Texas đã mua một quảng cáo nói với các đại lý ma túy, ""Chúng tôi có thể đưa đối thủ cạnh tranh của bạn ra khỏi đường phố MIỄN PHÍ"".","Cuộc phỏng vấn qua điện thoại, David Sheffield, luật sư quận, Quận Hardin, Kounze, ngày 29 tháng 10 năm 2015",1
