claim,page_citation,claim_label
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Cuộc phỏng vấn qua email với Elizabeth Harrington, phóng viên với tờ báo Washington Free Beacon, ngày 25 tháng 3 năm 2015",0
"Nói Michelle Obama ""ủy thác"" nặng trẻ em trong chăm sóc ban ngày.","Cuộc phỏng vấn qua email với Cullen Schwarz, phát ngôn viên Bộ Nông nghiệp, ngày 26 tháng 3 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","NaturalNews, ""Vắc-xin sởi giết nhiều người hơn bệnh sởi, CDC Data Proves,"" ngày 5 tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","PolitiFact Georgia, ""Yêu cầu chống vắc-xin bắt nguồn từ khoa học xấu, sự nhầm lẫn"", ngày 11 tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Tổ chức Y tế Thế giới, tờ thông tin về bệnh sởi, tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Cơ sở dữ liệu thông tin vắc-xin quốc gia, Cơ sở dữ liệu hệ thống báo cáo sự kiện có thể tìm kiếm được",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Hệ thống báo cáo sự kiện bất hợp pháp vắc-xin, Hướng dẫn giải thích thông tin báo cáo trường hợp VAERS,",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","ABC News, ""Các tác dụng phụ nghiêm trọng của vắc-xin sởi Các tác dụng phụ cực kỳ hiếm, các bác sĩ nói"", ngày 3 tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Học viện Nhi khoa Hoa Kỳ, ""Chủ tịch Viện Nhi khoa Hoa Kỳ kêu gọi phụ huynh chủng ngừa trẻ em chống lại bệnh sởi"", ngày 2 tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Báo cáo Thống kê Quốc gia Quan trọng, Tử vong, Dữ liệu Cuối cùng Cho năm 2004, Trang 30, được công bố ngày 21 tháng 8 năm 2007",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Báo cáo Thống kê Quan trọng Quốc gia, Tử vong, Dữ liệu Cuối cùng Cho năm 2005, Trang 31, xuất bản ngày 24 tháng 4 năm 2008",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Báo cáo Thống kê Quốc gia Quan trọng. Deaths, Final Data For 2006, Page36, xuất bản ngày 17 tháng 4 năm 2009",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Báo cáo Thống kê Quốc gia về Quan trọng, Tử vong, Dữ liệu Cuối cùng Cho năm 2007, Trang 32, được công bố ngày 20 tháng 5 năm 2010",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Báo cáo Thống kê Quan trọng Quốc gia, Tử vong, Dữ liệu Cuối cùng Cho năm 2008, Trang 33, xuất bản ngày 7 tháng 12 năm 2011",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Báo cáo Thống kê Quốc gia Quan trọng, Tử vong, Dữ liệu Cuối cùng Cho năm 2009, Trang 36, xuất bản ngày 11 tháng 12 năm 2011",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Báo cáo Thống kê Quốc gia về Quan trọng, Tử vong, Dữ liệu Cuối cùng cho năm 2010, Trang 37, được xuất bản ngày 8 tháng 5 năm 2013",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh, Vắc xin Rotavirus (RotaShield®) và Intussusception, tháng 4 năm 2014",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","WebMD, ""Vaccine Rotavirus không liên quan đến Rối loạn Rối loạn đường ruột,"" ngày 7 tháng 2 năm 2012",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Cơ quan Quản lý Thực phẩm và Dược phẩm Hoa Kỳ, Câu hỏi và Câu trả lời về Vaccine Rotavirus, tháng 9 năm 2014",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Vắc-xin: Ấn bản thứ 6, bởi Peter M. Strebel, et. al, Chương 20: Sởi, xuất bản năm 2013",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Cuộc phỏng vấn qua email với Rachel Pryzby, người phát ngôn của Văn phòng an toàn chủng ngừa của CDC, Bộ phận chất lượng chăm sóc sức khỏe, từ ngày 25 tháng 2 đến ngày 27 tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Cuộc phỏng vấn qua email với Mike Sennett, người phát ngôn của Trung tâm Quốc gia về Tiêm chủng và Bệnh Hô hấp tại CDC, ngày 26 tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Phỏng vấn Tiến sĩ Walter A. Orenstein, giáo sư y khoa và nhi khoa tại Đại học Emory và phó giám đốc Trung tâm Vaccine Emory, ngày 25 tháng 2 năm 2015",0
"Thuốc chủng ngừa bệnh sởi đã giết chết 108 người trong thập kỷ qua, trong khi không ai chết vì bệnh sởi.","Phỏng vấn Tiến sĩ Frank DeStefano, Giám đốc Văn phòng an toàn chủng ngừa của CDC, ngày 27 tháng 2 năm 2015",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""",Phương tiện truyền thông xã hội meme chuyển tiếp đến PolitiFact,0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","PolitiFact Texas, ""Louie Gohmert nói George Washington cho biết một người tự do nên được trang bị để bảo vệ chống lại chế độ độc tài của chính phủ"", ngày 3 tháng 1 năm 2013",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Cuộc phỏng vấn của Fox News Sunday với Đại diện Hoa Kỳ Louie Gohmert, ngày 16 tháng 12 năm 2012",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","George Washington, Thông điệp thường niên đầu tiên của Quốc hội, ngày 8 tháng 1 năm 1790",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Thượng viện và Hạ viện trả lời thông điệp thường niên đầu tiên cho Quốc hội, ngày 11-12 tháng 1 năm 1790",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Bài đăng trên blog của Bưu điện Washington, ""Nhiệm vụ cá nhân của George Washington"", ngày 26 tháng 6 năm 2012",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Trung tâm Sách giáo khoa Lịch sử Quân sự, ""Lịch sử Quân sự Hoa Kỳ"", Chương 5, ""Năm Hình thành: 1783-1812,"" ngày 22 tháng 7 năm 2004",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","George Washington, bản ghi nhớ cho Ủy ban Đại hội Lục địa về một Cơ sở Hòa bình Quân sự, ngày 2 tháng 5 năm 1783",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Cuộc phỏng vấn qua email với Ron Chernow, người viết tiểu sử Washington, ngày 1-2 tháng 1 năm 2013",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Cuộc phỏng vấn qua email với John Woolley, đồng sáng lập Dự án Tổng thống Mỹ của Đại học California-Santa Barbara, ngày 20-27 tháng 12 năm 2012",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Cuộc phỏng vấn qua email với Mary Thompson, nhà sử học tại địa điểm Mount Vernon, 27-28 tháng 12, 2012",0
"Nói George Washington nói rằng ""khi chính phủ lấy đi quyền công dân của người dân, nó trở thành nghĩa vụ của công dân để lấy đi quyền của chính phủ để cai trị.""","Cuộc phỏng vấn qua email với Edward Lengel, tổng biên tập của dự án Papers of George Washington tại Đại học Virginia, ngày 19 tháng 2 năm 2015",0
